序号,相对时间(s),R（Ω）,X（Ω）,时间
465,50.52,16753.4,-2102.7,2026/01/29 20:54:09
466,50.63,16788.8,-2101.02,2026/01/29 20:54:10
467,50.74,16801.2,-2099.3,2026/01/29 20:54:10
468,50.85,16824.3,-2098.51,2026/01/29 20:54:10
469,50.95,16842.6,-2094.3,2026/01/29 20:54:10
470,51.06,16792.9,-2100.13,2026/01/29 20:54:10
471,51.17,16739.5,-2103.85,2026/01/29 20:54:10
472,51.28,16734.9,-2104.62,2026/01/29 20:54:10
473,51.39,16784.2,-2101.04,2026/01/29 20:54:10
474,51.5,16793.8,-2100.5,2026/01/29 20:54:10
475,51.61,16818.1,-2098.12,2026/01/29 20:54:11
476,51.72,16833.7,-2095.33,2026/01/29 20:54:11
477,51.82,16829.3,-2095.57,2026/01/29 20:54:11
478,51.93,16759.7,-2102.29,2026/01/29 20:54:11
479,52.04,16742.2,-2104.49,2026/01/29 20:54:11
480,52.15,16772,-2102.27,2026/01/29 20:54:11
481,52.26,16791.5,-2101.68,2026/01/29 20:54:11
482,52.37,16812,-2098.02,2026/01/29 20:54:11
483,52.48,16832.9,-2095.61,2026/01/29 20:54:11
484,52.59,16845.6,-2095.17,2026/01/29 20:54:11
485,52.69,16790.2,-2099.99,2026/01/29 20:54:12
486,52.8,16750.7,-2104.9,2026/01/29 20:54:12
487,52.91,16760.2,-2104.46,2026/01/29 20:54:12
488,53.02,16788.2,-2100.54,2026/01/29 20:54:12
489,53.13,16809.7,-2101.63,2026/01/29 20:54:12
490,53.24,16834,-2092.89,2026/01/29 20:54:12
491,53.35,16840.9,-2097.25,2026/01/29 20:54:12
492,53.46,16778.5,-2099.98,2026/01/29 20:54:12
493,53.57,16745.6,-2105.92,2026/01/29 20:54:12
494,53.68,16773.9,-2102.43,2026/01/29 20:54:13
495,53.78,16790.5,-2101.41,2026/01/29 20:54:13
496,53.89,16817,-2098.41,2026/01/29 20:54:13
497,54,16834.3,-2095.7,2026/01/29 20:54:13
498,54.11,16813.9,-2095.86,2026/01/29 20:54:13
499,54.22,16751.8,-2104.12,2026/01/29 20:54:13
500,54.33,16733.2,-2104.6,2026/01/29 20:54:13
501,54.44,16782.8,-2101.6,2026/01/29 20:54:13
502,54.55,16787.9,-2101.3,2026/01/29 20:54:13
503,54.66,16817.5,-2098.79,2026/01/29 20:54:14
504,54.76,16833.1,-2093.27,2026/01/29 20:54:14
505,54.87,16802.2,-2100.34,2026/01/29 20:54:14
506,54.98,16769.1,-2101.7,2026/01/29 20:54:14
507,55.09,16755.1,-2104.72,2026/01/29 20:54:14
508,55.2,16784.9,-2100.57,2026/01/29 20:54:14
509,55.31,16819.8,-2098.68,2026/01/29 20:54:14
510,55.42,16839,-2094.49,2026/01/29 20:54:14
511,55.53,16835.2,-2096.22,2026/01/29 20:54:14
512,55.64,16787.2,-2100.75,2026/01/29 20:54:15
513,55.74,16759.2,-2104.24,2026/01/29 20:54:15
514,55.85,16784,-2101.24,2026/01/29 20:54:15
515,55.96,16791.3,-2100.02,2026/01/29 20:54:15
516,56.07,16820.3,-2099.56,2026/01/29 20:54:15
517,56.18,16835,-2093.24,2026/01/29 20:54:15
518,56.29,16824.7,-2098.11,2026/01/29 20:54:15
519,56.4,16765.9,-2099.98,2026/01/29 20:54:15
520,56.51,16751.8,-2104.44,2026/01/29 20:54:15
521,56.62,16777,-2101.42,2026/01/29 20:54:16
522,56.72,16801.4,-2102.05,2026/01/29 20:54:16
523,56.84,16822.2,-2096.77,2026/01/29 20:54:16
524,56.94,16833.2,-2094.75,2026/01/29 20:54:16
525,57.05,16795.7,-2098.59,2026/01/29 20:54:16
526,57.16,16745.6,-2103.25,2026/01/29 20:54:16
527,57.27,16757.5,-2104.29,2026/01/29 20:54:16
528,57.38,16776.9,-2102.32,2026/01/29 20:54:16
529,57.49,16805.5,-2099.29,2026/01/29 20:54:16
530,57.6,16820,-2098.11,2026/01/29 20:54:17
531,57.71,16833.4,-2094.48,2026/01/29 20:54:17
532,57.81,16769.2,-2101.84,2026/01/29 20:54:17
533,57.92,16741.5,-2103.77,2026/01/29 20:54:17
534,58.03,16774.6,-2100.36,2026/01/29 20:54:17
535,58.14,16781.3,-2104.14,2026/01/29 20:54:17
536,58.25,16796.5,-2099.67,2026/01/29 20:54:17
537,58.36,16817.3,-2098.01,2026/01/29 20:54:17
538,58.47,16814.5,-2096.56,2026/01/29 20:54:17
539,58.58,16759.4,-2103.03,2026/01/29 20:54:17
540,58.69,16743.9,-2103.7,2026/01/29 20:54:18
541,58.8,16778.7,-2101.46,2026/01/29 20:54:18
542,58.91,16788.2,-2101.11,2026/01/29 20:54:18
543,59.01,16803.1,-2099.87,2026/01/29 20:54:18
544,59.12,16833.1,-2095.2,2026/01/29 20:54:18
545,59.23,16769.5,-2100.98,2026/01/29 20:54:18
546,59.34,16742.6,-2104.86,2026/01/29 20:54:18
547,59.45,16775.4,-2101.16,2026/01/29 20:54:18
548,59.56,16778.3,-2102.88,2026/01/29 20:54:18
549,59.67,16797.6,-2100.25,2026/01/29 20:54:19
550,59.78,16817.5,-2097.04,2026/01/29 20:54:19
551,59.89,16798.2,-2098.46,2026/01/29 20:54:19
552,59.99,16747.7,-2104.84,2026/01/29 20:54:19
553,60.1,16748.3,-2103.3,2026/01/29 20:54:19
554,60.21,16774.2,-2102.5,2026/01/29 20:54:19
555,60.32,16787.6,-2100.54,2026/01/29 20:54:19
556,60.43,16796.5,-2100.48,2026/01/29 20:54:19
557,60.54,16831.9,-2092.84,2026/01/29 20:54:19
558,60.65,16755,-2102.88,2026/01/29 20:54:20
559,60.76,16725.2,-2105.21,2026/01/29 20:54:20
560,60.87,16754.6,-2104.8,2026/01/29 20:54:20
561,60.98,16774.7,-2102.29,2026/01/29 20:54:20
562,61.08,16789,-2099.98,2026/01/29 20:54:20
563,61.19,16802.5,-2099.94,2026/01/29 20:54:20
564,61.3,16805.2,-2096.08,2026/01/29 20:54:20
565,61.41,16749.8,-2104.83,2026/01/29 20:54:20
566,61.52,16745.9,-2103.99,2026/01/29 20:54:20
567,61.63,16781.1,-2101.16,2026/01/29 20:54:21
568,61.74,16774.4,-2102.34,2026/01/29 20:54:21
569,61.85,16805,-2098.72,2026/01/29 20:54:21
570,61.96,16821.2,-2096.53,2026/01/29 20:54:21
571,62.06,16830.9,-2095.67,2026/01/29 20:54:21
572,62.17,16796.7,-2103.62,2026/01/29 20:54:21
573,62.28,16784.4,-2101.4,2026/01/29 20:54:21
574,62.39,16773.5,-2105.59,2026/01/29 20:54:21
575,62.5,16795.3,-2098.44,2026/01/29 20:54:21
576,62.61,16784.5,-2102.1,2026/01/29 20:54:22
577,62.72,16814.9,-2096.95,2026/01/29 20:54:22
578,62.83,16826.9,-2095.89,2026/01/29 20:54:22
579,62.94,16831.8,-2095.77,2026/01/29 20:54:22
580,63.04,16770.7,-2101.9,2026/01/29 20:54:22
581,63.15,16740.9,-2105.88,2026/01/29 20:54:22
582,63.26,16768,-2101.98,2026/01/29 20:54:22
583,63.37,16772.7,-2102.38,2026/01/29 20:54:22
584,63.48,16806.9,-2099.91,2026/01/29 20:54:22
585,63.59,16824.2,-2096.88,2026/01/29 20:54:22
586,63.7,16828.6,-2095.44,2026/01/29 20:54:23
587,63.81,16811.3,-2100.07,2026/01/29 20:54:23
588,63.92,16764.9,-2103.97,2026/01/29 20:54:23
589,64.02,16749,-2104.12,2026/01/29 20:54:23
590,64.13,16772.9,-2101.92,2026/01/29 20:54:23
591,64.24,16776.3,-2104.02,2026/01/29 20:54:23
592,64.35,16807.9,-2098.22,2026/01/29 20:54:23
593,64.46,16821.7,-2097.73,2026/01/29 20:54:23
594,64.57,16826.8,-2096.3,2026/01/29 20:54:23
595,64.68,16830.9,-2096.8,2026/01/29 20:54:24
596,64.79,16768.1,-2101.6,2026/01/29 20:54:24
597,64.9,16740.4,-2106.31,2026/01/29 20:54:24
598,65.01,16763,-2102.16,2026/01/29 20:54:24
599,65.11,16769.1,-2103.52,2026/01/29 20:54:24
600,65.22,16800.3,-2100.29,2026/01/29 20:54:24
601,65.33,16815.8,-2097.26,2026/01/29 20:54:24
602,65.44,16826.3,-2096.65,2026/01/29 20:54:24
603,65.55,16803.1,-2097.92,2026/01/29 20:54:24
604,65.66,16743.1,-2103.69,2026/01/29 20:54:25
605,65.77,16734.9,-2105.8,2026/01/29 20:54:25
606,65.88,16768.8,-2101.92,2026/01/29 20:54:25
607,65.98,16783.2,-2103.62,2026/01/29 20:54:25
608,66.09,16806,-2100.07,2026/01/29 20:54:25
609,66.2,16820.3,-2095.43,2026/01/29 20:54:25
610,66.31,16810,-2098.24,2026/01/29 20:54:25
611,66.42,16753,-2101.22,2026/01/29 20:54:25
612,66.53,16738,-2107.24,2026/01/29 20:54:25
613,66.64,16767.9,-2099.99,2026/01/29 20:54:26
614,66.75,16767,-2105,2026/01/29 20:54:26
615,66.86,16812.7,-2097.12,2026/01/29 20:54:26
616,66.97,16822.1,-2097.39,2026/01/29 20:54:26
617,67.08,16823.1,-2095.73,2026/01/29 20:54:26
618,67.19,16800.3,-2098.78,2026/01/29 20:54:26
619,67.29,16750.5,-2103.7,2026/01/29 20:54:26
620,67.4,16738.5,-2102.77,2026/01/29 20:54:26
621,67.51,16765.8,-2102.58,2026/01/29 20:54:26
622,67.62,16769.6,-2103.64,2026/01/29 20:54:27
623,67.73,16789.5,-2099.62,2026/01/29 20:54:27
624,67.84,16808.4,-2099.25,2026/01/29 20:54:27
625,67.95,16818.2,-2095.41,2026/01/29 20:54:27
626,68.06,16758.4,-2102.01,2026/01/29 20:54:27
627,68.16,16728.1,-2104.4,2026/01/29 20:54:27
628,68.27,16728,-2106.92,2026/01/29 20:54:27
629,68.38,16765.9,-2101.15,2026/01/29 20:54:27
630,68.49,16781.6,-2103.87,2026/01/29 20:54:27
631,68.6,16814.2,-2097.19,2026/01/29 20:54:28
632,68.71,16821.5,-2097.64,2026/01/29 20:54:28
633,68.82,16833.3,-2091.65,2026/01/29 20:54:28
634,68.93,16822.9,-2098.89,2026/01/29 20:54:28
635,69.04,16809.6,-2095.95,2026/01/29 20:54:28
636,69.15,16754.3,-2103.51,2026/01/29 20:54:28
637,69.26,16726.8,-2105.67,2026/01/29 20:54:28
638,69.36,16727.5,-2106.13,2026/01/29 20:54:28
639,69.47,16762.4,-2102.93,2026/01/29 20:54:28
640,69.58,16786,-2103,2026/01/29 20:54:28
641,69.69,16804.3,-2099.18,2026/01/29 20:54:29
642,69.8,16816.1,-2097.38,2026/01/29 20:54:29
643,69.91,16776.7,-2098.63,2026/01/29 20:54:29
644,70.02,16726.6,-2105.01,2026/01/29 20:54:29
645,70.13,16721.8,-2108.15,2026/01/29 20:54:29
646,70.24,16757.9,-2102.17,2026/01/29 20:54:29
647,70.35,16773.7,-2104.66,2026/01/29 20:54:29
648,70.45,16794.4,-2100.4,2026/01/29 20:54:29
649,70.56,16808.7,-2098.71,2026/01/29 20:54:29
650,70.67,16810.9,-2098.14,2026/01/29 20:54:30
651,70.78,16770.6,-2098.55,2026/01/29 20:54:30
652,70.89,16724.6,-2105.6,2026/01/29 20:54:30
653,71,16755.4,-2102.4,2026/01/29 20:54:30
654,71.11,16759.2,-2103.38,2026/01/29 20:54:30
655,71.22,16793.6,-2102.94,2026/01/29 20:54:30
656,71.33,16802.2,-2098.04,2026/01/29 20:54:30
657,71.43,16811.8,-2097.12,2026/01/29 20:54:30
658,71.54,16790.4,-2097.89,2026/01/29 20:54:30
659,71.65,16732.1,-2103.79,2026/01/29 20:54:31
660,71.76,16729,-2105.34,2026/01/29 20:54:31
661,71.87,16756.2,-2102.69,2026/01/29 20:54:31
662,71.98,16777.5,-2103.06,2026/01/29 20:54:31
663,72.09,16794.1,-2101.87,2026/01/29 20:54:31
664,72.2,16813.1,-2095.26,2026/01/29 20:54:31
665,72.31,16794.4,-2096.35,2026/01/29 20:54:31
666,72.42,16733.9,-2103.68,2026/01/29 20:54:31
667,72.53,16713.3,-2104.61,2026/01/29 20:54:31
668,72.64,16758,-2103.17,2026/01/29 20:54:32
669,72.75,16767.1,-2104.98,2026/01/29 20:54:32
670,72.85,16789.6,-2100.5,2026/01/29 20:54:32
671,72.96,16803.4,-2097.43,2026/01/29 20:54:32
672,73.07,16784.4,-2097.67,2026/01/29 20:54:32
673,73.18,16741.2,-2102.29,2026/01/29 20:54:32
674,73.29,16715.5,-2107.02,2026/01/29 20:54:32
675,73.4,16738.8,-2102.4,2026/01/29 20:54:32
676,73.51,16757.7,-2103.55,2026/01/29 20:54:32
677,73.62,16782.2,-2101.96,2026/01/29 20:54:33
678,73.72,16792.4,-2097.71,2026/01/29 20:54:33
679,73.83,16817.3,-2095.61,2026/01/29 20:54:33
680,73.94,16766.3,-2101.15,2026/01/29 20:54:33
681,74.05,16737.4,-2103.43,2026/01/29 20:54:33
682,74.16,16754.4,-2102.54,2026/01/29 20:54:33
683,74.27,16762.9,-2101.84,2026/01/29 20:54:33
684,74.38,16783.8,-2100.19,2026/01/29 20:54:33
685,74.49,16799.7,-2100.39,2026/01/29 20:54:33
686,74.6,16816.7,-2093.02,2026/01/29 20:54:34
687,74.71,16814.5,-2096.9,2026/01/29 20:54:34
688,74.81,16763.3,-2101.64,2026/01/29 20:54:34
689,74.92,16730,-2103.62,2026/01/29 20:54:34
690,75.03,16738.5,-2104.78,2026/01/29 20:54:34
691,75.14,16762.7,-2101.12,2026/01/29 20:54:34
692,75.25,16781.2,-2101.96,2026/01/29 20:54:34
693,75.36,16802.5,-2098.1,2026/01/29 20:54:34
694,75.47,16810.8,-2096.25,2026/01/29 20:54:34
695,75.58,16803.6,-2095.99,2026/01/29 20:54:34
696,75.68,16746.3,-2104.99,2026/01/29 20:54:35
697,75.79,16731.5,-2101.75,2026/01/29 20:54:35
698,75.9,16763.3,-2102.49,2026/01/29 20:54:35
699,76.01,16765.6,-2102.68,2026/01/29 20:54:35
700,76.12,16790.8,-2099.97,2026/01/29 20:54:35
701,76.23,16805.8,-2096.26,2026/01/29 20:54:35
702,76.34,16817.9,-2094.7,2026/01/29 20:54:35
703,76.45,16752.6,-2103.55,2026/01/29 20:54:35
704,76.56,16733.9,-2103.31,2026/01/29 20:54:35
705,76.67,16762.6,-2100.51,2026/01/29 20:54:36
706,76.78,16768.3,-2103.74,2026/01/29 20:54:36
707,76.88,16800.8,-2099.21,2026/01/29 20:54:36
708,77,16814,-2094.05,2026/01/29 20:54:36
709,77.1,16812.7,-2097.97,2026/01/29 20:54:36
710,77.21,16799.3,-2094.78,2026/01/29 20:54:36
711,77.32,16738,-2103.39,2026/01/29 20:54:36
712,77.43,16722.7,-2104.85,2026/01/29 20:54:36
713,77.54,16759.4,-2101.32,2026/01/29 20:54:36
714,77.65,16767,-2105.6,2026/01/29 20:54:37
715,77.76,16807.9,-2096.39,2026/01/29 20:54:37
716,77.87,16806.6,-2095.63,2026/01/29 20:54:37
717,77.97,16812.4,-2097.61,2026/01/29 20:54:37
718,78.08,16810.9,-2095.01,2026/01/29 20:54:37
719,78.19,16812,-2095.22,2026/01/29 20:54:37
720,78.3,16812.6,-2096.88,2026/01/29 20:54:37
721,78.41,16812.4,-2094.89,2026/01/29 20:54:37
722,78.52,16811.6,-2097.61,2026/01/29 20:54:37
723,78.63,16811.9,-2095.94,2026/01/29 20:54:38
724,78.74,16812.4,-2097.14,2026/01/29 20:54:38
725,78.85,16809.9,-2097.57,2026/01/29 20:54:38
726,78.95,16816.3,-2094.69,2026/01/29 20:54:38
727,79.06,16808.2,-2096.16,2026/01/29 20:54:38
728,79.17,16813.7,-2097.94,2026/01/29 20:54:38
729,79.28,16810.2,-2095.37,2026/01/29 20:54:38
730,79.39,16811,-2097.14,2026/01/29 20:54:38
731,79.5,16811.1,-2096.89,2026/01/29 20:54:38
732,79.61,16809.8,-2097.05,2026/01/29 20:54:39
733,79.72,16812.4,-2096.64,2026/01/29 20:54:39
734,79.82,16810.5,-2097.71,2026/01/29 20:54:39
735,79.93,16811.9,-2094.73,2026/01/29 20:54:39
736,80.04,16808.8,-2099.85,2026/01/29 20:54:39
737,80.15,16813,-2095.24,2026/01/29 20:54:39
738,80.26,16809.1,-2098.05,2026/01/29 20:54:39
739,80.37,16811.3,-2097.25,2026/01/29 20:54:39
740,80.48,16810,-2097.45,2026/01/29 20:54:39
741,80.59,16808.1,-2098.51,2026/01/29 20:54:39
742,80.69,16811.4,-2096.61,2026/01/29 20:54:40
743,80.8,16807.6,-2097.63,2026/01/29 20:54:40
744,80.91,16810.4,-2098.76,2026/01/29 20:54:40
745,81.02,16808.7,-2096.79,2026/01/29 20:54:40
746,81.13,16809.7,-2097.04,2026/01/29 20:54:40
747,81.24,16808.7,-2098.77,2026/01/29 20:54:40
748,81.35,16807.2,-2097.85,2026/01/29 20:54:40
749,81.45,16809.2,-2098.03,2026/01/29 20:54:40
750,81.56,16806.2,-2097.98,2026/01/29 20:54:40
751,81.67,16809.2,-2098.02,2026/01/29 20:54:41
752,81.78,16804.9,-2099.05,2026/01/29 20:54:41
753,81.89,16810.6,-2096.5,2026/01/29 20:54:41
754,82,16802.5,-2099.43,2026/01/29 20:54:41
755,82.11,16809.9,-2098.37,2026/01/29 20:54:41
756,82.22,16804.4,-2096.89,2026/01/29 20:54:41
757,82.33,16807.6,-2099.13,2026/01/29 20:54:41
758,82.44,16805.9,-2097.77,2026/01/29 20:54:41
759,82.55,16805.7,-2098.4,2026/01/29 20:54:41
760,82.66,16806.9,-2097.96,2026/01/29 20:54:42
761,82.76,16803.9,-2098.36,2026/01/29 20:54:42
762,82.87,16805.8,-2098.3,2026/01/29 20:54:42
763,82.98,16803.8,-2099.66,2026/01/29 20:54:42
764,83.09,16805.6,-2095.84,2026/01/29 20:54:42
765,83.2,16802.6,-2099.34,2026/01/29 20:54:42
766,83.31,16804.9,-2097.52,2026/01/29 20:54:42
767,83.41,16803.5,-2098.75,2026/01/29 20:54:42
768,83.52,16801.5,-2099.11,2026/01/29 20:54:42
769,83.63,16806.7,-2097.78,2026/01/29 20:54:43
770,83.74,16799.4,-2098.58,2026/01/29 20:54:43
771,83.85,16805.2,-2100.3,2026/01/29 20:54:43
772,83.96,16801.6,-2097.36,2026/01/29 20:54:43
773,84.07,16803.6,-2099.3,2026/01/29 20:54:43
774,84.18,16802.7,-2098.3,2026/01/29 20:54:43
775,84.29,16802.1,-2098.55,2026/01/29 20:54:43
776,84.39,16803.8,-2098.31,2026/01/29 20:54:43
777,84.5,16801.3,-2098.55,2026/01/29 20:54:43
778,84.61,16802.6,-2098.51,2026/01/29 20:54:44
779,84.72,16799.8,-2100.5,2026/01/29 20:54:44
780,84.83,16803.8,-2096.2,2026/01/29 20:54:44
781,84.94,16797.6,-2101.68,2026/01/29 20:54:44
782,85.05,16804.7,-2097.13,2026/01/29 20:54:44
783,85.16,16798.1,-2099.59,2026/01/29 20:54:44
784,85.27,16801.1,-2099.2,2026/01/29 20:54:44
785,85.37,16799.8,-2098.83,2026/01/29 20:54:44
786,85.48,16799.8,-2099.37,2026/01/29 20:54:44
787,85.59,16801.6,-2098.08,2026/01/29 20:54:45
788,85.7,16798.5,-2099.26,2026/01/29 20:54:45
789,85.81,16801.5,-2098.68,2026/01/29 20:54:45
790,85.92,16798.9,-2098.12,2026/01/29 20:54:45
791,86.03,16799.7,-2098.92,2026/01/29 20:54:45
792,86.14,16798.8,-2100.19,2026/01/29 20:54:45
793,86.25,16799.2,-2097.84,2026/01/29 20:54:45
794,86.35,16800.2,-2099.25,2026/01/29 20:54:45
795,86.46,16797.3,-2098.52,2026/01/29 20:54:45
796,86.57,16800,-2099.56,2026/01/29 20:54:45
797,86.68,16796.2,-2100.61,2026/01/29 20:54:46
798,86.79,16800.9,-2096.42,2026/01/29 20:54:46
799,86.9,16795,-2101.14,2026/01/29 20:54:46
800,87.01,16801,-2098.08,2026/01/29 20:54:46
801,87.11,16795.7,-2098.85,2026/01/29 20:54:46
802,87.22,16798.3,-2099.38,2026/01/29 20:54:46
803,87.33,16797.2,-2098.62,2026/01/29 20:54:46
804,87.44,16796,-2100.39,2026/01/29 20:54:46
805,87.55,16798.5,-2098.24,2026/01/29 20:54:46
806,87.66,16794.6,-2099.56,2026/01/29 20:54:47
807,87.77,16798.2,-2100.56,2026/01/29 20:54:47
808,87.88,16795.7,-2098.05,2026/01/29 20:54:47
809,87.99,16797.4,-2099.11,2026/01/29 20:54:47
810,88.09,16796.5,-2099.28,2026/01/29 20:54:47
811,88.2,16796.4,-2098.51,2026/01/29 20:54:47
812,88.31,16797.2,-2098.91,2026/01/29 20:54:47
813,88.42,16794.2,-2099.04,2026/01/29 20:54:47
814,88.53,16796.7,-2098.2,2026/01/29 20:54:47
815,88.64,16794.7,-2100.7,2026/01/29 20:54:48
816,88.75,16796.8,-2096.42,2026/01/29 20:54:48
817,88.86,16794.2,-2101.93,2026/01/29 20:54:48
818,88.96,16798.8,-2096.27,2026/01/29 20:54:48
819,89.07,16796.3,-2099.58,2026/01/29 20:54:48
820,89.18,16800.4,-2097.65,2026/01/29 20:54:48
821,89.29,16804,-2097.69,2026/01/29 20:54:48
822,89.4,16807.9,-2097.19,2026/01/29 20:54:48
823,89.51,16815.9,-2095.28,2026/01/29 20:54:48
824,89.62,16807.9,-2098.41,2026/01/29 20:54:49
825,89.73,16774.6,-2101.16,2026/01/29 20:54:49
826,89.84,16755.8,-2101.67,2026/01/29 20:54:49
827,89.95,16755.7,-2103.82,2026/01/29 20:54:49
828,90.05,16745.2,-2102.21,2026/01/29 20:54:49
829,90.16,16748.7,-2104.13,2026/01/29 20:54:49
830,90.27,16757.8,-2100.8,2026/01/29 20:54:49
831,90.38,16764.1,-2103.31,2026/01/29 20:54:49
832,90.49,16792.3,-2098.61,2026/01/29 20:54:49
833,90.6,16796.6,-2098.04,2026/01/29 20:54:50
834,90.71,16797.6,-2096.48,2026/01/29 20:54:50
835,90.82,16803.5,-2097.01,2026/01/29 20:54:50
836,90.93,16809,-2096.56,2026/01/29 20:54:50
837,91.04,16810.8,-2096.44,2026/01/29 20:54:50
838,91.15,16799.1,-2094.98,2026/01/29 20:54:50
839,91.25,16744.7,-2103.5,2026/01/29 20:54:50
840,91.36,16723.2,-2102.04,2026/01/29 20:54:50
841,91.47,16736.9,-2103.21,2026/01/29 20:54:50
842,91.58,16750.7,-2103.06,2026/01/29 20:54:50
843,91.69,16787.6,-2100.13,2026/01/29 20:54:51
844,91.8,16802.7,-2098.53,2026/01/29 20:54:51
845,91.91,16808.6,-2093.52,2026/01/29 20:54:51
846,92.01,16813,-2098.17,2026/01/29 20:54:51
847,92.12,16817.4,-2094.71,2026/01/29 20:54:51
848,92.23,16815.8,-2096.3,2026/01/29 20:54:51
849,92.34,16800.2,-2096.41,2026/01/29 20:54:51
850,92.45,16755.5,-2100.46,2026/01/29 20:54:51
851,92.56,16720,-2104.18,2026/01/29 20:54:51
852,92.67,16703,-2104.27,2026/01/29 20:54:52
853,92.78,16693,-2107.64,2026/01/29 20:54:52
854,92.88,16717.3,-2105.16,2026/01/29 20:54:52
855,92.99,16747.2,-2101.86,2026/01/29 20:54:52
856,93.1,16759,-2104.56,2026/01/29 20:54:52
857,93.21,16790.7,-2098.71,2026/01/29 20:54:52
858,93.32,16796.2,-2097.91,2026/01/29 20:54:52
859,93.43,16802.8,-2095.34,2026/01/29 20:54:52
860,93.54,16800.7,-2098.49,2026/01/29 20:54:52
861,93.65,16813.8,-2094.26,2026/01/29 20:54:53
862,93.76,16790,-2096.28,2026/01/29 20:54:53
863,93.86,16735,-2102.59,2026/01/29 20:54:53
864,93.97,16691.7,-2104.87,2026/01/29 20:54:53
865,94.08,16684.3,-2107.76,2026/01/29 20:54:53
866,94.19,16698,-2107.19,2026/01/29 20:54:53
867,94.3,16755.4,-2099.89,2026/01/29 20:54:53
868,94.41,16747.3,-2104.27,2026/01/29 20:54:53
869,94.52,16776.5,-2101.65,2026/01/29 20:54:53
870,94.63,16782.2,-2098.91,2026/01/29 20:54:54
871,94.74,16778.4,-2099,2026/01/29 20:54:54
872,94.85,16783.4,-2099.71,2026/01/29 20:54:54
873,94.96,16778.5,-2097.34,2026/01/29 20:54:54
874,95.06,16785.5,-2099.1,2026/01/29 20:54:54
875,95.17,16788,-2097.52,2026/01/29 20:54:54
876,95.28,16793,-2098.1,2026/01/29 20:54:54
877,95.39,16805.1,-2094.29,2026/01/29 20:54:54
878,95.5,16754.9,-2101.16,2026/01/29 20:54:54
879,95.61,16716.4,-2101.15,2026/01/29 20:54:55
880,95.72,16689.8,-2106.79,2026/01/29 20:54:55
881,95.83,16695.9,-2105.28,2026/01/29 20:54:55
882,95.94,16727.3,-2102.47,2026/01/29 20:54:55
883,96.05,16748.2,-2102.11,2026/01/29 20:54:55
884,96.15,16744.7,-2104.12,2026/01/29 20:54:55
885,96.26,16783.7,-2099.95,2026/01/29 20:54:55
886,96.37,16793.2,-2096.96,2026/01/29 20:54:55
887,96.48,16793.6,-2097.63,2026/01/29 20:54:55
888,96.59,16796.5,-2095.99,2026/01/29 20:54:55
889,96.7,16802,-2096.63,2026/01/29 20:54:56
890,96.81,16807.7,-2095.78,2026/01/29 20:54:56
891,96.92,16747,-2100.05,2026/01/29 20:54:56
892,97.03,16713.8,-2104.41,2026/01/29 20:54:56
893,97.13,16696,-2104.01,2026/01/29 20:54:56
894,97.24,16700.2,-2105.46,2026/01/29 20:54:56
895,97.35,16731.7,-2102.12,2026/01/29 20:54:56
896,97.46,16742.7,-2103.63,2026/01/29 20:54:56
897,97.57,16770.6,-2101.48,2026/01/29 20:54:56
898,97.68,16788.1,-2099.1,2026/01/29 20:54:57
899,97.79,16796.3,-2095.86,2026/01/29 20:54:57
900,97.9,16789.6,-2097.64,2026/01/29 20:54:57
901,98,16796.2,-2097.1,2026/01/29 20:54:57
902,98.11,16793.8,-2096.96,2026/01/29 20:54:57
903,98.22,16805.3,-2096.42,2026/01/29 20:54:57
904,98.33,16804.2,-2095.2,2026/01/29 20:54:57
905,98.44,16746.3,-2100.87,2026/01/29 20:54:57
906,98.55,16706,-2102.73,2026/01/29 20:54:57
907,98.66,16689.1,-2107.29,2026/01/29 20:54:58
908,98.77,16709.3,-2102.96,2026/01/29 20:54:58
909,98.87,16746.9,-2102.58,2026/01/29 20:54:58
910,98.98,16746.8,-2102.78,2026/01/29 20:54:58
911,99.09,16784.1,-2100.21,2026/01/29 20:54:58
912,99.2,16791.2,-2096.14,2026/01/29 20:54:58
913,99.31,16797,-2096.94,2026/01/29 20:54:58
914,99.42,16796.5,-2095.79,2026/01/29 20:54:58
915,99.53,16798.9,-2096.41,2026/01/29 20:54:58
916,99.64,16804.2,-2097.64,2026/01/29 20:54:59
917,99.75,16808.3,-2093.87,2026/01/29 20:54:59
918,99.86,16784.8,-2097.75,2026/01/29 20:54:59
919,99.96,16733.2,-2100.34,2026/01/29 20:54:59
920,100.07,16694.1,-2105.82,2026/01/29 20:54:59
921,100.18,16678.8,-2106.31,2026/01/29 20:54:59
922,100.29,16681.8,-2106.89,2026/01/29 20:54:59
923,100.4,16724.6,-2104.24,2026/01/29 20:54:59
924,100.51,16745,-2102.56,2026/01/29 20:54:59
925,100.62,16768.6,-2102.05,2026/01/29 20:55:00
926,100.73,16785.2,-2099.34,2026/01/29 20:55:00
927,100.84,16781.4,-2097.23,2026/01/29 20:55:00
928,100.95,16785.7,-2099.64,2026/01/29 20:55:00
929,101.05,16789.1,-2097.08,2026/01/29 20:55:00
930,101.16,16798,-2095.96,2026/01/29 20:55:00
931,101.27,16765,-2098.46,2026/01/29 20:55:00
932,101.38,16711.5,-2103.55,2026/01/29 20:55:00
933,101.49,16699.5,-2103.16,2026/01/29 20:55:00
934,101.6,16705.9,-2107.13,2026/01/29 20:55:01
