0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.2900167,1.3170135,1.3487154,1.3825772,1.4010893,1.4074143,1.404406,1.3919103,1.3724726,1.3451673,1.3037463,1.2490586,1.1935222,1.1538755,1.1336664,1.1409941,1.1784812,1.2259957,1.2701162,1.304672,1.3330573,1.3585114,1.376715,1.3867425,1.3902906,1.3895193,1.3823457,1.3648365,1.3336743,1.2813005,1.2236044,1.1754729,1.0461967,1.0356294,0.43622246,-0.30649877,-0.31745178,0.7890327,1.0716509,1.1489389,1.2012357,1.2530695,1.2669536,1.270656,1.2934875,1.3043635,0.9128324,0.3124999,0.022168329,0.96852285
0.98510665,1.0057786,1.0188141,-0.09144972,0.6947751,-0.4482244,0.9657462,0.9977567,1.0323125,1.0630119,1.1296555,1.1565751,1.2040124,1.2310092,1.2475159,1.257929,1.2616314,1.2449706,1.2028553,1.1500959,1.0996504,0.43583688,0.87226003,0.93712944,0.9984508,1.0526758,1.0631661,1.1297326,1.1790211,1.2132685,1.2357144,1.2497529,1.259086,1.2653338,1.2663364,1.2576976,1.2205191,1.1578864,1.0998046,-0.5335344,0.88182455,0.85745025,0.9387494,1.0196627,1.0908571,1.1470106,1.1872743,1.2174337,1.2381054,1.2512183
1.2587775,1.2634053,1.2636368,1.2646395,1.2654881,1.2562319,1.0438055,1.0524446,1.0381747,-0.57688355,-0.51592475,1.0041587,1.0370178,1.0762018,1.1234847,1.1680679,1.2036266,1.230238,1.2519896,1.2694991,1.2813005,1.2891681,1.292485,1.2917136,1.2851571,1.2638682,1.2190535,0.19656782,0.53472245,0.49769813,-0.6143475,0.71452135,-0.42779166,1.1255674,1.1624373,1.1977646,1.2256099,1.246436,1.2615541,1.2717359,1.2789866,1.2836916,1.2861599,1.2856199,1.2792951,1.2647938,1.2324748,0.63553625,-0.5129397,-0.69977313
0.12413918,-0.7393968,-0.74202704,-0.74731845,0.10593565,0.063126415,-0.03305944,0.5415103,0.5725952,0.55261743,0.57946,0.26845652,0.43791944,0.65134877,0.34759587,0.5142819,0.52986306,0.51659596,0.5086512,0.7755343,1.0505933,0.28804857,-0.66255605,-0.5342132,-0.771955,-0.7846203,-0.79197115,-0.038227446,0.17404477,0.6775743,0.30987743,0.3478272,0.5445955,0.5876363,0.62589455,0.6488804,0.6550512,0.4071431,0.47648644,0.7580248,0.92802775,-0.6298283,-0.77744687,-0.785114,-0.7864638,-0.79630613,-0.8093571,-0.018018326,-0.555533,1.0090953
1.0346266,1.0489736,1.0552213,1.0736562,1.1061298,1.1307353,1.1462393,1.1558809,1.1622059,1.165137,0.7307194,-0.20807602,0.7004829,-0.72053754,-0.77097535,-0.77937526,-0.78967255,-0.7950565,0.024945166,0.96721166,1.0171171,1.0604665,1.0950996,1.1186253,1.1342063,1.1451594,1.153027,1.1585805,1.1619744,1.1642114,1.1625144,-0.16711801,-0.5776858,0.55979085,-0.720607,-0.7734128,-0.78581595,-0.79585105,0.7849445,0.8707944,0.9459998,1.0187371,1.0707253,1.1072867,1.1321237,1.1500187,1.1624373,1.1706135,1.1764758,1.1802552
1.1823378,1.1821835,1.1763985,-0.6013042,-0.17375147,-0.45405573,-0.6084544,-0.68861187,-0.70483315,-0.7661622,1.0470451,0.87889344,0.95186204,1.0214367,1.0728078,1.1092149,1.1342063,1.1521785,1.1663712,1.1763985,1.1821835,1.1851919,1.1858089,1.1820292,0.24138263,0.083104044,-0.504077,0.49893227,-0.7438628,-0.7925959,-0.7973319,-0.35802418,-0.7488148,0.8719515,0.94368577,1.007707,1.0610063,1.1010388,1.1284986,1.1473191,1.160509,1.1705363,1.177324,1.1811036,1.1833405,1.1844205,1.1851919,1.1863488,1.1874286,1.1827235
1.1615117,1.1652141,1.1674509,1.1686851,1.1692251,1.1694564,1.1686851,1.1676052,1.159969,0.6756458,-0.7179073,-0.7702503,-0.78005403,-0.7942929,1.0327754,1.0934796,1.1429225,1.1705363,1.1848832,1.1921338,1.1956049,1.1969934,1.1969161,1.196222,1.1949878,1.193908,1.1919795,1.1831863,-0.68350565,-0.77483976,-0.8176953,-0.826666,0.9106726,1.0151117,1.0910885,1.1365203,1.1634401,1.1791754,1.1880457,1.1931366,1.1956049,1.1967618,1.1969161,1.1960677,1.1913624,-0.65451103,-0.663312,-0.7895646,-0.83198047,0.9215485
0.67957973,0.9091299,0.95818704,0.9870351,0.9739995,0.98927194,1.0214367,1.056147,1.0908571,1.1188568,1.1369832,1.146702,1.1516386,-0.61274314,-0.80853176,-0.8232104,-0.834657,-0.84282553,-0.8517653,-0.11104176,1.076356,1.1312753,1.1654456,1.1858859,1.1976874,1.2048608,1.2090261,1.2116487,1.2131143,1.2138084,1.2135772,1.212343,1.2063265,-0.8175333,-0.8313634,-0.8414448,-0.8495284,1.0656344,0.64903474,0.89154345,0.9942085,1.0784385,1.132278,1.1638256,1.1823378,1.1931366,1.1993073,1.202547,1.2042438,1.2048608
1.200233,-0.7867724,-0.83515066,-0.84464586,-0.85228205,-0.8594092,-0.8307078,0.45658594,1.065943,1.1217107,1.1571921,1.178327,1.1908996,1.1984588,1.2029326,1.2055551,1.2071749,1.2081004,1.2084862,1.2081777,1.199693,-0.84889597,-0.85382473,-0.8578665,-0.86237895,-0.8684879,-0.84574115,0.67896265,1.0805212,1.1268786,1.1598147,1.1794066,1.1908996,1.1973019,1.2010813,1.2036266,1.2053236,1.206635,1.2071749,1.2053236,-0.68368304,-0.8510788,-0.8584528,-0.86409897,-0.8696526,-0.8769186,-0.88096815,0.39511028,0.2144629,-0.7828462
0.20721227,0.59203285,0.629057,0.6510402,0.3028582,0.47648644,0.5831625,0.5918786,0.59380686,0.6539713,0.6341479,0.67464316,0.7007914,0.7269399,0.7152927,-0.8362845,-0.8506314,-0.86159986,-0.8693209,-0.8759699,-0.8826342,-0.8885119,-0.8918131,-0.86166155,-0.5290375,-0.85698724,-0.8584528,0.11796852,0.17049667,0.37574965,-0.2364613,-0.22180586,-0.20398799,-0.18293047,-0.16225854,-0.14305227,-0.12153195,-0.097620465,-0.07494314,-0.054888293,-0.037996043,-0.02264639,-0.87816054,-0.88308156,-0.88708484,-0.8905019,-0.8938803,-0.89808416,-0.9026736,-0.90508014
-0.90647626,-0.85078573,-0.8549972,-0.859471,-0.8662125,-0.87219036,-0.87661785,-0.879788,-0.71537733,-0.70635265,-0.69992745,-0.77420723,0.84402907,0.64425236,0.65535975,0.85521346,0.93173003,0.98950344,1.030307,1.0579209,1.0759703,1.089623,1.0988019,-0.873517,-0.87842274,-0.88484794,-0.89047104,-0.8954462,-0.9017171,-0.9063684,-0.9089137,0.026487855,1.0053157,1.0252935,1.0391774,1.0346266,1.052136,1.0643231,1.0727308,1.0799042,1.0852264,1.0897002,1.0922455,-0.869429,-0.8783225,-0.8864138,-0.8930473,-0.89860094,-0.90481794,-0.9099396
-0.91294014,-0.9152233,-0.9145445,-0.91395825,-0.9132717,-0.91277814,-0.91261613,-0.9128244,-0.9130095,-0.9129324,-0.91307896,-0.91336435,-0.9137115,-0.91402,-0.91439027,-0.91462165,-0.91499186,-0.9153004,-0.9154701,-0.9154624,-0.91532356,1.0213597,0.98950344,-0.7878137,-0.88699996,-0.8980765,-0.90647626,-0.91244644,-0.9182546,-0.92367715,-0.9276418,-0.9308274,-0.93331116,-0.9349695,-0.9362885,-0.93678993,-0.9347613,-0.9336968,-0.93351936,-0.93398994,-0.933126,-0.93262464,-0.9316219,-0.93017954,-0.92785007,-0.9264154,-0.924973,-0.9242171,-0.92295206,-0.92255867
