Time(S),Current(A)
95.0,0.0070071
95.1,0.0069677
95.2,0.0069339
95.3,0.0069112
95.4,0.0068976
95.5,0.0068902
95.6,0.0068877
95.7,0.006889
95.8,0.0068962
95.9,0.006917
96.0,0.0069441
96.1,0.006968
96.2,0.0069923
96.3,0.0070202
96.4,0.0070528
96.5,0.0070867
96.6,0.0071137
96.7,0.0071343
96.8,0.0071522
96.9,0.0071855
97.0,0.0072147
97.1,0.0072341
97.2,0.0072476
97.3,0.0072567
97.4,0.0072634
97.5,0.0072712
97.6,0.0072785
97.7,0.0072842
97.8,0.007288
97.9,0.0072861
98.0,0.0072773
98.1,0.0072558
98.2,0.0072182
98.3,0.0071666
98.4,0.0071052
98.5,0.0070461
98.6,0.0069909
98.7,0.0069442
98.8,0.0069079
98.9,0.0068782
99.0,0.0068568
99.1,0.0068442
99.2,0.0068375
99.3,0.0068349
99.4,0.0068441
99.5,0.0068774
99.6,0.0069206
99.7,0.0069685
99.8,0.0070131
99.9,0.0070583
