Time(S),Current(A)
60.0,0.0071796
60.1,0.0071213
60.2,0.0070735
60.3,0.0070373
60.4,0.0070128
60.5,0.0069992
60.6,0.0069935
60.7,0.006995
60.8,0.0070054
60.9,0.0070261
61.0,0.0070535
61.1,0.0070887
61.2,0.0071343
61.3,0.0071965
61.4,0.0072614
61.5,0.0073202
61.6,0.0073765
61.7,0.0074254
61.8,0.0074648
61.9,0.007497
62.0,0.0075241
62.1,0.0075493
62.2,0.0075797
62.3,0.0076153
62.4,0.0076458
62.5,0.0076701
62.6,0.0076839
62.7,0.0076893
62.8,0.0076903
62.9,0.0076888
63.0,0.0076862
63.1,0.0076829
63.2,0.0076793
63.3,0.007676
63.4,0.0076728
63.5,0.0076696
63.6,0.0076667
63.7,0.0076639
63.8,0.0076613
63.9,0.0076584
64.0,0.0076546
64.1,0.0076507
64.2,0.0076475
64.3,0.0076451
64.4,0.0076423
64.5,0.007639
64.6,0.0076324
64.7,0.0076138
64.8,0.0075745
64.9,0.0075024
