Time(S),Current(A)
100.0,0.0071175
100.1,0.0071857
100.2,0.0072473
100.3,0.0072877
100.4,0.0073117
100.5,0.0073342
100.6,0.0073571
100.7,0.0073745
100.8,0.00739
100.9,0.0073986
101.0,0.0074004
101.1,0.0073945
101.2,0.007377
101.3,0.0073464
101.4,0.0072784
101.5,0.0071802
101.6,0.0071006
101.7,0.0070499
101.8,0.0070134
101.9,0.0069897
102.0,0.0069746
102.1,0.006966
102.2,0.0069621
102.3,0.006958
102.4,0.0069565
102.5,0.006955
102.6,0.0069485
102.7,0.0069393
102.8,0.0069352
102.9,0.0069443
103.0,0.0069658
103.1,0.0069896
103.2,0.0070145
103.3,0.0070435
103.4,0.0070902
103.5,0.0071489
103.6,0.0071996
103.7,0.0072356
103.8,0.0072636
103.9,0.0072826
104.0,0.0072877
104.1,0.0072877
104.2,0.007283
104.3,0.0072767
104.4,0.0072716
104.5,0.0072642
104.6,0.0072469
104.7,0.0072221
104.8,0.007174
104.9,0.0071011
