Time(S),Current(A)
50.0,0.0070668
50.1,0.0070675
50.2,0.0070798
50.3,0.0071036
50.4,0.0071383
50.5,0.0071827
50.6,0.0072437
50.7,0.0073135
50.8,0.0073868
50.9,0.0074595
51.0,0.0075158
51.1,0.0075522
51.2,0.0075737
51.3,0.0075854
51.4,0.0075903
51.5,0.0075917
51.6,0.0075915
51.7,0.0075903
51.8,0.0075885
51.9,0.0075865
52.0,0.0075846
52.1,0.0075843
52.2,0.0075844
52.3,0.0075832
52.4,0.0075813
52.5,0.0075791
52.6,0.007577
52.7,0.0075749
52.8,0.0075731
52.9,0.0075713
53.0,0.0075696
53.1,0.0075676
53.2,0.0075652
53.3,0.007559
53.4,0.0075438
53.5,0.00751
53.6,0.0074585
53.7,0.0073996
53.8,0.0073427
53.9,0.0072928
54.0,0.0072437
54.1,0.0071941
54.2,0.007161
54.3,0.0071372
54.4,0.0071207
54.5,0.0071105
54.6,0.0071048
54.7,0.0071057
54.8,0.0071095
54.9,0.0071124
