Time(S),Current(A)
110.0,0.0070507
110.1,0.007062
110.2,0.0070711
110.3,0.0070785
110.4,0.0070849
110.5,0.0070904
110.6,0.0070983
110.7,0.0071049
110.8,0.0071096
110.9,0.0071154
111.0,0.0071207
111.1,0.0071231
111.2,0.0071253
111.3,0.007125
111.4,0.0071161
111.5,0.0070921
111.6,0.0070433
111.7,0.0069822
111.8,0.0069179
111.9,0.0068585
112.0,0.0068077
112.1,0.0067704
112.2,0.0067444
112.3,0.006727
112.4,0.0067179
112.5,0.0067147
112.6,0.0067147
112.7,0.006717
112.8,0.0067233
112.9,0.0067368
113.0,0.0067583
113.1,0.0067872
113.2,0.006835
113.3,0.0069088
113.4,0.0069689
113.5,0.0070138
113.6,0.0070462
113.7,0.0070694
113.8,0.0070872
113.9,0.0071025
114.0,0.0071149
114.1,0.0071261
114.2,0.0071315
114.3,0.0071327
114.4,0.0071354
114.5,0.0071399
114.6,0.0071403
114.7,0.0071332
114.8,0.0071196
114.9,0.0071136
