Time(S),Current(A)
75.0,0.0073735
75.1,0.007372
75.2,0.0073703
75.3,0.0073686
75.4,0.0073662
75.5,0.0073601
75.6,0.0073414
75.7,0.0072852
75.8,0.0072027
75.9,0.0071274
76.0,0.0070641
76.1,0.0070082
76.2,0.006961
76.3,0.0069252
76.4,0.0068997
76.5,0.0068832
76.6,0.0068761
76.7,0.0068912
76.8,0.0069448
76.9,0.007022
77.0,0.0071078
77.1,0.0072049
77.2,0.0072972
77.3,0.0073776
77.4,0.0074409
77.5,0.0074822
77.6,0.0075091
77.7,0.0075284
77.8,0.0075404
77.9,0.0075465
78.0,0.0075486
78.1,0.0075491
78.2,0.0075479
78.3,0.0075452
78.4,0.0075424
78.5,0.0075397
78.6,0.0075368
78.7,0.0075336
78.8,0.007531
78.9,0.0075262
79.0,0.0075212
79.1,0.0075162
79.2,0.0075107
79.3,0.0075035
79.4,0.0074913
79.5,0.007463
79.6,0.0074127
79.7,0.0073344
79.8,0.0072338
79.9,0.0071452
