Time(S),Current(A)
85.0,0.006855
85.1,0.0068567
85.2,0.0068628
85.3,0.0068661
85.4,0.0068717
85.5,0.0068964
85.6,0.0069349
85.7,0.0069885
85.8,0.0070478
85.9,0.0071058
86.0,0.00718
86.1,0.0072672
86.2,0.0073345
86.3,0.0073818
86.4,0.0074125
86.5,0.0074306
86.6,0.0074393
86.7,0.0074419
86.8,0.0074407
86.9,0.0074396
87.0,0.007438
87.1,0.0074362
87.2,0.0074338
87.3,0.0074306
87.4,0.0074288
87.5,0.0074264
87.6,0.0074213
87.7,0.0074131
87.8,0.0073918
87.9,0.0073423
88.0,0.007257
88.1,0.0071659
88.2,0.0070853
88.3,0.0070159
88.4,0.0069672
88.5,0.0069374
88.6,0.0069186
88.7,0.0069094
88.8,0.0069033
88.9,0.0069031
89.0,0.0069117
89.1,0.006938
89.2,0.0069768
89.3,0.0070194
89.4,0.0070617
89.5,0.007098
89.6,0.0071261
89.7,0.0071486
89.8,0.007167
89.9,0.0071812
