Time(S),Current(A)
120.0,0.0069291
120.1,0.0069442
120.2,0.006959
120.3,0.0069733
120.4,0.0069858
120.5,0.0069954
120.6,0.007003
120.7,0.0070086
120.8,0.0070132
120.9,0.0070172
121.0,0.0070224
121.1,0.0070302
121.2,0.0070364
121.3,0.0070406
121.4,0.0070437
121.5,0.0070361
121.6,0.0070152
121.7,0.0069687
121.8,0.0068857
121.9,0.0068088
122.0,0.0067583
122.1,0.0067276
122.2,0.0067078
122.3,0.0066949
122.4,0.0066878
122.5,0.0066886
122.6,0.0067047
122.7,0.0067405
122.8,0.0067918
122.9,0.0068512
123.0,0.0069102
123.1,0.0069484
123.2,0.00698
123.3,0.0070079
123.4,0.0070339
123.5,0.0070555
123.6,0.0070717
123.7,0.0070855
123.8,0.0070954
123.9,0.0071026
124.0,0.0071066
124.1,0.007103
124.2,0.0070889
124.3,0.0070587
124.4,0.0070116
124.5,0.0069463
124.6,0.006878
124.7,0.0068229
124.8,0.0067838
124.9,0.00676
