Time(S),Current(A)
115.0,0.0071123
115.1,0.0071032
115.2,0.0070594
115.3,0.0069913
115.4,0.0069201
115.5,0.0068566
115.6,0.0068085
115.7,0.0067701
115.8,0.0067432
115.9,0.0067268
116.0,0.006716
116.1,0.0067143
116.2,0.0067347
116.3,0.0067746
116.4,0.0068259
116.5,0.0068818
116.6,0.0069262
116.7,0.0069643
116.8,0.0070042
116.9,0.0070366
117.0,0.0070592
117.1,0.0070745
117.2,0.0070845
117.3,0.0070874
117.4,0.0070824
117.5,0.0070761
117.6,0.0070745
117.7,0.0070747
117.8,0.0070752
117.9,0.0070741
118.0,0.0070635
118.1,0.0070369
118.2,0.0069887
118.3,0.006931
118.4,0.0068784
118.5,0.0068304
118.6,0.0067911
118.7,0.0067612
118.8,0.0067382
118.9,0.0067211
119.0,0.006708
119.1,0.0067026
119.2,0.0067076
119.3,0.0067201
119.4,0.00674
119.5,0.0067729
119.6,0.0068068
119.7,0.0068439
119.8,0.0068809
119.9,0.0069086
