Time(S),Current(A)
65.0,0.0074124
65.1,0.0073259
65.2,0.0072551
65.3,0.0071977
65.4,0.0071429
65.5,0.0070959
65.6,0.0070614
65.7,0.0070384
65.8,0.0070207
65.9,0.0070065
66.0,0.0069965
66.1,0.0069899
66.2,0.0069879
66.3,0.0069887
66.4,0.006995
66.5,0.0070222
66.6,0.0070604
66.7,0.0071001
66.8,0.0071428
66.9,0.0071999
67.0,0.0072598
67.1,0.0073161
67.2,0.0073554
67.3,0.007379
67.4,0.0073899
67.5,0.0073931
67.6,0.0073933
67.7,0.0073937
67.8,0.007395
67.9,0.0073955
68.0,0.0073946
68.1,0.0073942
68.2,0.0073935
68.3,0.0073925
68.4,0.0073921
68.5,0.007394
68.6,0.0073963
68.7,0.0073967
68.8,0.0073956
68.9,0.0073941
69.0,0.0073924
69.1,0.0073903
69.2,0.0073879
69.3,0.0073826
69.4,0.0073671
69.5,0.0073273
69.6,0.0072714
69.7,0.0072184
69.8,0.007171
69.9,0.0071245
