Time(S),Current(A)
125.0,0.0067485
125.1,0.0067461
125.2,0.006754
125.3,0.0067774
125.4,0.0068153
125.5,0.0068667
125.6,0.0069327
125.7,0.0069892
125.8,0.0070245
125.9,0.0070465
126.0,0.0070563
126.1,0.007055
126.2,0.0070522
126.3,0.0070523
126.4,0.0070539
126.5,0.0070593
126.6,0.0070637
126.7,0.0070647
126.8,0.0070679
126.9,0.0070674
127.0,0.0070581
127.1,0.0070404
127.2,0.007
127.3,0.0069423
127.4,0.0068866
127.5,0.0068395
127.6,0.0067999
127.7,0.0067701
127.8,0.0067433
127.9,0.0067191
128.0,0.0067018
128.1,0.006688
128.2,0.0067011
128.3,0.0067535
128.4,0.0068089
128.5,0.0068584
128.6,0.0068987
128.7,0.006935
128.8,0.0069664
128.9,0.0069909
129.0,0.0070064
129.1,0.007017
129.2,0.0070249
129.3,0.0070315
129.4,0.0070362
129.5,0.0070392
129.6,0.0070426
129.7,0.007046
129.8,0.0070472
129.9,0.0070458
