Time(S),Current(A)
120.0,0.0014502
120.1,0.0014482
120.2,0.0014469
120.3,0.001446
120.4,0.0014418
120.5,0.0014332
120.6,0.0014322
120.7,0.001455
120.8,0.001493
120.9,0.0017365
121.0,0.0018035
121.1,0.0018414
121.2,0.0018587
121.3,0.0018669
121.4,0.0016289
121.5,0.0015707
121.6,0.0015253
121.7,0.0014964
121.8,0.0014793
121.9,0.0014715
122.0,0.0014654
122.1,0.0014594
122.2,0.0014546
122.3,0.00145
122.4,0.0014457
122.5,0.0014421
122.6,0.0014408
122.7,0.0014508
122.8,0.0014904
122.9,0.0018605
123.0,0.0019083
123.1,0.0019383
123.2,0.0019512
123.3,0.001955
123.4,0.0019481
123.5,0.001912
123.6,0.0016736
123.7,0.0016097
123.8,0.0015611
123.9,0.0015275
124.0,0.0015066
124.1,0.001494
124.2,0.0014934
124.3,0.0015114
124.4,0.0015363
124.5,0.0015581
124.6,0.0015753
124.7,0.0015901
124.8,0.0015835
124.9,0.0015294
