序号,相对时间(s),R（Ω）,X（Ω）,时间
1,0,18395.7,-412.743,2026/01/23 15:47:32
2,0.15,18401.2,-420.01,2026/01/23 15:47:32
3,0.26,18392.9,-415.218,2026/01/23 15:47:32
4,0.37,18402.4,-418.451,2026/01/23 15:47:32
5,0.48,18395.2,-416.407,2026/01/23 15:47:32
6,0.59,18404.5,-417.149,2026/01/23 15:47:32
7,0.7,18403.9,-422.688,2026/01/23 15:47:32
8,0.81,18402.5,-416.682,2026/01/23 15:47:32
9,0.92,18408.3,-420.72,2026/01/23 15:47:32
10,1.03,18401.2,-416.259,2026/01/23 15:47:33
11,1.14,18413,-419.903,2026/01/23 15:47:33
12,1.24,18402,-419.048,2026/01/23 15:47:33
13,1.35,18415.6,-416.545,2026/01/23 15:47:33
14,1.46,18403.4,-419.335,2026/01/23 15:47:33
15,1.57,18412.6,-420.264,2026/01/23 15:47:33
16,1.68,18410.8,-418.841,2026/01/23 15:47:33
17,1.79,18407.5,-420.794,2026/01/23 15:47:33
18,1.9,18413.4,-415.949,2026/01/23 15:47:33
19,2.01,19870.5,-641.715,2026/01/23 15:47:34
20,2.12,23736.1,-435.488,2026/01/23 15:47:34
21,2.22,23841.7,-393.349,2026/01/23 15:47:34
22,2.33,23843.6,-377.472,2026/01/23 15:47:34
23,2.44,23822.6,-396.63,2026/01/23 15:47:34
24,2.55,23844.1,-381.104,2026/01/23 15:47:34
25,2.66,23829.1,-389.721,2026/01/23 15:47:34
26,2.77,23846,-391.91,2026/01/23 15:47:34
27,2.88,23825.4,-386.129,2026/01/23 15:47:34
28,2.99,23848.9,-396.394,2026/01/23 15:47:35
29,3.1,23839.7,-381.604,2026/01/23 15:47:35
30,3.21,22052.4,-119.552,2026/01/23 15:47:35
31,3.32,18868.9,-384.054,2026/01/23 15:47:35
32,3.42,18710.3,-418.923,2026/01/23 15:47:35
33,3.53,18660.2,-410.463,2026/01/23 15:47:35
34,3.64,18621.9,-422.331,2026/01/23 15:47:35
35,3.75,18601.6,-411.456,2026/01/23 15:47:35
36,3.86,18569.2,-420.45,2026/01/23 15:47:35
37,3.97,18565.8,-414.316,2026/01/23 15:47:36
38,4.08,18536.7,-418.396,2026/01/23 15:47:36
39,4.19,18537.7,-419.938,2026/01/23 15:47:36
40,4.29,18518.9,-416.264,2026/01/23 15:47:36
41,4.4,18637.5,-455.767,2026/01/23 15:47:36
42,4.51,22674.8,-556.928,2026/01/23 15:47:36
43,4.62,23843.5,-395.937,2026/01/23 15:47:36
44,4.73,23848.2,-368.81,2026/01/23 15:47:36
45,4.84,23830.5,-399.06,2026/01/23 15:47:36
46,4.95,23842,-378.246,2026/01/23 15:47:36
47,5.06,23836.5,-399.968,2026/01/23 15:47:37
48,5.17,23832.9,-380.102,2026/01/23 15:47:37
49,5.28,23841,-392.081,2026/01/23 15:47:37
50,5.38,23827.3,-378.784,2026/01/23 15:47:37
51,5.49,23846.2,-391.622,2026/01/23 15:47:37
52,5.6,23627.5,-304.458,2026/01/23 15:47:37
53,5.71,19422.3,-283.856,2026/01/23 15:47:37
54,5.82,18765.1,-417.856,2026/01/23 15:47:37
55,5.93,18698.5,-414.694,2026/01/23 15:47:37
56,6.04,18662.8,-419.456,2026/01/23 15:47:38
57,6.15,18623,-420.624,2026/01/23 15:47:38
58,6.26,18603.9,-416.699,2026/01/23 15:47:38
59,6.37,18574.5,-421.398,2026/01/23 15:47:38
60,6.47,18571.6,-415.638,2026/01/23 15:47:38
61,6.58,18543.9,-423.355,2026/01/23 15:47:38
62,6.69,18541.5,-416.308,2026/01/23 15:47:38
63,6.8,18524.8,-421.372,2026/01/23 15:47:38
64,6.91,20624.6,-653.271,2026/01/23 15:47:38
65,7.02,23808.1,-403.514,2026/01/23 15:47:39
66,7.13,23826.7,-399.605,2026/01/23 15:47:39
67,7.24,23813.7,-377.963,2026/01/23 15:47:39
68,7.34,23820.1,-397.341,2026/01/23 15:47:39
69,7.46,23818.5,-377.841,2026/01/23 15:47:39
70,7.56,23807.2,-392.479,2026/01/23 15:47:39
71,7.67,23815.9,-371.247,2026/01/23 15:47:39
72,7.78,23798.1,-395.123,2026/01/23 15:47:39
73,7.89,23817.4,-387.735,2026/01/23 15:47:39
74,8,23807.1,-391.739,2026/01/23 15:47:40
75,8.11,21296.7,-95.3672,2026/01/23 15:47:40
76,8.22,18834.7,-402.906,2026/01/23 15:47:40
77,8.33,18738.4,-414.56,2026/01/23 15:47:40
78,8.43,18686.7,-417.644,2026/01/23 15:47:40
79,8.54,18651.6,-417.913,2026/01/23 15:47:40
80,8.65,18630.7,-415.046,2026/01/23 15:47:40
81,8.76,18600.2,-427.314,2026/01/23 15:47:40
82,8.87,18592.3,-414.74,2026/01/23 15:47:40
83,8.98,18572.2,-426.599,2026/01/23 15:47:41
84,9.09,18560.7,-415.995,2026/01/23 15:47:41
85,9.2,18551.8,-427.243,2026/01/23 15:47:41
86,9.31,18847.7,-486.503,2026/01/23 15:47:41
87,9.42,23149.4,-519.771,2026/01/23 15:47:41
88,9.52,23845.9,-387.114,2026/01/23 15:47:41
89,9.63,23858.9,-389.89,2026/01/23 15:47:41
90,9.74,23836.9,-385.876,2026/01/23 15:47:41
91,9.85,23846,-391.783,2026/01/23 15:47:41
92,9.96,23850.9,-384.478,2026/01/23 15:47:42
93,10.07,23843.1,-392.628,2026/01/23 15:47:42
94,10.18,23859.3,-390.156,2026/01/23 15:47:42
95,10.29,23850,-392.203,2026/01/23 15:47:42
96,10.4,23867.4,-376.849,2026/01/23 15:47:42
97,10.5,23347.2,-252.352,2026/01/23 15:47:42
98,10.62,19191.7,-335.782,2026/01/23 15:47:42
99,10.72,18791.9,-423.232,2026/01/23 15:47:42
100,10.83,18743.2,-414.519,2026/01/23 15:47:42
101,10.94,18690.9,-417.211,2026/01/23 15:47:42
102,11.05,18669.7,-421.507,2026/01/23 15:47:43
103,11.16,18632.4,-417.63,2026/01/23 15:47:43
104,11.27,18619.3,-421.296,2026/01/23 15:47:43
105,11.38,18591.3,-419.145,2026/01/23 15:47:43
106,11.49,18582.4,-422.735,2026/01/23 15:47:43
107,11.59,18569.7,-418.103,2026/01/23 15:47:43
108,11.7,18563.3,-427.349,2026/01/23 15:47:43
109,11.81,21404.9,-619.957,2026/01/23 15:47:43
110,11.92,23857.4,-405.82,2026/01/23 15:47:43
111,12.03,23852,-380.326,2026/01/23 15:47:44
112,12.14,23837.8,-397.847,2026/01/23 15:47:44
113,12.25,23837.1,-371.732,2026/01/23 15:47:44
114,12.36,23833.8,-397.793,2026/01/23 15:47:44
115,12.47,23829.4,-387.134,2026/01/23 15:47:44
116,12.58,23848.5,-396.539,2026/01/23 15:47:44
117,12.69,23824.7,-385.515,2026/01/23 15:47:44
118,12.79,23847.8,-391.426,2026/01/23 15:47:44
119,12.9,23833.4,-386.001,2026/01/23 15:47:44
120,13.01,20489.2,-132.394,2026/01/23 15:47:45
121,13.12,18832.7,-413.593,2026/01/23 15:47:45
122,13.23,18748.7,-422.494,2026/01/23 15:47:45
123,13.34,18705.4,-415.271,2026/01/23 15:47:45
124,13.45,18665.2,-423.138,2026/01/23 15:47:45
125,13.56,18642.4,-413.389,2026/01/23 15:47:45
126,13.67,18612.3,-427.945,2026/01/23 15:47:45
127,13.78,18597.8,-414.317,2026/01/23 15:47:45
128,13.88,18571.7,-427.788,2026/01/23 15:47:45
129,13.99,18566,-419.39,2026/01/23 15:47:46
130,14.1,18543.6,-423.489,2026/01/23 15:47:46
131,14.21,19274.4,-579.879,2026/01/23 15:47:46
132,14.32,23468.8,-470.938,2026/01/23 15:47:46
133,14.43,23827.6,-386.182,2026/01/23 15:47:46
134,14.54,23796.3,-390.918,2026/01/23 15:47:46
135,14.65,23804.5,-384.096,2026/01/23 15:47:46
136,14.76,23796.4,-399.691,2026/01/23 15:47:46
137,14.87,23805.5,-378.804,2026/01/23 15:47:46
138,14.98,23805.9,-390.3,2026/01/23 15:47:47
139,15.09,23808.2,-391.094,2026/01/23 15:47:47
140,15.19,23817,-390.382,2026/01/23 15:47:47
141,15.3,23817.8,-397.136,2026/01/23 15:47:47
142,15.41,22633.4,-162.573,2026/01/23 15:47:47
143,15.52,18992.8,-379.432,2026/01/23 15:47:47
144,15.63,18772,-413.694,2026/01/23 15:47:47
145,15.74,18730.3,-420.441,2026/01/23 15:47:47
146,15.85,18682.8,-420.976,2026/01/23 15:47:47
147,15.96,18665.4,-418.062,2026/01/23 15:47:48
148,16.07,18628.6,-420.495,2026/01/23 15:47:48
149,16.18,18623.5,-419.654,2026/01/23 15:47:48
150,16.28,18591.7,-424.531,2026/01/23 15:47:48
151,16.39,18587.5,-422.39,2026/01/23 15:47:48
152,16.5,18570.1,-419.205,2026/01/23 15:47:48
153,16.61,18621,-438.126,2026/01/23 15:47:48
154,16.72,22306.2,-573.905,2026/01/23 15:47:48
155,16.83,23857.1,-397.763,2026/01/23 15:47:48
156,16.94,23828.8,-381.152,2026/01/23 15:47:48
157,17.05,23831.4,-405.923,2026/01/23 15:47:49
158,17.16,23832.9,-378.044,2026/01/23 15:47:49
159,17.27,23830.9,-400.766,2026/01/23 15:47:49
160,17.38,23842.9,-377.881,2026/01/23 15:47:49
161,17.49,23822.6,-392.522,2026/01/23 15:47:49
162,17.59,23838.6,-388.616,2026/01/23 15:47:49
163,17.7,23822.2,-392.936,2026/01/23 15:47:49
164,17.81,23763.2,-338.866,2026/01/23 15:47:49
165,17.92,19693.5,-245.311,2026/01/23 15:47:49
166,18.03,18823.4,-413.726,2026/01/23 15:47:50
167,18.14,18748.9,-421.076,2026/01/23 15:47:50
168,18.25,18711.9,-414.609,2026/01/23 15:47:50
169,18.36,18679.3,-422.335,2026/01/23 15:47:50
170,18.47,18649.6,-417.021,2026/01/23 15:47:50
171,18.57,18633.7,-422.059,2026/01/23 15:47:50
172,18.68,18609.1,-425.915,2026/01/23 15:47:50
173,18.79,18596.5,-413.607,2026/01/23 15:47:50
174,18.9,18583.6,-423.768,2026/01/23 15:47:50
175,19.01,18571.8,-416.108,2026/01/23 15:47:51
176,19.12,20194.5,-659.067,2026/01/23 15:47:51
177,19.23,23753,-420.768,2026/01/23 15:47:51
178,19.34,23837.7,-391.901,2026/01/23 15:47:51
179,19.45,23812.4,-384.295,2026/01/23 15:47:51
180,19.56,23832.1,-387.482,2026/01/23 15:47:51
181,19.67,23822.8,-384.891,2026/01/23 15:47:51
182,19.77,23815.1,-387.818,2026/01/23 15:47:51
183,19.88,23819,-376.077,2026/01/23 15:47:51
184,19.99,23810.1,-397.564,2026/01/23 15:47:52
185,20.1,23819.1,-385.354,2026/01/23 15:47:52
186,20.21,23816.4,-396.759,2026/01/23 15:47:52
187,20.32,21680.5,-91.751,2026/01/23 15:47:52
188,20.43,18898.4,-404.516,2026/01/23 15:47:52
189,20.54,18775.8,-410.196,2026/01/23 15:47:52
190,20.65,18714.6,-422.552,2026/01/23 15:47:52
191,20.76,18685.2,-410.145,2026/01/23 15:47:52
192,20.86,18647.7,-420.732,2026/01/23 15:47:52
193,20.97,18630.2,-421.229,2026/01/23 15:47:53
194,21.08,18599.3,-417.128,2026/01/23 15:47:53
195,21.19,18591.3,-424.785,2026/01/23 15:47:53
196,21.3,18566.5,-416.69,2026/01/23 15:47:53
197,21.41,18558.5,-423.409,2026/01/23 15:47:53
198,21.52,18739.1,-471.638,2026/01/23 15:47:53
199,21.63,22921.9,-548.206,2026/01/23 15:47:53
200,21.74,23812.4,-381.081,2026/01/23 15:47:53
201,21.85,23793.7,-400.816,2026/01/23 15:47:53
202,21.95,23808.3,-388.338,2026/01/23 15:47:53
203,22.06,23788.8,-396.297,2026/01/23 15:47:54
204,22.17,23813.9,-387.976,2026/01/23 15:47:54
205,22.28,23796.5,-393.735,2026/01/23 15:47:54
206,22.39,23815,-382.789,2026/01/23 15:47:54
207,22.5,23810.3,-386.858,2026/01/23 15:47:54
208,22.61,23813.9,-394.295,2026/01/23 15:47:54
209,22.72,23513.6,-265.321,2026/01/23 15:47:54
210,22.83,19295.2,-322.095,2026/01/23 15:47:54
211,22.93,18817.1,-413.095,2026/01/23 15:47:54
212,23.04,18744.9,-423.587,2026/01/23 15:47:55
213,23.15,18714.3,-413.508,2026/01/23 15:47:55
214,23.26,18674.3,-425.178,2026/01/23 15:47:55
215,23.37,18652,-418.012,2026/01/23 15:47:55
216,23.48,18629.1,-423.182,2026/01/23 15:47:55
217,23.59,18613.6,-416.674,2026/01/23 15:47:55
218,23.7,18599,-424.466,2026/01/23 15:47:55
219,23.81,18579.4,-419.884,2026/01/23 15:47:55
220,23.92,18574.8,-421.832,2026/01/23 15:47:55
221,24.03,21094.5,-640.597,2026/01/23 15:47:56
222,24.14,23831.6,-387.386,2026/01/23 15:47:56
223,24.25,23816.4,-396.017,2026/01/23 15:47:56
224,24.35,23811.9,-380.637,2026/01/23 15:47:56
225,24.46,23801.4,-399.654,2026/01/23 15:47:56
226,24.57,23801.4,-374.202,2026/01/23 15:47:56
227,24.68,23798.8,-396.033,2026/01/23 15:47:56
228,24.79,23794.3,-377.63,2026/01/23 15:47:56
229,24.9,23801.4,-397.998,2026/01/23 15:47:56
230,25.01,23794.4,-380.595,2026/01/23 15:47:57
231,25.12,23805.3,-399.114,2026/01/23 15:47:57
232,25.23,20659.6,-121.199,2026/01/23 15:47:57
233,25.34,18848,-409.864,2026/01/23 15:47:57
234,25.45,18748.6,-417.656,2026/01/23 15:47:57
235,25.56,18703.5,-415.664,2026/01/23 15:47:57
236,25.66,18664.1,-423.979,2026/01/23 15:47:57
237,25.77,18636,-413.089,2026/01/23 15:47:57
238,25.88,18610.2,-428.599,2026/01/23 15:47:57
239,25.99,18588.3,-414.694,2026/01/23 15:47:58
240,26.1,18576.2,-426.794,2026/01/23 15:47:58
241,26.21,18556.4,-417.898,2026/01/23 15:47:58
242,26.32,18552.4,-425.854,2026/01/23 15:47:58
243,26.43,19133.5,-557.888,2026/01/23 15:47:58
244,26.54,23404.2,-481.5,2026/01/23 15:47:58
245,26.65,23790.7,-395.975,2026/01/23 15:47:58
246,26.76,23777.9,-383.496,2026/01/23 15:47:58
247,26.86,23774.9,-391.886,2026/01/23 15:47:58
248,26.97,23772.2,-376.612,2026/01/23 15:47:59
249,27.08,23783.4,-401.432,2026/01/23 15:47:59
250,27.19,23778.4,-384.64,2026/01/23 15:47:59
251,27.3,23792.9,-400.158,2026/01/23 15:47:59
252,27.41,23791.9,-383.518,2026/01/23 15:47:59
253,27.52,23794.7,-403.119,2026/01/23 15:47:59
254,27.63,22787.7,-176.9,2026/01/23 15:47:59
255,27.74,19029.4,-371.851,2026/01/23 15:47:59
256,27.85,18779,-418.274,2026/01/23 15:47:59
257,27.96,18729.8,-415.837,2026/01/23 15:47:59
258,28.07,18686.6,-426.724,2026/01/23 15:48:00
259,28.17,18661.1,-411.952,2026/01/23 15:48:00
260,28.28,18632.7,-425.692,2026/01/23 15:48:00
261,28.39,18617.8,-415.734,2026/01/23 15:48:00
262,28.5,18599.3,-426.308,2026/01/23 15:48:00
263,28.61,18592.6,-418.021,2026/01/23 15:48:00
264,28.72,18578.9,-420.035,2026/01/23 15:48:00
265,28.83,18607.5,-434.868,2026/01/23 15:48:00
266,28.94,22082.5,-579.313,2026/01/23 15:48:00
267,29.04,23838.7,-401.068,2026/01/23 15:48:01
268,29.15,23840.7,-379.653,2026/01/23 15:48:01
269,29.26,23817.7,-402.033,2026/01/23 15:48:01
270,29.37,23837.6,-386.639,2026/01/23 15:48:01
271,29.48,23831.8,-388.806,2026/01/23 15:48:01
272,29.59,23849.3,-387.794,2026/01/23 15:48:01
273,29.7,23848.8,-391.63,2026/01/23 15:48:01
274,29.81,23851,-402.063,2026/01/23 15:48:01
275,29.92,23858.5,-375.337,2026/01/23 15:48:01
276,30.03,23812.2,-363.007,2026/01/23 15:48:02
277,30.13,19916.7,-203.526,2026/01/23 15:48:02
278,30.24,18871.9,-414.45,2026/01/23 15:48:02
279,30.35,18811.7,-423.158,2026/01/23 15:48:02
280,30.46,18753.6,-418.753,2026/01/23 15:48:02
281,30.57,18726.7,-424.966,2026/01/23 15:48:02
282,30.68,18691.3,-417.784,2026/01/23 15:48:02
283,30.79,18675.1,-424.611,2026/01/23 15:48:02
284,30.9,18655.4,-413.433,2026/01/23 15:48:02
285,31.01,18636.8,-425.735,2026/01/23 15:48:03
286,31.12,18632.3,-422.539,2026/01/23 15:48:03
287,31.22,18617.3,-418.925,2026/01/23 15:48:03
288,31.33,19866.5,-631.947,2026/01/23 15:48:03
289,31.44,23765.3,-432.158,2026/01/23 15:48:03
290,31.55,23881.3,-392.216,2026/01/23 15:48:03
291,31.66,23876,-374.018,2026/01/23 15:48:03
292,31.77,23865.8,-392.519,2026/01/23 15:48:03
293,31.88,23883.2,-388.272,2026/01/23 15:48:03
294,31.99,23869.1,-400.14,2026/01/23 15:48:04
295,32.1,23889.8,-389.801,2026/01/23 15:48:04
296,32.21,23870.3,-397,2026/01/23 15:48:04
297,32.31,23885.9,-388.872,2026/01/23 15:48:04
298,32.42,23883.3,-390.108,2026/01/23 15:48:04
299,32.53,22077.3,-120.135,2026/01/23 15:48:04
300,32.64,19004.1,-393.163,2026/01/23 15:48:04
301,32.75,18843.5,-417.269,2026/01/23 15:48:04
302,32.86,18801.5,-421.31,2026/01/23 15:48:04
303,32.97,18754.2,-418.723,2026/01/23 15:48:05
304,33.08,18735.1,-421.239,2026/01/23 15:48:05
305,33.19,18700.8,-419.641,2026/01/23 15:48:05
306,33.29,18688.5,-424.772,2026/01/23 15:48:05
307,33.4,18669.9,-426.538,2026/01/23 15:48:05
308,33.51,18659.2,-415.109,2026/01/23 15:48:05
309,33.62,18643.1,-425.827,2026/01/23 15:48:05
310,33.73,18751.9,-445.081,2026/01/23 15:48:05
311,33.84,22744.4,-565.724,2026/01/23 15:48:05
312,33.95,23916.1,-383.411,2026/01/23 15:48:05
313,34.06,23894.4,-386.621,2026/01/23 15:48:06
314,34.17,23888.2,-387.974,2026/01/23 15:48:06
315,34.27,23891.1,-384.439,2026/01/23 15:48:06
316,34.38,23878.8,-404.773,2026/01/23 15:48:06
317,34.49,23900.4,-389.832,2026/01/23 15:48:06
318,34.6,23875.5,-398.696,2026/01/23 15:48:06
319,34.71,23896.9,-388.635,2026/01/23 15:48:06
320,34.82,23876,-387.771,2026/01/23 15:48:06
321,34.93,23677.1,-307.404,2026/01/23 15:48:06
322,35.04,19476,-280.819,2026/01/23 15:48:07
323,35.15,18876.2,-427.397,2026/01/23 15:48:07
324,35.25,18817.8,-413.531,2026/01/23 15:48:07
325,35.36,18763.9,-420.811,2026/01/23 15:48:07
326,35.47,18735.1,-422.782,2026/01/23 15:48:07
327,35.58,18703.3,-416.929,2026/01/23 15:48:07
328,35.69,18678.9,-427.529,2026/01/23 15:48:07
329,35.8,18663.4,-414.847,2026/01/23 15:48:07
330,35.91,18641,-424.141,2026/01/23 15:48:07
331,36.02,18638.7,-420.817,2026/01/23 15:48:08
332,36.13,18613.2,-429.601,2026/01/23 15:48:08
333,36.24,20658.9,-646.062,2026/01/23 15:48:08
334,36.34,23844.9,-404.854,2026/01/23 15:48:08
335,36.45,23867.8,-395.173,2026/01/23 15:48:08
336,36.56,23859.4,-389.833,2026/01/23 15:48:08
337,36.67,23840.1,-379.12,2026/01/23 15:48:08
338,36.78,23850.7,-398.794,2026/01/23 15:48:08
339,36.89,23845.5,-384.611,2026/01/23 15:48:08
340,37,23848.6,-404.532,2026/01/23 15:48:09
341,37.11,23852.4,-380.1,2026/01/23 15:48:09
342,37.22,23848.5,-400.342,2026/01/23 15:48:09
343,37.33,23850.4,-389.54,2026/01/23 15:48:09
344,37.44,21320.2,-101.975,2026/01/23 15:48:09
345,37.54,18925.4,-407.896,2026/01/23 15:48:09
346,37.65,18829.1,-412.681,2026/01/23 15:48:09
347,37.76,18768.3,-420.632,2026/01/23 15:48:09
348,37.87,18744.4,-417.853,2026/01/23 15:48:09
349,37.98,18701.9,-420.362,2026/01/23 15:48:10
350,38.09,18690.2,-424.394,2026/01/23 15:48:10
351,38.2,18661.2,-417.996,2026/01/23 15:48:10
352,38.31,18652.6,-422.999,2026/01/23 15:48:10
353,38.42,18638.7,-412.482,2026/01/23 15:48:10
354,38.52,18623.7,-431.075,2026/01/23 15:48:10
355,38.63,18929.4,-490.323,2026/01/23 15:48:10
356,38.74,23200.3,-513.023,2026/01/23 15:48:10
357,38.85,23889,-393.244,2026/01/23 15:48:10
358,38.96,23879,-385.885,2026/01/23 15:48:11
359,39.07,23876.2,-393.529,2026/01/23 15:48:11
360,39.18,23883.5,-385.124,2026/01/23 15:48:11
361,39.29,23874,-394.153,2026/01/23 15:48:11
362,39.4,23895.6,-386.602,2026/01/23 15:48:11
363,39.51,23877.8,-390.355,2026/01/23 15:48:11
364,39.62,23900.8,-398.122,2026/01/23 15:48:11
365,39.72,23883.1,-390.874,2026/01/23 15:48:11
366,39.83,23356.6,-228.146,2026/01/23 15:48:11
367,39.94,19238.7,-347.332,2026/01/23 15:48:11
368,40.05,18877.2,-412.13,2026/01/23 15:48:12
369,40.16,18819.6,-426.938,2026/01/23 15:48:12
370,40.27,18775.7,-415.979,2026/01/23 15:48:12
371,40.38,18740.7,-423.735,2026/01/23 15:48:12
372,40.49,18718.3,-417.565,2026/01/23 15:48:12
373,40.6,18696.8,-425.448,2026/01/23 15:48:12
374,40.7,18678.6,-427.583,2026/01/23 15:48:12
375,40.81,18664,-416.177,2026/01/23 15:48:12
376,40.92,18640.9,-430.462,2026/01/23 15:48:12
377,41.03,18655.4,-427.446,2026/01/23 15:48:13
378,41.14,21475.4,-632.562,2026/01/23 15:48:13
379,41.25,23925.2,-390.792,2026/01/23 15:48:13
380,41.36,23881.7,-385.829,2026/01/23 15:48:13
381,41.47,23881.4,-399.804,2026/01/23 15:48:13
382,41.58,23879.5,-375.195,2026/01/23 15:48:13
383,41.69,23875.5,-406.112,2026/01/23 15:48:13
384,41.8,23886.5,-367.982,2026/01/23 15:48:13
385,41.91,23877.6,-409.442,2026/01/23 15:48:13
386,42.01,23893.8,-390.909,2026/01/23 15:48:14
387,42.12,23880.2,-389.932,2026/01/23 15:48:14
388,42.23,23895.3,-398.4,2026/01/23 15:48:14
389,42.34,20440.7,-144.092,2026/01/23 15:48:14
390,42.45,18922.7,-418.083,2026/01/23 15:48:14
391,42.56,18847.9,-423.911,2026/01/23 15:48:14
392,42.67,18785.7,-418.463,2026/01/23 15:48:14
393,42.78,18756.2,-421.511,2026/01/23 15:48:14
394,42.89,18718.1,-416.084,2026/01/23 15:48:14
395,43,18699.9,-424.77,2026/01/23 15:48:15
396,43.1,18671.3,-420.896,2026/01/23 15:48:15
397,43.21,18660.7,-418.815,2026/01/23 15:48:15
398,43.32,18637.8,-424.542,2026/01/23 15:48:15
399,43.43,18633.8,-415.843,2026/01/23 15:48:15
400,43.54,19361.3,-586.694,2026/01/23 15:48:15
401,43.65,23573.1,-476.853,2026/01/23 15:48:15
402,43.76,23879.2,-392.665,2026/01/23 15:48:15
403,43.87,23883.5,-387.468,2026/01/23 15:48:15
404,43.97,23866.3,-392.958,2026/01/23 15:48:16
405,44.08,23877.3,-396.434,2026/01/23 15:48:16
406,44.19,23873.1,-388.458,2026/01/23 15:48:16
407,44.3,23867,-403.158,2026/01/23 15:48:16
408,44.41,23886.1,-382.231,2026/01/23 15:48:16
409,44.52,23865.7,-393.479,2026/01/23 15:48:16
410,44.63,23883.8,-391.663,2026/01/23 15:48:16
411,44.74,22684,-163.482,2026/01/23 15:48:16
412,44.85,19076.2,-384.182,2026/01/23 15:48:16
413,44.96,18861.1,-417.047,2026/01/23 15:48:16
414,45.07,18807.3,-422.421,2026/01/23 15:48:17
415,45.18,18767.1,-414.802,2026/01/23 15:48:17
416,45.28,18731.5,-426.88,2026/01/23 15:48:17
417,45.39,18717.2,-416.767,2026/01/23 15:48:17
418,45.5,18685.8,-423.853,2026/01/23 15:48:17
419,45.61,18678.9,-416.686,2026/01/23 15:48:17
420,45.72,18657.5,-415.755,2026/01/23 15:48:17
421,45.83,18641.9,-416.923,2026/01/23 15:48:17
422,45.94,18688.8,-433.003,2026/01/23 15:48:17
423,46.05,22346.4,-578.667,2026/01/23 15:48:18
424,46.16,23900.9,-397.106,2026/01/23 15:48:18
425,46.27,23869.8,-385.146,2026/01/23 15:48:18
426,46.38,23880.9,-392.834,2026/01/23 15:48:18
427,46.48,23856.1,-386.253,2026/01/23 15:48:18
428,46.59,23875.2,-391.922,2026/01/23 15:48:18
429,46.7,23866.2,-391.05,2026/01/23 15:48:18
430,46.81,23875,-392.883,2026/01/23 15:48:18
431,46.92,23865.1,-399.428,2026/01/23 15:48:18
432,47.03,23878.2,-377.81,2026/01/23 15:48:19
433,47.14,23783.1,-356.656,2026/01/23 15:48:19
434,47.25,19740.5,-228.589,2026/01/23 15:48:19
435,47.36,18885.8,-416.406,2026/01/23 15:48:19
436,47.47,18820.7,-415.868,2026/01/23 15:48:19
437,47.57,18763.8,-418.843,2026/01/23 15:48:19
438,47.69,18737.2,-418.413,2026/01/23 15:48:19
439,47.79,18697.3,-420.267,2026/01/23 15:48:19
440,47.9,18678.5,-424.201,2026/01/23 15:48:19
441,48.01,18666.4,-413.438,2026/01/23 15:48:20
442,48.12,18639.1,-424.707,2026/01/23 15:48:20
443,48.23,18633.9,-420.066,2026/01/23 15:48:20
444,48.34,18617.2,-417.876,2026/01/23 15:48:20
445,48.45,20212.9,-660.383,2026/01/23 15:48:20
446,48.56,23796.9,-424.856,2026/01/23 15:48:20
447,48.66,23866.8,-389.191,2026/01/23 15:48:20
448,48.77,23860.8,-379.926,2026/01/23 15:48:20
449,48.88,23842.7,-404.01,2026/01/23 15:48:20
450,48.99,23864.4,-388.688,2026/01/23 15:48:21
451,49.1,23843.9,-394.363,2026/01/23 15:48:21
452,49.21,23850.4,-391.976,2026/01/23 15:48:21
453,49.32,23851.6,-395.308,2026/01/23 15:48:21
454,49.43,23844.3,-385.825,2026/01/23 15:48:21
455,49.54,23859.7,-402.424,2026/01/23 15:48:21
456,49.64,21808.2,-101.432,2026/01/23 15:48:21
457,49.75,18969.7,-398.733,2026/01/23 15:48:21
458,49.86,18827,-412.788,2026/01/23 15:48:21
459,49.97,18780.1,-422.69,2026/01/23 15:48:22
460,50.08,18737.3,-418.33,2026/01/23 15:48:22
461,50.19,18714.5,-415.929,2026/01/23 15:48:22
462,50.3,18681.9,-426.301,2026/01/23 15:48:22
463,50.41,18674.2,-417.098,2026/01/23 15:48:22
464,50.52,18646.2,-425.806,2026/01/23 15:48:22
465,50.63,18643.4,-419.529,2026/01/23 15:48:22
466,50.73,18620.7,-419.241,2026/01/23 15:48:22
467,50.84,18775.5,-462.37,2026/01/23 15:48:22
468,50.95,22904.1,-534.358,2026/01/23 15:48:22
469,51.06,23877.3,-401.101,2026/01/23 15:48:23
470,51.17,23883.6,-382.796,2026/01/23 15:48:23
471,51.28,23865.2,-393.125,2026/01/23 15:48:23
472,51.39,23869.8,-390.961,2026/01/23 15:48:23
473,51.5,23874.9,-387.484,2026/01/23 15:48:23
474,51.61,23868.2,-401.922,2026/01/23 15:48:23
475,51.71,23882,-390.023,2026/01/23 15:48:23
476,51.82,23871.1,-393.644,2026/01/23 15:48:23
477,51.93,23891.3,-396.157,2026/01/23 15:48:23
478,52.04,23559.4,-278.619,2026/01/23 15:48:24
479,52.15,19380.6,-316.427,2026/01/23 15:48:24
480,52.26,18884.1,-413.751,2026/01/23 15:48:24
481,52.37,18826.6,-415.673,2026/01/23 15:48:24
482,52.48,18776.2,-422.729,2026/01/23 15:48:24
483,52.59,18749.5,-413.978,2026/01/23 15:48:24
484,52.7,18717.8,-425.881,2026/01/23 15:48:24
