序号,相对时间(s),R（Ω）,X（Ω）,时间
1,0,1564.83,-148.178,2026/01/28 16:15:51
2,0.11,1564.88,-148.194,2026/01/28 16:15:51
3,0.22,1564.96,-148.256,2026/01/28 16:15:51
4,0.32,1564.95,-148.167,2026/01/28 16:15:51
5,0.43,1565.03,-148.237,2026/01/28 16:15:51
6,0.54,1564.97,-148.165,2026/01/28 16:15:52
7,0.65,1564.89,-148.25,2026/01/28 16:15:52
8,0.76,1564.99,-148.178,2026/01/28 16:15:52
9,0.87,1564.86,-148.253,2026/01/28 16:15:52
10,0.98,1564.95,-148.153,2026/01/28 16:15:52
11,1.09,1564.94,-148.261,2026/01/28 16:15:52
12,1.19,1564.9,-148.197,2026/01/28 16:15:52
13,1.3,1565,-148.225,2026/01/28 16:15:52
14,1.41,1564.81,-148.266,2026/01/28 16:15:52
15,1.52,1564.93,-148.182,2026/01/28 16:15:53
16,1.63,1564.94,-148.267,2026/01/28 16:15:53
17,1.74,1565.12,-148.226,2026/01/28 16:15:53
18,1.85,1565.15,-148.253,2026/01/28 16:15:53
19,1.96,1565.32,-148.217,2026/01/28 16:15:53
20,2.07,1565.21,-148.277,2026/01/28 16:15:53
21,2.18,1565.23,-148.223,2026/01/28 16:15:53
22,2.28,1565.23,-148.292,2026/01/28 16:15:53
23,2.39,1565.22,-148.244,2026/01/28 16:15:53
24,2.5,1565.39,-148.269,2026/01/28 16:15:54
25,2.61,1565.4,-148.267,2026/01/28 16:15:54
26,2.72,1565.48,-148.273,2026/01/28 16:15:54
27,2.83,1565.52,-148.241,2026/01/28 16:15:54
28,2.94,1565.46,-148.329,2026/01/28 16:15:54
29,3.05,1565.38,-148.246,2026/01/28 16:15:54
30,3.16,1565.36,-148.314,2026/01/28 16:15:54
31,3.26,1565.29,-148.271,2026/01/28 16:15:54
32,3.37,1565.31,-148.311,2026/01/28 16:15:54
33,3.48,1565.44,-148.268,2026/01/28 16:15:55
34,3.59,1565.54,-148.321,2026/01/28 16:15:55
35,3.7,1565.78,-148.261,2026/01/28 16:15:55
36,3.81,1566,-148.363,2026/01/28 16:15:55
37,3.92,1566.25,-148.289,2026/01/28 16:15:55
38,4.03,1566.68,-148.344,2026/01/28 16:15:55
39,4.14,1566.98,-148.357,2026/01/28 16:15:55
40,4.25,1567.53,-148.295,2026/01/28 16:15:55
41,4.36,1567.88,-148.417,2026/01/28 16:15:55
42,4.46,1568.22,-148.286,2026/01/28 16:15:56
43,4.57,1568.44,-148.39,2026/01/28 16:15:56
44,4.68,1568.79,-148.362,2026/01/28 16:15:56
45,4.79,1568.87,-148.382,2026/01/28 16:15:56
46,4.9,1569.18,-148.374,2026/01/28 16:15:56
47,5.01,1569.38,-148.434,2026/01/28 16:15:56
48,5.12,1569.54,-148.383,2026/01/28 16:15:56
49,5.22,1569.61,-148.408,2026/01/28 16:15:56
50,5.33,1569.52,-148.391,2026/01/28 16:15:56
51,5.44,1569.55,-148.385,2026/01/28 16:15:56
52,5.55,1569.69,-148.41,2026/01/28 16:15:57
53,5.66,1569.71,-148.454,2026/01/28 16:15:57
54,5.77,1569.85,-148.4,2026/01/28 16:15:57
55,5.88,1569.92,-148.471,2026/01/28 16:15:57
56,5.99,1569.92,-148.396,2026/01/28 16:15:57
57,6.1,1569.84,-148.481,2026/01/28 16:15:57
58,6.21,1569.82,-148.402,2026/01/28 16:15:57
59,6.31,1569.77,-148.513,2026/01/28 16:15:57
60,6.42,1569.87,-148.41,2026/01/28 16:15:57
61,6.53,1569.8,-148.53,2026/01/28 16:15:58
62,6.64,1569.85,-148.386,2026/01/28 16:15:58
63,6.75,1569.82,-148.474,2026/01/28 16:15:58
64,6.86,1569.7,-148.451,2026/01/28 16:15:58
65,6.97,1569.8,-148.438,2026/01/28 16:15:58
66,7.08,1569.64,-148.471,2026/01/28 16:15:58
67,7.18,1569.72,-148.444,2026/01/28 16:15:58
68,7.29,1569.56,-148.454,2026/01/28 16:15:58
69,7.4,1569.51,-148.49,2026/01/28 16:15:58
70,7.51,1569.38,-148.398,2026/01/28 16:15:59
71,7.62,1569.36,-148.484,2026/01/28 16:15:59
72,7.73,1569.14,-148.458,2026/01/28 16:15:59
73,7.84,1569.1,-148.426,2026/01/28 16:15:59
74,7.95,1568.98,-148.457,2026/01/28 16:15:59
75,8.06,1568.79,-148.435,2026/01/28 16:15:59
76,8.16,1568.72,-148.434,2026/01/28 16:15:59
77,8.27,1568.57,-148.492,2026/01/28 16:15:59
78,8.38,1568.43,-148.404,2026/01/28 16:15:59
79,8.49,1568.37,-148.463,2026/01/28 16:16:00
80,8.6,1568.18,-148.45,2026/01/28 16:16:00
81,8.71,1568.15,-148.384,2026/01/28 16:16:00
82,8.82,1567.98,-148.466,2026/01/28 16:16:00
83,8.93,1568.01,-148.375,2026/01/28 16:16:00
84,9.03,1567.83,-148.44,2026/01/28 16:16:00
85,9.14,1567.85,-148.433,2026/01/28 16:16:00
86,9.25,1567.63,-148.426,2026/01/28 16:16:00
87,9.36,1567.65,-148.415,2026/01/28 16:16:00
88,9.47,1567.48,-148.458,2026/01/28 16:16:01
89,9.58,1567.38,-148.393,2026/01/28 16:16:01
90,9.69,1567.3,-148.425,2026/01/28 16:16:01
91,9.8,1567.14,-148.41,2026/01/28 16:16:01
92,9.91,1567.09,-148.429,2026/01/28 16:16:01
93,10.01,1566.97,-148.438,2026/01/28 16:16:01
94,10.12,1566.81,-148.432,2026/01/28 16:16:01
95,10.23,1566.75,-148.402,2026/01/28 16:16:01
96,10.34,1566.62,-148.463,2026/01/28 16:16:01
97,10.45,1566.49,-148.372,2026/01/28 16:16:01
98,10.56,1566.36,-148.466,2026/01/28 16:16:02
99,10.67,1566.26,-148.335,2026/01/28 16:16:02
100,10.78,1566.2,-148.477,2026/01/28 16:16:02
101,10.89,1566.34,-148.391,2026/01/28 16:16:02
102,11,1566.32,-148.49,2026/01/28 16:16:02
103,11.1,1566.52,-148.381,2026/01/28 16:16:02
104,11.21,1566.53,-148.472,2026/01/28 16:16:02
105,11.32,1566.61,-148.394,2026/01/28 16:16:02
106,11.43,1566.66,-148.456,2026/01/28 16:16:02
107,11.54,1566.61,-148.414,2026/01/28 16:16:03
108,11.65,1566.7,-148.421,2026/01/28 16:16:03
109,11.76,1566.72,-148.408,2026/01/28 16:16:03
110,11.87,1566.76,-148.467,2026/01/28 16:16:03
111,11.97,1566.83,-148.399,2026/01/28 16:16:03
112,12.08,1566.77,-148.504,2026/01/28 16:16:03
113,12.19,1566.77,-148.394,2026/01/28 16:16:03
114,12.3,1566.74,-148.472,2026/01/28 16:16:03
115,12.41,1566.7,-148.368,2026/01/28 16:16:03
116,12.52,1566.76,-148.483,2026/01/28 16:16:04
117,12.63,1566.85,-148.404,2026/01/28 16:16:04
118,12.74,1566.72,-148.514,2026/01/28 16:16:04
119,12.85,1572.27,-151.557,2026/01/28 16:16:04
120,12.95,1892.8,-159.9,2026/01/28 16:16:04
121,13.06,1971.13,-151.542,2026/01/28 16:16:04
122,13.17,1967.71,-151.909,2026/01/28 16:16:04
123,13.28,1965.95,-151.811,2026/01/28 16:16:04
124,13.39,1964.93,-151.917,2026/01/28 16:16:04
125,13.5,1964.28,-151.93,2026/01/28 16:16:05
126,13.61,1963.86,-151.943,2026/01/28 16:16:05
127,13.72,1963.41,-151.953,2026/01/28 16:16:05
128,13.83,1963.18,-152.03,2026/01/28 16:16:05
129,13.94,1962.95,-151.944,2026/01/28 16:16:05
130,14.04,1938.49,-142.515,2026/01/28 16:16:05
131,14.15,1534.11,-138.012,2026/01/28 16:16:05
132,14.26,1473.24,-149.196,2026/01/28 16:16:05
133,14.37,1474.61,-149.006,2026/01/28 16:16:05
134,14.48,1475.25,-149.035,2026/01/28 16:16:06
135,14.59,1475.82,-148.923,2026/01/28 16:16:06
136,14.7,1476.22,-148.958,2026/01/28 16:16:06
137,14.81,1476.69,-148.862,2026/01/28 16:16:06
138,14.92,1476.96,-148.964,2026/01/28 16:16:06
139,15.03,1477.39,-148.835,2026/01/28 16:16:06
140,15.13,1477.63,-148.921,2026/01/28 16:16:06
141,15.24,1521.15,-161.079,2026/01/28 16:16:06
142,15.35,1927.06,-161.588,2026/01/28 16:16:06
143,15.46,1970.32,-151.892,2026/01/28 16:16:06
144,15.57,1968.14,-151.941,2026/01/28 16:16:07
145,15.68,1966.74,-152.005,2026/01/28 16:16:07
146,15.79,1965.67,-152.047,2026/01/28 16:16:07
147,15.89,1964.99,-152.024,2026/01/28 16:16:07
148,16,1964.39,-152.189,2026/01/28 16:16:07
149,16.11,1964.17,-152.039,2026/01/28 16:16:07
150,16.22,1963.71,-152.231,2026/01/28 16:16:07
151,16.33,1963.61,-152.098,2026/01/28 16:16:07
152,16.44,1855.36,-130.075,2026/01/28 16:16:07
153,16.55,1489.44,-144.953,2026/01/28 16:16:08
154,16.66,1474.64,-149.298,2026/01/28 16:16:08
155,16.76,1475.7,-149.213,2026/01/28 16:16:08
156,16.87,1476.21,-149.213,2026/01/28 16:16:08
157,16.98,1476.61,-149.114,2026/01/28 16:16:08
158,17.09,1476.95,-149.141,2026/01/28 16:16:08
159,17.2,1477.1,-149.075,2026/01/28 16:16:08
160,17.31,1477.46,-149.096,2026/01/28 16:16:08
161,17.42,1477.62,-149.071,2026/01/28 16:16:08
162,17.53,1477.86,-149.043,2026/01/28 16:16:09
163,17.64,1620.91,-171.812,2026/01/28 16:16:09
164,17.75,1964.93,-154.636,2026/01/28 16:16:09
165,17.86,1968.97,-152.023,2026/01/28 16:16:09
166,17.96,1967.04,-152.144,2026/01/28 16:16:09
167,18.07,1966.16,-152.061,2026/01/28 16:16:09
168,18.18,1965.37,-152.263,2026/01/28 16:16:09
169,18.29,1964.85,-152.067,2026/01/28 16:16:09
170,18.4,1964.22,-152.274,2026/01/28 16:16:09
171,18.51,1963.98,-152.175,2026/01/28 16:16:10
172,18.62,1963.49,-152.248,2026/01/28 16:16:10
173,18.73,1963.4,-152.203,2026/01/28 16:16:10
174,18.84,1704.73,-126.633,2026/01/28 16:16:10
175,18.95,1475.61,-148.944,2026/01/28 16:16:10
176,19.05,1475.53,-149.439,2026/01/28 16:16:10
177,19.16,1476.23,-149.311,2026/01/28 16:16:10
178,19.27,1476.66,-149.316,2026/01/28 16:16:10
179,19.38,1476.93,-149.271,2026/01/28 16:16:10
180,19.49,1477.27,-149.203,2026/01/28 16:16:11
181,19.6,1477.52,-149.251,2026/01/28 16:16:11
182,19.71,1477.66,-149.192,2026/01/28 16:16:11
183,19.82,1477.87,-149.192,2026/01/28 16:16:11
184,19.92,1478.04,-149.359,2026/01/28 16:16:11
185,20.03,1766.82,-172.04,2026/01/28 16:16:11
186,20.14,1970.96,-152.453,2026/01/28 16:16:11
187,20.25,1968.97,-152.13,2026/01/28 16:16:11
188,20.36,1967.64,-152.272,2026/01/28 16:16:11
189,20.47,1966.97,-152.218,2026/01/28 16:16:12
190,20.58,1966.17,-152.277,2026/01/28 16:16:12
191,20.69,1965.87,-152.333,2026/01/28 16:16:12
192,20.8,1965.4,-152.336,2026/01/28 16:16:12
193,20.91,1965.23,-152.314,2026/01/28 16:16:12
194,21.01,1965.24,-152.423,2026/01/28 16:16:12
195,21.12,1960.85,-148.976,2026/01/28 16:16:12
196,21.23,1585.19,-133.995,2026/01/28 16:16:12
197,21.34,1476.21,-149.493,2026/01/28 16:16:12
198,21.45,1477.33,-149.469,2026/01/28 16:16:12
199,21.56,1478.03,-149.484,2026/01/28 16:16:13
200,21.67,1478.39,-149.412,2026/01/28 16:16:13
201,21.78,1478.81,-149.408,2026/01/28 16:16:13
202,21.89,1479.05,-149.397,2026/01/28 16:16:13
203,22,1479.41,-149.342,2026/01/28 16:16:13
204,22.1,1479.59,-149.404,2026/01/28 16:16:13
205,22.21,1479.89,-149.302,2026/01/28 16:16:13
206,22.32,1491.04,-154.627,2026/01/28 16:16:13
207,22.43,1879.49,-166.751,2026/01/28 16:16:13
208,22.54,1972.93,-152.175,2026/01/28 16:16:14
209,22.65,1970.6,-152.33,2026/01/28 16:16:14
210,22.76,1969.61,-152.387,2026/01/28 16:16:14
211,22.87,1968.8,-152.393,2026/01/28 16:16:14
212,22.97,1968.18,-152.387,2026/01/28 16:16:14
213,23.08,1967.49,-152.432,2026/01/28 16:16:14
214,23.19,1967.13,-152.36,2026/01/28 16:16:14
215,23.3,1966.92,-152.53,2026/01/28 16:16:14
216,23.41,1966.89,-152.405,2026/01/28 16:16:14
217,23.52,1921.12,-138.233,2026/01/28 16:16:15
218,23.63,1517.61,-141.36,2026/01/28 16:16:15
219,23.74,1478.35,-149.64,2026/01/28 16:16:15
220,23.84,1479.13,-149.646,2026/01/28 16:16:15
221,23.95,1479.71,-149.559,2026/01/28 16:16:15
222,24.06,1479.99,-149.561,2026/01/28 16:16:15
223,24.17,1480.37,-149.563,2026/01/28 16:16:15
224,24.28,1480.58,-149.49,2026/01/28 16:16:15
225,24.39,1480.93,-149.509,2026/01/28 16:16:15
226,24.5,1481.08,-149.48,2026/01/28 16:16:16
227,24.61,1481.38,-149.468,2026/01/28 16:16:16
228,24.71,1545.65,-164.432,2026/01/28 16:16:16
229,24.82,1946.71,-159.605,2026/01/28 16:16:16
230,24.93,1973.14,-152.239,2026/01/28 16:16:16
231,25.04,1971.14,-152.438,2026/01/28 16:16:16
232,25.15,1969.96,-152.329,2026/01/28 16:16:16
233,25.26,1969.11,-152.461,2026/01/28 16:16:16
234,25.37,1968.25,-152.409,2026/01/28 16:16:16
235,25.48,1967.84,-152.407,2026/01/28 16:16:17
236,25.59,1967.21,-152.524,2026/01/28 16:16:17
237,25.7,1967.12,-152.43,2026/01/28 16:16:17
238,25.8,1966.9,-152.506,2026/01/28 16:16:17
239,25.91,1813.52,-127.065,2026/01/28 16:16:17
240,26.02,1486.11,-147.234,2026/01/28 16:16:17
241,26.13,1479.15,-149.794,2026/01/28 16:16:17
242,26.24,1479.7,-149.702,2026/01/28 16:16:17
243,26.35,1480.17,-149.65,2026/01/28 16:16:17
244,26.46,1480.42,-149.646,2026/01/28 16:16:17
245,26.57,1480.66,-149.599,2026/01/28 16:16:18
246,26.68,1480.93,-149.593,2026/01/28 16:16:18
247,26.78,1481.1,-149.561,2026/01/28 16:16:18
248,26.89,1481.35,-149.535,2026/01/28 16:16:18
249,27,1481.6,-149.57,2026/01/28 16:16:18
250,27.11,1671.34,-173.925,2026/01/28 16:16:18
251,27.22,1972.99,-153.484,2026/01/28 16:16:18
252,27.33,1972.53,-152.458,2026/01/28 16:16:18
253,27.44,1971.04,-152.348,2026/01/28 16:16:18
254,27.55,1970.32,-152.624,2026/01/28 16:16:19
255,27.66,1969.88,-152.458,2026/01/28 16:16:19
256,27.77,1969.3,-152.615,2026/01/28 16:16:19
257,27.87,1969.09,-152.544,2026/01/28 16:16:19
258,27.98,1968.55,-152.603,2026/01/28 16:16:19
259,28.09,1968.48,-152.531,2026/01/28 16:16:19
260,28.2,1968.18,-152.686,2026/01/28 16:16:19
261,28.31,1670.74,-128.801,2026/01/28 16:16:19
262,28.42,1480.36,-149.619,2026/01/28 16:16:19
263,28.53,1480.63,-149.867,2026/01/28 16:16:20
264,28.63,1481.21,-149.831,2026/01/28 16:16:20
265,28.74,1481.51,-149.781,2026/01/28 16:16:20
266,28.85,1481.71,-149.768,2026/01/28 16:16:20
267,28.96,1482.01,-149.698,2026/01/28 16:16:20
268,29.07,1482.17,-149.735,2026/01/28 16:16:20
269,29.18,1482.39,-149.665,2026/01/28 16:16:20
270,29.29,1482.51,-149.704,2026/01/28 16:16:20
271,29.4,1483.54,-150.945,2026/01/28 16:16:20
272,29.51,1814.33,-170.926,2026/01/28 16:16:21
273,29.62,1975.63,-152.496,2026/01/28 16:16:21
274,29.73,1972.88,-152.638,2026/01/28 16:16:21
275,29.84,1971.59,-152.522,2026/01/28 16:16:21
276,29.94,1970.71,-152.775,2026/01/28 16:16:21
277,30.05,1970.22,-152.618,2026/01/28 16:16:21
278,30.16,1969.8,-152.787,2026/01/28 16:16:21
279,30.27,1969.45,-152.745,2026/01/28 16:16:21
280,30.38,1969.33,-152.719,2026/01/28 16:16:21
281,30.49,1968.9,-152.785,2026/01/28 16:16:22
282,30.6,1954.69,-145.503,2026/01/28 16:16:22
283,30.71,1556.06,-137.433,2026/01/28 16:16:22
284,30.82,1480.77,-149.971,2026/01/28 16:16:22
285,30.93,1481.61,-149.935,2026/01/28 16:16:22
286,31.04,1482.25,-149.916,2026/01/28 16:16:22
287,31.14,1482.53,-149.881,2026/01/28 16:16:22
288,31.25,1482.96,-149.842,2026/01/28 16:16:22
289,31.36,1483.27,-149.868,2026/01/28 16:16:22
290,31.47,1483.59,-149.773,2026/01/28 16:16:23
291,31.58,1483.9,-149.842,2026/01/28 16:16:23
292,31.69,1484.09,-149.8,2026/01/28 16:16:23
293,31.8,1511.47,-158.629,2026/01/28 16:16:23
294,31.91,1917.56,-164.175,2026/01/28 16:16:23
295,32.01,1976.33,-152.585,2026/01/28 16:16:23
296,32.12,1974.15,-152.588,2026/01/28 16:16:23
297,32.23,1972.73,-152.697,2026/01/28 16:16:23
298,32.34,1972.02,-152.593,2026/01/28 16:16:23
299,32.45,1971.47,-152.806,2026/01/28 16:16:23
300,32.56,1971.09,-152.664,2026/01/28 16:16:24
301,32.67,1970.6,-152.819,2026/01/28 16:16:24
302,32.78,1970.4,-152.682,2026/01/28 16:16:24
303,32.89,1969.88,-152.842,2026/01/28 16:16:24
304,33,1875.15,-132.055,2026/01/28 16:16:24
305,33.1,1500.23,-145.207,2026/01/28 16:16:24
306,33.21,1482.19,-150.044,2026/01/28 16:16:24
307,33.32,1482.84,-150.072,2026/01/28 16:16:24
308,33.43,1483.11,-149.987,2026/01/28 16:16:24
309,33.54,1483.48,-149.934,2026/01/28 16:16:25
310,33.65,1483.58,-149.956,2026/01/28 16:16:25
311,33.76,1483.87,-149.888,2026/01/28 16:16:25
312,33.87,1483.93,-149.924,2026/01/28 16:16:25
313,33.98,1484.1,-149.869,2026/01/28 16:16:25
314,34.09,1484.15,-149.837,2026/01/28 16:16:25
315,34.19,1610.21,-171.424,2026/01/28 16:16:25
316,34.3,1968.21,-155.733,2026/01/28 16:16:25
317,34.41,1974.66,-152.661,2026/01/28 16:16:25
318,34.52,1972.5,-152.743,2026/01/28 16:16:26
319,34.63,1971.62,-152.764,2026/01/28 16:16:26
320,34.74,1971.2,-152.765,2026/01/28 16:16:26
321,34.85,1970.41,-152.837,2026/01/28 16:16:26
322,34.96,1969.85,-152.756,2026/01/28 16:16:26
323,35.07,1969.4,-152.818,2026/01/28 16:16:26
324,35.18,1968.88,-152.835,2026/01/28 16:16:26
325,35.28,1968.71,-152.789,2026/01/28 16:16:26
326,35.39,1735.93,-126.486,2026/01/28 16:16:26
327,35.5,1483.19,-149.275,2026/01/28 16:16:27
328,35.61,1482.07,-150.193,2026/01/28 16:16:27
329,35.72,1482.75,-150.064,2026/01/28 16:16:27
330,35.83,1483.08,-150.085,2026/01/28 16:16:27
331,35.94,1483.57,-150.031,2026/01/28 16:16:27
332,36.05,1483.77,-150.043,2026/01/28 16:16:27
333,36.16,1484.17,-149.987,2026/01/28 16:16:27
334,36.26,1484.37,-150.015,2026/01/28 16:16:27
335,36.37,1484.61,-149.942,2026/01/28 16:16:27
336,36.48,1484.91,-149.988,2026/01/28 16:16:28
337,36.59,1752.29,-173.42,2026/01/28 16:16:28
338,36.7,1977.78,-152.986,2026/01/28 16:16:28
339,36.81,1975.48,-152.778,2026/01/28 16:16:28
340,36.92,1973.82,-152.794,2026/01/28 16:16:28
341,37.03,1972.97,-152.789,2026/01/28 16:16:28
342,37.14,1972.38,-152.908,2026/01/28 16:16:28
343,37.24,1972.28,-152.795,2026/01/28 16:16:28
344,37.35,1971.99,-152.967,2026/01/28 16:16:28
345,37.46,1971.8,-152.789,2026/01/28 16:16:29
346,37.57,1971.44,-152.961,2026/01/28 16:16:29
347,37.68,1969.36,-150.243,2026/01/28 16:16:29
348,37.79,1605.41,-133.597,2026/01/28 16:16:29
349,37.9,1483.66,-150.153,2026/01/28 16:16:29
350,38.01,1484.21,-150.265,2026/01/28 16:16:29
351,38.12,1484.63,-150.133,2026/01/28 16:16:29
352,38.23,1484.86,-150.204,2026/01/28 16:16:29
353,38.34,1485.02,-150.1,2026/01/28 16:16:29
354,38.44,1485.28,-150.122,2026/01/28 16:16:29
355,38.55,1485.32,-150.102,2026/01/28 16:16:30
356,38.66,1485.62,-150.065,2026/01/28 16:16:30
357,38.77,1485.77,-150.058,2026/01/28 16:16:30
358,38.88,1493.99,-154.29,2026/01/28 16:16:30
359,38.99,1873.47,-167.869,2026/01/28 16:16:30
360,39.1,1978.03,-152.864,2026/01/28 16:16:30
361,39.21,1975.46,-152.812,2026/01/28 16:16:30
362,39.31,1974.05,-152.993,2026/01/28 16:16:30
363,39.42,1973.07,-152.883,2026/01/28 16:16:30
364,39.53,1972.3,-153.008,2026/01/28 16:16:31
365,39.64,1971.93,-152.873,2026/01/28 16:16:31
366,39.75,1971.4,-153.03,2026/01/28 16:16:31
367,39.86,1971.26,-152.89,2026/01/28 16:16:31
368,39.97,1970.94,-153.08,2026/01/28 16:16:31
369,40.08,1928.69,-139.168,2026/01/28 16:16:31
370,40.19,1524.82,-141.777,2026/01/28 16:16:31
371,40.3,1483.27,-150.319,2026/01/28 16:16:31
372,40.4,1484.02,-150.273,2026/01/28 16:16:31
373,40.51,1484.23,-150.24,2026/01/28 16:16:32
374,40.62,1484.47,-150.216,2026/01/28 16:16:32
375,40.73,1484.71,-150.162,2026/01/28 16:16:32
376,40.84,1484.98,-150.188,2026/01/28 16:16:32
377,40.95,1485.11,-150.108,2026/01/28 16:16:32
378,41.06,1485.4,-150.167,2026/01/28 16:16:32
379,41.17,1485.56,-150.082,2026/01/28 16:16:32
380,41.28,1553.53,-165.502,2026/01/28 16:16:32
381,41.39,1952.35,-159.836,2026/01/28 16:16:32
382,41.5,1976.75,-152.854,2026/01/28 16:16:33
383,41.6,1974.88,-152.927,2026/01/28 16:16:33
384,41.71,1973.58,-152.982,2026/01/28 16:16:33
385,41.82,1972.87,-152.905,2026/01/28 16:16:33
386,41.93,1972.28,-153.085,2026/01/28 16:16:33
387,42.04,1971.63,-152.953,2026/01/28 16:16:33
388,42.15,1971.26,-153.037,2026/01/28 16:16:33
389,42.26,1970.65,-153.039,2026/01/28 16:16:33
390,42.37,1970.54,-152.999,2026/01/28 16:16:33
391,42.48,1809.72,-127.416,2026/01/28 16:16:34
392,42.58,1490.26,-148.178,2026/01/28 16:16:34
393,42.69,1483.97,-150.384,2026/01/28 16:16:34
394,42.8,1484.55,-150.368,2026/01/28 16:16:34
395,42.91,1484.82,-150.27,2026/01/28 16:16:34
396,43.02,1485.05,-150.328,2026/01/28 16:16:34
397,43.13,1485.16,-150.238,2026/01/28 16:16:34
398,43.24,1485.37,-150.249,2026/01/28 16:16:34
399,43.35,1485.48,-150.192,2026/01/28 16:16:34
400,43.46,1485.56,-150.231,2026/01/28 16:16:34
401,43.56,1485.64,-150.162,2026/01/28 16:16:35
402,43.67,1676.51,-174.485,2026/01/28 16:16:35
403,43.78,1975.72,-153.846,2026/01/28 16:16:35
404,43.89,1975.1,-153.012,2026/01/28 16:16:35
405,44,1973.17,-152.899,2026/01/28 16:16:35
406,44.11,1971.92,-153.05,2026/01/28 16:16:35
407,44.22,1970.94,-152.981,2026/01/28 16:16:35
408,44.33,1970.43,-152.979,2026/01/28 16:16:35
409,44.44,1969.74,-153.064,2026/01/28 16:16:35
410,44.54,1969.54,-152.998,2026/01/28 16:16:36
411,44.65,1969.06,-153.06,2026/01/28 16:16:36
412,44.76,1968.81,-153.068,2026/01/28 16:16:36
413,44.87,1660.81,-129.918,2026/01/28 16:16:36
414,44.98,1483.38,-150.225,2026/01/28 16:16:36
415,45.09,1483.56,-150.408,2026/01/28 16:16:36
416,45.2,1484.06,-150.386,2026/01/28 16:16:36
417,45.31,1484.28,-150.339,2026/01/28 16:16:36
418,45.42,1484.57,-150.36,2026/01/28 16:16:36
419,45.53,1484.87,-150.282,2026/01/28 16:16:37
420,45.64,1484.99,-150.335,2026/01/28 16:16:37
421,45.74,1485.21,-150.22,2026/01/28 16:16:37
422,45.85,1485.27,-150.318,2026/01/28 16:16:37
423,45.96,1486.75,-151.776,2026/01/28 16:16:37
424,46.07,1822.14,-171,2026/01/28 16:16:37
425,46.18,1976.79,-152.958,2026/01/28 16:16:37
426,46.29,1974.25,-153.019,2026/01/28 16:16:37
427,46.4,1972.53,-153.048,2026/01/28 16:16:37
428,46.51,1971.82,-153.051,2026/01/28 16:16:38
429,46.62,1971.1,-153.052,2026/01/28 16:16:38
430,46.72,1970.6,-153.143,2026/01/28 16:16:38
431,46.83,1970.4,-153.061,2026/01/28 16:16:38
432,46.94,1970.29,-153.224,2026/01/28 16:16:38
433,47.05,1970.29,-153.084,2026/01/28 16:16:38
434,47.16,1955.65,-145.88,2026/01/28 16:16:38
435,47.27,1556.64,-138.136,2026/01/28 16:16:38
436,47.38,1483.94,-150.581,2026/01/28 16:16:38
437,47.49,1484.73,-150.512,2026/01/28 16:16:39
438,47.6,1485.02,-150.478,2026/01/28 16:16:39
439,47.7,1485.26,-150.377,2026/01/28 16:16:39
440,47.81,1485.22,-150.456,2026/01/28 16:16:39
441,47.92,1485.44,-150.353,2026/01/28 16:16:39
442,48.03,1485.61,-150.452,2026/01/28 16:16:39
443,48.14,1485.66,-150.33,2026/01/28 16:16:39
444,48.25,1485.9,-150.395,2026/01/28 16:16:39
445,48.36,1517.82,-160.025,2026/01/28 16:16:39
446,48.47,1924.96,-163.89,2026/01/28 16:16:40
447,48.58,1977.26,-153.008,2026/01/28 16:16:40
448,48.69,1975.26,-153.024,2026/01/28 16:16:40
449,48.8,1973.95,-153.1,2026/01/28 16:16:40
450,48.91,1973.04,-153.194,2026/01/28 16:16:40
451,49.01,1972.3,-153.036,2026/01/28 16:16:40
452,49.12,1971.78,-153.181,2026/01/28 16:16:40
453,49.23,1971.25,-153.092,2026/01/28 16:16:40
454,49.34,1971.12,-153.209,2026/01/28 16:16:40
455,49.45,1970.89,-153.143,2026/01/28 16:16:40
456,49.56,1878.46,-132.888,2026/01/28 16:16:41
457,49.67,1503.51,-145.612,2026/01/28 16:16:41
458,49.78,1484.86,-150.72,2026/01/28 16:16:41
459,49.89,1485.38,-150.571,2026/01/28 16:16:41
460,49.99,1485.53,-150.651,2026/01/28 16:16:41
461,50.1,1485.73,-150.521,2026/01/28 16:16:41
462,50.21,1485.95,-150.593,2026/01/28 16:16:41
463,50.32,1486.04,-150.508,2026/01/28 16:16:41
464,50.43,1486.22,-150.501,2026/01/28 16:16:41
465,50.54,1486.2,-150.515,2026/01/28 16:16:42
466,50.65,1486.4,-150.449,2026/01/28 16:16:42
467,50.76,1618.46,-172.317,2026/01/28 16:16:42
468,50.87,1972.05,-155.757,2026/01/28 16:16:42
469,50.98,1976.44,-153.041,2026/01/28 16:16:42
470,51.09,1974.56,-153.145,2026/01/28 16:16:42
471,51.19,1973.14,-153.072,2026/01/28 16:16:42
472,51.3,1972.34,-153.163,2026/01/28 16:16:42
473,51.41,1971.48,-153.134,2026/01/28 16:16:42
474,51.52,1971.02,-153.16,2026/01/28 16:16:43
475,51.63,1970.51,-153.145,2026/01/28 16:16:43
476,51.74,1970.02,-153.24,2026/01/28 16:16:43
477,51.85,1969.81,-153.114,2026/01/28 16:16:43
478,51.96,1725.26,-127.105,2026/01/28 16:16:43
479,52.07,1485.43,-150.044,2026/01/28 16:16:43
480,52.17,1484.53,-150.774,2026/01/28 16:16:43
481,52.28,1484.82,-150.668,2026/01/28 16:16:43
482,52.39,1485.15,-150.629,2026/01/28 16:16:43
