数据名单电势阶跃记时电流CASE2024年4月1日  14:39:35
时间: 2024/4/1 14:39:56
线数1	点数9709
2.12	0.223700674459059	
2.13	0.224311044648579	
2.14	0.224311044648579	
2.15	0.223700674459059	
2.16	0.224005859553819	
2.17	0.224005859553819	
2.18	0.224005859553819	
2.19	0.224311044648579	
2.2	0.224311044648579	
2.21	0.223700674459059	
2.22	0.223700674459059	
2.23	0.223700674459059	
2.24	0.224311044648579	
2.25	0.223395489364299	
2.26	0.223700674459059	
2.27	0.223700674459059	
2.28	0.223700674459059	
2.29	0.223090304269539	
2.3	0.223700674459059	
2.31	0.223090304269539	
2.32	0.223700674459059	
2.33	0.223090304269539	
2.34	0.223090304269539	
2.35	0.223090304269539	
2.36	0.223090304269539	
2.37	0.223090304269539	
2.38	0.223090304269539	
2.39	0.223090304269539	
2.4	0.223090304269539	
2.41	0.223090304269539	
2.42	0.223090304269539	
