0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.21107195513094776,0.0,-1.425780811341958,-0.5299884219301774,-1.2093686751210995,0.0,1.5056251375988796,-2.18872288630083,-1.500568381246327,-1.6897650189490845,-1.694015500531018,-1.1683612500559948,-0.9058041426397269,-1.0358011452683304,-1.643729590200045,-1.4646606316292898,2.5119193133339177,0.0
-1.4623105709103768,0.0,-0.8052907084023457,0.4010007789821987,-1.1774441596966916,0.0,0.10297507589576896,-1.0779490505819158,0.21404193083112288,0.23994540680839854,0.22848078017330117,0.2845192773240513,-0.07390464277831137,0.8958280175293668,-0.46229894724376264,-1.3495056344387832,0.08971216429786712,0.0
1.234788324003287,0.0,-0.8586894954069891,0.539290051929503,-1.3343708026408796,0.0,-1.0674499769386763,-1.2433995414668313,-0.4477050765166317,0.41045594919751033,1.4311726998544056,0.9926547312264549,3.096434339356684,-1.0358011452683304,-1.643729590200045,-1.3875966357068759,0.35356886312112384,0.0
0.03327506173905704,0.0,-0.974033157660026,-1.6830891959197627,0.10634584108862966,0.0,-0.925797668064064,-0.44874350858324097,-0.4290000597988508,-0.28168003700101274,-0.4629090285258099,1.018491924853869,1.291892784596585,0.2519516299301344,-1.0530142687219037,-0.6887750375742557,0.47015241632548127,0.0
-0.21219538969126958,-1.1102230246251565e-16,-1.0066300733687008,-1.6226416774983345,0.027472086164548343,0.0,0.9835910126762524,-0.2109653034231864,1.66895116376148,1.1660627076688213,0.3550479041175474,0.6061002246702692,0.40807571831896694,0.2519516299301344,-0.46229894724376264,-0.3590624583591294,-1.314037245767497,0.0
-0.3844553556072882,-2.220446049250313e-16,-0.9986803735235998,-1.2992534958755997,-0.19198464349612576,0.0,1.746249890888783,0.43683003509549195,0.20294480880081925,-0.2905537167713017,-0.7359454660039767,0.1553052345683456,0.2461122259182815,0.8958280175293668,1.9005623386688022,-0.6647791476089627,1.5268895414689216,0.0
-0.29586451599333574,0.0,-0.4510397433760242,-1.0823986928988674,0.26315287412441246,0.0,1.1429612853254352,1.1789135853222277,0.0899070703037083,0.06055660726793892,-0.5454644520219308,-0.8893302106743929,-0.8761678221901045,0.2519516299301344,-0.46229894724376264,-0.2814618618009173,-0.2010483490283276,0.0
0.6909390030398569,0.0,-1.3528545861690373,-0.1652327298221312,-1.3858634268203756,-1.1102230246251565e-16,2.4738661781172584,-0.664167835343433,2.792043931352326,2.6302863484241934,2.4602670886795415,1.9533872138678319,0.9586963224329028,0.2519516299301344,0.12841637423437857,-0.8642239904791771,-0.36006392861692366,0.0
1.0083895116565198,0.0,0.09312323539816082,-2.4241609839607228,1.8146852089293883,-1.1102230246251565e-16,-0.43105301781945254,-0.718295666333602,-1.4685007069355185,-1.7159195789569224,-1.6683034668476968,-1.33672998940265,-1.3463782541325748,-1.6796775328675628,-0.46229894724376264,1.8910563382411238,-1.2597975472184522,0.0
-0.1629782565724071,0.0,-1.130226586846768,0.5584331243652916,-1.6494581726949857,-1.1102230246251565e-16,-1.6842498368503116,-1.2827556802840976,-1.0401079212048978,-0.16217631712304753,-0.05254160870372395,0.49199465103061785,0.05717566984354306,-0.391924757669098,0.12841637423437857,-0.30121127969690603,1.8994693065500716,0.0
0.3291930746162178,0.0,0.12731898864552227,0.6848348776476997,-0.3420351076784794,0.0,-0.47072537261454406,-0.6683806104961999,-0.3921833755651316,-0.0316339082406301,2.168774089152128,2.2319766997359713,1.1857934864349253,-0.391924757669098,0.12841637423437857,0.6848227894352839,-0.6136950621116983,0.0
0.5654353135867577,0.0,0.8230270686999153,-0.356713157913466,1.1658790106043975,0.0,0.6231166159581935,0.800899406704989,-0.35410796027017083,-0.28766330430473314,-0.22456112439034745,-0.662888736389327,-0.8552770003393935,0.2519516299301344,0.7191316957125198,0.27440098989684164,0.5516495243131316,0.0
-0.33031650917653954,0.0,2.4508190236683185,1.1687930991944167,1.8968500609812866,0.0,-0.6354471380963355,-0.4482520333263944,-0.4564963028814698,-0.7720099643553316,-0.564971016939042,-0.9080092617460879,-1.137868918192327,-1.0358011452683304,-0.46229894724376264,0.5243131335912135,-0.828169033169463,0.0
-1.4081717244796281,0.0,0.43952931767173226,0.6237150335959416,0.04785687575615806,0.0,-0.069710368813129,-0.4133064214721717,-0.23907509098385504,0.16039123678462885,0.6657389522449727,0.07372636277626624,-0.44873221451931244,-1.6796775328675628,-1.0530142687219037,-0.7671236712434149,0.6333574248982026,0.0
1.667899095449277,0.0,0.43843113853039023,0.5265718957896863,0.11521238888034313,0.0,0.757562362149487,-0.2536506735855413,0.19281771898430083,1.6934027635595987,0.7598787050039374,0.007891252718466411,0.14932631332137888,-1.0358011452683304,-0.46229894724376264,-0.2802616520731853,-0.42701912361121286,0.0
1.510404269468917,0.0,0.8899435445400956,0.8179999258684948,0.4109455487049189,0.0,-0.5224564664211092,0.38748324904510345,1.6645258160752823,1.1600729922269517,0.15598114331867916,-0.3112319776939536,-0.43281672188857917,-1.0358011452683304,-0.46229894724376264,0.783192814264661,-1.2109056806595886,0.0
-0.28109937605767704,0.0,0.7613621183314427,-0.6491502964357165,1.3038297051597068,0.0,-0.3660905314579717,0.26679724342321004,-0.770814334504007,-0.9418952342333216,-0.13313806024881417,-0.38578748706127036,-0.20904409026278098,-0.391924757669098,-0.46229894724376264,0.29600519409916815,-0.19080562858325328,0.0
