0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.0064526177,0.13487376,0.1980993,0.20819351,0.19756798,0.16515827,0.10724643,-0.017078755,-0.147779,-0.24819538,-0.32045248,-0.3672075,-0.39483485,-0.40864882,-0.41289926,-0.40918013,-0.39908528,-0.39005306,-0.38580263,-0.38474,-0.37995824,-0.3061072,-0.21684827,-0.18815832,-0.194534,-0.147779,0.080149785,0.21775703,0.25229198,0.22413272,0.190661,0.099808134,-0.052144386,-0.17965741,-0.2651972,-0.32310903,-0.35498744,-0.36933273,-0.37092602,-0.36986402,-0.3672075,-0.3613631,-0.35498744,-0.34754914,-0.34223607,-0.33107862,-0.3135455,-0.26891634,-0.18443917,-0.12493343
-0.11377599,-0.097836785,0.056772284,0.17100264,0.19544277,0.18800446,0.16356435,0.10087075,0.00045437168,-0.0994307,-0.1940027,-0.2816677,-0.33957955,-0.3672075,-0.377833,-0.377833,-0.37305126,-0.36667618,-0.3597692,-0.35551876,-0.34967437,-0.33479777,-0.29176193,-0.17700088,-0.14246593,-0.098899394,0.1683461,0.41274542,0.5540718,0.58913803,0.48819035,0.2230701,0.005236133,-0.1552173,-0.26200935,-0.32629687,-0.36189443,-0.38314608,-0.39483485,-0.4006792,-0.40386707,-0.40599227,-0.40492967,-0.39802268,-0.3751765,-0.3050446,-0.19984707,-0.16265559,0.0732428,0.35749012
0.59551376,0.7214322,0.7198383,0.61570275,0.4254968,0.15878257,-0.040987562,-0.18018872,-0.26625982,-0.3135455,-0.3379856,-0.3502057,-0.3523309,-0.35817528,-0.3661449,-0.377833,-0.39005306,-0.34808046,-0.2019723,-0.045238018,0.28310716,0.58276236,0.7963459,0.8999501,0.9419227,0.9488297,0.95733064,0.95945585,0.9238589,-0.112182066,-0.16903128,-0.22641179,-0.26732242,-0.29973152,-0.3215151,-0.32789078,-0.32257771,-0.31195158,-0.30716982,-0.32523426,-0.31567073,-0.25297713,-0.1307772,-0.04948785,0.91376406,0.9557367,0.99824125,1.0667793,1.0513713,1.024806
0.037645232,-0.0914611,-0.19240877,-0.25297713,-0.30291936,-0.35073698,-0.3682701,-0.36986402,-0.36455095,-0.35711268,-0.34701782,-0.33904824,-0.33426648,-0.3140768,-0.22109872,-0.06914621,0.85000724,1.0901567,1.2081056,1.2144812,1.2182004,1.2564539,1.2787688,1.2553912,0.22997709,0.05252183,-0.09092979,-0.17753218,-0.22800572,-0.25457105,-0.26891634,-0.2726355,-0.26732242,-0.2572276,-0.24766406,-0.2418197,-0.24341361,-0.25191453,-0.15149815,0.022237953,1.093344,1.4365656,1.631554,1.7213442,1.7378148,1.693185,1.6538689,1.680965,1.6065825,0.4982852
0.29638982,0.13806161,0.019581418,-0.07180274,-0.12865196,-0.15999907,-0.17434435,-0.17593826,-0.16849996,-0.15840514,-0.15149815,-0.14831032,-0.15043554,-0.17168781,-0.17753218,-0.10633769,0.03127017,1.0704983,1.3908738,1.665557,1.8265418,1.896143,1.9099563,1.8950803,1.8658584,1.8594828,1.8541697,0.719307,0.49987912,0.3022342,0.1614391,0.06049143,-7.6935175e-05,-0.0282362,-0.039393645,-0.028767506,0.070054956,0.1901297,0.29054546,0.37183478,0.4339977,0.4600311,0.2629181,0.23369624,0.28948283,1.2267014,1.5757674,1.813791,1.9237703,1.8966743
1.8244165,1.7728804,1.767036,1.8249478,1.815385,0.6661769,0.43931076,0.24538499,0.10724643,0.020112725,-0.029298812,-0.054269616,-0.06755228,0.0503966,0.23529015,0.36970955,0.45843717,0.5163496,0.53707,0.3962749,0.16675219,0.12584156,0.22041357,1.2251074,1.584799,1.870109,2.0061224,2.0534086,2.020999,1.9237703,1.8483254,1.8531071,1.8743594,0.7580924,0.522194,0.26451203,0.070054956,-0.06383314,-0.14831032,-0.19665924,-0.23172486,-0.25297713,-0.25616497,-0.2497893,-0.24288231,-0.23172486,-0.21578565,-0.2019723,-0.19294009,-0.17275043
-0.12015167,-0.013359607,0.109371655,0.18162878,0.34420744,0.6050766,0.7283392,0.7623429,0.7920954,1.0136485,1.25486,1.2304205,0.88879263,0.570011,0.34314483,0.18800446,0.06474189,-0.025048358,-0.08667934,-0.12918326,-0.1552173,-0.16956258,-0.17593826,-0.17700088,-0.17487565,-0.1700939,-0.16212429,-0.15202947,-0.14299725,-0.13290241,-0.079772346,0.0047048265,0.11521603,1.0694357,1.2872697,1.3818417,1.3637772,1.3180854,1.3032088,1.3882173,1.433909,1.0811245,0.06367927,-0.004858697,-0.076053195,-0.12387082,-0.14565378,-0.14512247,-0.13609026,-0.12652673
-0.12546474,-0.11802644,-0.11430729,-0.11005684,-0.10155593,-0.08827326,-0.076053195,-0.045768704,0.025425794,0.12690416,1.0805932,1.2532667,1.3791851,1.4429413,1.4583492,1.4748197,1.502447,1.1921664,0.2076622,0.12105979,0.02967625,-0.014953528,-0.023985744,-0.024517052,-0.008577845,-0.008577845,-0.028767506,-0.029298812,-0.0075152316,0.011080509,-0.0064526177,-0.047362626,-0.0059213107,0.1529382,0.29213938,1.2814254,1.6049887,1.8233539,1.9625556,2.0502207,2.0730662,2.0730662,2.0948498,2.056065,0.83938175,0.56788576,0.3558962,0.20341174,0.12212241,0.08280631
0.06474189,0.05411575,0.04720876,0.042426996,0.020112725,-0.025579665,-0.030892733,0.09024461,0.29213938,1.5858616,1.9418347,2.1431987,2.2351136,2.2786808,1.0141798,0.7049617,0.46375024,0.31020382,0.21935095,0.17790963,0.1454999,0.113622114,0.08811938,0.06367927,0.04083308,0.021706646,0.014799656,0.06792973,0.278326,2.244677,2.49864,2.6580307,2.7265687,2.7467585,2.710099,2.5182984,1.2516727,0.9121702,0.6539569,0.475439,0.36439648,0.29745245,0.2942646,0.38989922,0.522194,0.63801765,0.7294018,0.8080346,0.77296835,0.48553383
0.32082996,0.35164574,0.50094175,1.7553473,2.1389484,2.3520005,2.4396656,2.4152255,2.3450935,2.2994018,2.3121526,2.3371239,1.1300042,0.7628742,0.5020043,0.35270837,0.26610595,0.22094487,0.1911923,0.15878257,0.14231206,0.12637286,0.09608898,0.07908717,0.17206526,0.3484579,0.51741225,1.6134895,1.9460852,2.127791,2.1538243,2.1474493,2.1957974,2.2824,2.2239568,0.9312966,0.6571447,0.42868462,0.27460685,0.20181783,0.18109748,0.17047134,0.13221723,0.10777774,0.06686711,0.048271373,0.16303304,0.33305,0.4738451,0.5530092
