Time(S),Current(A)
60.0,-2.8539e-06
60.1,-2.2236e-06
60.2,-2.7888e-06
60.3,-2.4214e-06
60.4,-2.5802e-06
60.5,-2.7411e-06
60.6,-2.5687e-06
60.7,-2.3823e-06
60.8,-2.5826e-06
60.9,-2.4458e-06
61.0,-3.1946e-06
61.1,-2.2624e-06
61.2,-2.0754e-06
61.3,-2.4623e-06
61.4,-2.813e-06
61.5,-2.2872e-06
61.6,-2.4337e-06
61.7,-3.081e-06
61.8,-2.7268e-06
61.9,-2.5758e-06
62.0,-2.1292e-06
62.1,-2.8052e-06
62.2,-2.5909e-06
62.3,-2.7151e-06
62.4,-2.1356e-06
62.5,-2.2939e-06
62.6,-2.5004e-06
62.7,-2.845e-06
62.8,-2.6866e-06
62.9,-2.4293e-06
63.0,-2.7367e-06
63.1,-2.7833e-06
63.2,-2.0314e-06
63.3,-2.1506e-06
63.4,-2.6579e-06
63.5,-2.4149e-06
63.6,-1.8792e-06
63.7,-2.5708e-06
63.8,-2.588e-06
63.9,-2.7161e-06
64.0,-2.1706e-06
64.1,-2.4589e-06
64.2,-2.6335e-06
64.3,-2.5132e-06
64.4,-2.0214e-06
64.5,-2.3986e-06
64.6,-2.3532e-06
64.7,-2.5764e-06
64.8,-2.1114e-06
64.9,-2.1925e-06
