Time(S),Current(A)
115.0,-2.2557e-06
115.1,-2.713e-06
115.2,-2.2555e-06
115.3,-2.8231e-06
115.4,-2.6971e-06
115.5,-2.4149e-06
115.6,-2.7951e-06
115.7,-2.4352e-06
115.8,-2.5281e-06
115.9,-2.5604e-06
116.0,-2.4682e-06
116.1,-2.612e-06
116.2,-2.5273e-06
116.3,-2.6756e-06
116.4,-2.9716e-06
116.5,-2.0207e-06
116.6,-2.7718e-06
116.7,-2.8201e-06
116.8,-2.6491e-06
116.9,-1.9065e-06
117.0,-2.4341e-06
117.1,-2.7767e-06
117.2,-1.8534e-06
117.3,-2.3445e-06
117.4,-2.2822e-06
117.5,-2.1353e-06
117.6,-2.2534e-06
117.7,-2.7917e-06
117.8,-2.3021e-06
117.9,-2.9234e-06
118.0,-2.5861e-06
118.1,-1.466e-06
118.2,-2.5833e-06
118.3,-2.5484e-06
118.4,-2.2554e-06
118.5,-3.241e-06
118.6,-2.4304e-06
118.7,-2.2552e-06
118.8,-2.3898e-06
118.9,-2.9775e-06
119.0,-2.9503e-06
119.1,-2.5454e-06
119.2,-2.264e-06
119.3,-2.6249e-06
119.4,-2.3516e-06
119.5,-2.8111e-06
119.6,-2.4367e-06
119.7,-2.6923e-06
119.8,-2.8541e-06
119.9,-2.4806e-06
