Time(S),Current(A)
50.0,-2.6894e-06
50.1,-2.3091e-06
50.2,-2.5456e-06
50.3,-1.9385e-06
50.4,-2.285e-06
50.5,-2.8119e-06
50.6,-2.2652e-06
50.7,-2.253e-06
50.8,-2.2951e-06
50.9,-2.1787e-06
51.0,-2.5772e-06
51.1,-2.6236e-06
51.2,-2.2996e-06
51.3,-2.1539e-06
51.4,-2.4169e-06
51.5,-2.6483e-06
51.6,-1.9696e-06
51.7,-2.2536e-06
51.8,-2.1223e-06
51.9,-2.7444e-06
52.0,-1.9738e-06
52.1,-2.2627e-06
52.2,-2.6673e-06
52.3,-2.3058e-06
52.4,-2.5683e-06
52.5,-2.7547e-06
52.6,-2.2784e-06
52.7,-2.3832e-06
52.8,-2.4331e-06
52.9,-3.1502e-06
53.0,-2.7739e-06
53.1,-2.61e-06
53.2,-2.4214e-06
53.3,-2.7067e-06
53.4,-2.9408e-06
53.5,-2.0485e-06
53.6,-2.4506e-06
53.7,-2.2977e-06
53.8,-1.9218e-06
53.9,-2.433e-06
54.0,-3.2173e-06
54.1,-2.4689e-06
54.2,-2.3054e-06
54.3,-2.941e-06
54.4,-2.8337e-06
54.5,-2.1331e-06
54.6,-2.6862e-06
54.7,-2.8409e-06
54.8,-2.6131e-06
54.9,-2.4452e-06
