0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.98111445,-0.9893983,-0.97877,-0.91233915,-0.7377431,0.4517604,-0.5515798,-0.45513833,-0.45248088,-0.4670171,-0.4896821,-0.5139098,-0.53438616,-0.5476726,-0.5382941,-0.4809288,-0.4235635,-0.42434525,-0.49359003,-0.5933142,-0.6922573,-0.77822626,-0.84043694,-0.8782634,-0.8852975,-0.8479398,-0.7107014,0.77438027,-0.19566664,-0.24771777,-0.3235264,-0.38229865,-0.43122286,-0.46983102,-0.4985919,-0.5218814,-0.53923154,-0.54657793,-0.52469534,-0.43153584,-0.37901598,-0.39386514,-0.43434903,-0.48827514,-0.56502277,-0.6580258,-0.7257071,-0.7496226,-0.708357,-0.5593956
1.3278667,-0.72492534,-0.5146916,-0.46748656,-0.46686134,-0.48421147,-0.506407,-0.527665,-0.5406385,-0.4995294,-0.40168098,-0.30852148,-0.2935158,-0.34150252,-0.42637745,-0.49718493,-0.53938806,-0.56986815,-0.59284544,-0.58596784,-0.49390227,1.2098542,1.0571414,0.028947614,-0.036232755,-0.14236575,-0.23568177,-0.3139921,-0.37573332,-0.42450175,-0.4638909,-0.47045627,-0.41152826,-0.30789623,-0.24302812,-0.24974923,-0.3139921,-0.41637367,-0.5234449,-0.61379045,-0.67303145,-0.7102327,-0.73383516,-0.7305525,-0.6484907,-0.49390227,-1.5703952,-0.5647098,-0.5028121,-0.48186702
-0.48342973,-0.49187008,-0.5020304,-0.5139098,-0.52407014,-0.5303225,-0.5081262,-0.4202816,-0.2883574,-0.26459843,-0.3013309,-0.36447978,-0.4238765,-0.45701405,-0.46951804,-0.4406014,-0.34212774,1.8707242,-0.46467265,-0.25475112,-0.19848056,-0.21598719,-0.25443888,-0.30008042,-0.3416583,-0.3777655,-0.39746007,-0.37901598,0.729364,0.2532496,0.34015673,0.26637957,0.14961754,0.054894567,-0.02357153,-0.089377135,-0.112198636,0.91302556,1.0096235,-0.070307784,-0.04451732,-0.10766549,-0.18800803,-0.260066,-0.3191505,-0.36541727,-0.39996102,-0.42309478,-0.41871813,1.1909406
0.24981114,0.3296842,0.25872022,0.14696011,0.05583279,-0.0051274155,-0.045142557,-0.06483714,-0.059366506,-0.003251706,1.2800364,-0.36760524,-0.20754613,-0.16487427,-0.19238469,-0.24005844,-0.28773218,-0.329623,-0.36573026,-0.3943339,-0.39292765,5.7038646,-0.48249224,-0.15518273,0.03254254,0.07052548,0.024414467,-0.043110356,-0.09094059,-0.12392163,-0.1537765,-0.17268936,-0.17143889,-0.12923579,0.0039381506,1.7672486,0.04832995,0.033793017,-0.050769687,-0.13658214,-0.21395499,-0.2763214,-0.32462114,-0.36041537,-0.3690122,-0.33337444,-0.2649114,-0.1467424,0.016755864,0.10163082
0.10600748,0.07177596,0.014098427,-0.02372802,-0.030918606,-0.01700691,0.056770276,1.4268099,-0.4662361,-0.24506032,-0.18566284,-0.18175566,-0.19973104,-0.22630322,-0.25193793,-0.283199,-0.30383185,-0.2814798,-0.7769758,0.16274752,0.16946863,0.09178352,-0.017163401,-0.109697685,-0.15346351,-0.18081744,-0.121107705,0.055364043,1.5309106,-0.15612096,-0.0887519,-0.109697685,-0.14049004,-0.1803487,-0.21848813,-0.25631458,-0.30242488,-0.32321417,-0.23396255,-0.0898466,-0.100006156,-0.14846162,-0.16331081,-0.13283071,-0.028104678,0.09365924,1.152802,-0.17941047,-0.07874884,-0.098286934
-0.12954876,-0.15627745,-0.18863326,-0.22239532,-0.26350445,-0.3160243,-0.33243623,-0.21958211,-0.09875568,-0.13798909,-0.12454687,-0.056552578,0.05442582,1.5126231,1.324584,-0.12642258,-0.10704025,-0.14533544,-0.18206792,-0.20582691,-0.21754992,-0.23208685,-0.2541259,-0.29711074,-0.33259273,-0.3297788,-0.24959274,-0.08140555,0.019882048,-0.007941344,-0.03591977,-0.01888262,0.10225606,1.9954578,0.6632454,0.19932348,0.12617154,0.017693356,-0.06374316,-0.11329261,-0.14783639,-0.18832028,-0.24099593,-0.26631838,-0.2325556,-0.11251089,0.05692677,0.18697524,0.19963573,0.19338337
0.2040124,0.23246029,0.28701237,0.38204762,1.3658496,-0.2628792,-0.14502318,-0.1359569,-0.1517443,-0.16971967,-0.18863326,-0.21301676,-0.24037069,-0.27897885,-0.31946275,-0.33134225,-0.26663062,-0.10860298,0.054894567,0.20057395,0.30639395,0.3443769,0.37251255,0.44316357,1.3577216,1.3120793,-0.09328505,-0.013099,-0.027792422,-0.050769687,-0.076403655,-0.10016265,-0.12548436,-0.1586219,-0.19957455,-0.225678,0.5464834,0.7778194,-0.28398076,0.6296391,0.67043525,0.68731666,0.69325674,0.6874731,0.68450344,1.7820978,1.6556443,1.4944912,0.04192109,0.060209442
0.026915412,-0.0062213973,-0.04342261,-0.0859387,-0.1359569,-0.18878902,-0.20692089,1.0358834,0.43487975,0.5331969,0.5766505,0.5843098,0.58602905,0.5946259,0.61854136,1.317863,1.3098913,-0.09734944,0.0006562048,-0.003408197,-0.03326306,-0.060147505,-0.08578221,-0.108915955,-0.13486291,-0.17675376,-0.21614295,-0.21114105,3.4677224,1.0172828,0.15696388,0.38658002,0.49412,0.54476416,0.5660215,1.1907849,1.2631551,0.17681497,0.16993737,0.09084531,0.015505391,-0.037326735,-0.07968633,-0.11282387,-0.1420535,-0.18144268,-0.22645971,-0.2441221,5.525673,0.78344584
0.48349097,0.56305176,0.6136959,0.6338593,0.64870846,3.2734318,1.5771781,1.4668243,-0.31571132,-0.124859124,-0.06983904,-0.06405541,-0.07734188,-0.09875568,-0.11907624,-0.14267874,-0.17128313,-0.20035627,-0.22677197,-0.2227083,0.6244807,0.8639448,1.0737098,0.7947001,0.8531593,0.87238514,0.8581612,0.83846664,0.8573795,2.1788073,1.9312156,1.7411451,0.11147811,0.20151144,0.18416132,0.13195443,0.07521512,0.03254254,-0.013567745,-0.062023215,-0.10094438,-0.12282766,-0.111416906,1.1987565,1.2592472,0.14461565,0.44910368,0.6157274,0.6996649,0.73624086
0.74796456,1.7375495,1.6676803,0.021757757,0.17884718,0.1911954,0.14102073,0.08646865,0.04082711,0.00018673147,-0.042328626,-0.08203079,-0.11063518,-0.12017021,1.0429175,1.1484253,1.2817557,0.34031323,0.5449199,0.6515224,0.71467054,0.7496838,0.7660957,1.983266,1.8063256,-0.35353777,0.45019767,0.3612583,0.25590703,0.17306355,0.11351031,0.06286615,0.016911628,-0.029980388,-0.0760914,-0.10188186,0.9134943,-0.3357189,0.20917077,0.47208095,0.61010104,0.6874731,0.729364,0.75406045,0.75906235,0.15540117,1.7100399,-0.0077848528,0.10288129,0.104913495
