Time(S),Current(A)
145.0,0.0057012
145.1,0.0056878
145.2,0.0056794
145.3,0.0056736
145.4,0.0056703
145.5,0.005669
145.6,0.0056728
145.7,0.005688
145.8,0.0057019
145.9,0.0057127
146.0,0.0057217
146.1,0.0057293
146.2,0.0057358
146.3,0.0057396
146.4,0.0057417
146.5,0.0057417
146.6,0.0057403
146.7,0.0057359
146.8,0.0057201
146.9,0.0056905
147.0,0.0056652
147.1,0.0056592
147.2,0.0056549
147.3,0.0056513
147.4,0.0056507
147.5,0.0056569
147.6,0.0056677
147.7,0.005681
147.8,0.0056945
147.9,0.0057054
148.0,0.0057144
148.1,0.0057209
148.2,0.005725
148.3,0.0057271
148.4,0.0057272
148.5,0.0057262
148.6,0.0057231
148.7,0.0057211
148.8,0.0057146
148.9,0.0056987
149.0,0.005692
149.1,0.0056841
149.2,0.005676
149.3,0.0056676
149.4,0.0056694
149.5,0.0056918
149.6,0.0057049
149.7,0.0057113
149.8,0.0057162
149.9,0.0057211
