Time(S),Current(A)
40.0,0.0012025
40.1,0.0011961
40.2,0.0011875
40.3,0.0011789
40.4,0.0011698
40.5,0.0011623
40.6,0.0011576
40.7,0.0011544
40.8,0.001152
40.9,0.0011506
41.0,0.0011499
41.1,0.001148
41.2,0.001146
41.3,0.0011551
41.4,0.0011871
41.5,0.001214
41.6,0.0012356
41.7,0.0013846
41.8,0.0014262
41.9,0.0014633
42.0,0.0014691
42.1,0.0014263
42.2,0.0013703
42.3,0.0013309
42.4,0.001292
42.5,0.00126
42.6,0.0012336
42.7,0.0012164
42.8,0.0012047
42.9,0.0011863
43.0,0.00116
43.1,0.0011443
43.2,0.0011314
43.3,0.0011215
43.4,0.0011149
43.5,0.0011165
43.6,0.0011215
43.7,0.0011238
43.8,0.0011387
43.9,0.0011819
44.0,0.0012199
44.1,0.0012538
44.2,0.0014067
44.3,0.001455
44.4,0.0015095
44.5,0.0015178
44.6,0.0014827
44.7,0.0014224
44.8,0.001354
44.9,0.0012967
