Time(S),Current(A)
45.0,0.0012556
45.1,0.0012259
45.2,0.0012088
45.3,0.0012005
45.4,0.0011922
45.5,0.0011862
45.6,0.001184
45.7,0.001184
45.8,0.0011994
45.9,0.0012244
46.0,0.0012473
46.1,0.0012763
46.2,0.0014508
46.3,0.0015207
46.4,0.0015644
46.5,0.0015713
46.6,0.0015508
46.7,0.0013608
46.8,0.0013254
46.9,0.0012922
47.0,0.0012643
47.1,0.001242
47.2,0.0012261
47.3,0.0012149
47.4,0.0012068
47.5,0.0012012
47.6,0.0011973
47.7,0.0011941
47.8,0.0011912
47.9,0.0011882
48.0,0.0011849
48.1,0.0011871
48.2,0.0012115
48.3,0.001239
48.4,0.0012622
48.5,0.0012878
48.6,0.0013355
48.7,0.0013806
48.8,0.0014234
48.9,0.001437
49.0,0.0014309
49.1,0.0014069
49.2,0.0013744
49.3,0.0013325
49.4,0.0012949
49.5,0.0012661
49.6,0.0012447
49.7,0.0012312
49.8,0.0012223
49.9,0.0012155
