Time(S),Current(A)
65.0,0.0013176
65.1,0.0013529
65.2,0.0013785
65.3,0.0013919
65.4,0.001397
65.5,0.0013978
65.6,0.0014168
65.7,0.001412
65.8,0.0013976
65.9,0.0013782
66.0,0.0013455
66.1,0.0013179
66.2,0.0012964
66.3,0.0012816
66.4,0.0012717
66.5,0.0012659
66.6,0.0012626
66.7,0.0012611
66.8,0.0012611
66.9,0.0012624
67.0,0.0012648
67.1,0.0012679
67.2,0.0012715
67.3,0.0012752
67.4,0.0012769
67.5,0.0012776
67.6,0.0012783
67.7,0.0012812
67.8,0.0012962
67.9,0.0013293
68.0,0.0013743
68.1,0.0014036
68.2,0.0014194
68.3,0.0014296
68.4,0.0014405
68.5,0.0014637
68.6,0.0014776
68.7,0.0014827
68.8,0.0014843
68.9,0.001483
69.0,0.0014727
69.1,0.0014511
69.2,0.0014312
69.3,0.0014141
69.4,0.001401
69.5,0.0013916
69.6,0.0013855
69.7,0.001382
69.8,0.0013796
69.9,0.0013775
