Time(S),Current(A)
140.0,0.0014666
140.1,0.0014568
140.2,0.0014519
140.3,0.001452
140.4,0.0014537
140.5,0.0014556
140.6,0.0014593
140.7,0.001469
140.8,0.0014858
140.9,0.0014892
141.0,0.0014775
141.1,0.0014695
141.2,0.0014598
141.3,0.001456
141.4,0.0014563
141.5,0.0016438
141.6,0.0016351
141.7,0.0015669
141.8,0.0015245
141.9,0.0015022
142.0,0.0014903
142.1,0.0014867
142.2,0.0014867
142.3,0.0014884
142.4,0.0014911
142.5,0.0014951
142.6,0.0014994
142.7,0.0015002
142.8,0.0014954
142.9,0.0014897
143.0,0.0014997
143.1,0.0015249
143.2,0.0017444
143.3,0.0017977
143.4,0.0018129
143.5,0.001805
143.6,0.0017857
143.7,0.0017762
143.8,0.0017972
143.9,0.0018214
144.0,0.0017741
144.1,0.0015371
144.2,0.0015106
144.3,0.0014926
144.4,0.0014835
144.5,0.0014812
144.6,0.001482
144.7,0.0014841
144.8,0.0014873
144.9,0.0014916
