Time(S),Current(A)
90.0,0.0015501
90.1,0.0015738
90.2,0.0015735
90.3,0.0015539
90.4,0.0015181
90.5,0.0014679
90.6,0.0014303
90.7,0.0014041
90.8,0.0013879
90.9,0.001379
91.0,0.0013744
91.1,0.0013721
91.2,0.0013717
91.3,0.0013706
91.4,0.0013691
91.5,0.0013669
91.6,0.0013646
91.7,0.0013725
91.8,0.0014
91.9,0.0014295
92.0,0.0014913
92.1,0.0015477
92.2,0.0015879
92.3,0.0016074
92.4,0.0016153
92.5,0.0016166
92.6,0.0016182
92.7,0.0016186
92.8,0.0016119
92.9,0.0014169
93.0,0.0014062
93.1,0.0013954
93.2,0.0013877
93.3,0.0013816
93.4,0.0013775
93.5,0.0013763
93.6,0.0013773
93.7,0.0013793
93.8,0.0013802
93.9,0.0013768
94.0,0.0013786
94.1,0.0013904
94.2,0.0014134
94.3,0.0014287
94.4,0.00161
94.5,0.0016179
94.6,0.0016259
94.7,0.0016388
94.8,0.0016359
94.9,0.0016309
