Time(S),Current(A)
35.0,0.0015103
35.1,0.0014984
35.2,0.0014768
35.3,0.0012961
35.4,0.0012562
35.5,0.0012206
35.6,0.0011959
35.7,0.0011785
35.8,0.0011662
35.9,0.0011588
36.0,0.0011531
36.1,0.0011482
36.2,0.0011434
36.3,0.0011377
36.4,0.0011323
36.5,0.0011345
36.6,0.0011476
36.7,0.0011703
36.8,0.0012008
36.9,0.0012352
37.0,0.0013981
37.1,0.00143
37.2,0.0014506
37.3,0.0014732
37.4,0.0014769
37.5,0.0014677
37.6,0.0012868
37.7,0.0012546
37.8,0.0012262
37.9,0.0012045
38.0,0.0011888
38.1,0.0011758
38.2,0.001165
38.3,0.001159
38.4,0.0011558
38.5,0.0011512
38.6,0.0011468
38.7,0.0011429
38.8,0.0011401
38.9,0.0011573
39.0,0.00118
39.1,0.0011998
39.2,0.0012119
39.3,0.0012197
39.4,0.0012273
39.5,0.0012365
39.6,0.001237
39.7,0.0012224
39.8,0.0012127
39.9,0.0012074
