Time(S),Current(A)
80.0,0.0014368
80.1,0.0014634
80.2,0.0014753
80.3,0.0014772
80.4,0.0014752
80.5,0.0014691
80.6,0.0014582
80.7,0.0014348
80.8,0.0014102
80.9,0.0013913
81.0,0.0013777
81.1,0.0013689
81.2,0.0013637
81.3,0.0013611
81.4,0.0013603
81.5,0.001361
81.6,0.0013629
81.7,0.0013646
81.8,0.0013654
81.9,0.0013656
82.0,0.0013665
82.1,0.0013804
82.2,0.0013972
82.3,0.0014026
82.4,0.0014014
82.5,0.0014102
82.6,0.0014531
82.7,0.001479
82.8,0.0014855
82.9,0.0014802
83.0,0.0014739
83.1,0.0014568
83.2,0.0014282
83.3,0.0014042
83.4,0.0013881
83.5,0.0013772
83.6,0.0013712
83.7,0.0013685
83.8,0.0013682
83.9,0.0013684
84.0,0.0013689
84.1,0.00137
84.2,0.0013712
84.3,0.0013726
84.4,0.0013736
84.5,0.0013757
84.6,0.001379
84.7,0.0013874
84.8,0.0014033
84.9,0.0014145
