Time(S),Current(A)
100.0,0.0014938
100.1,0.001464
100.2,0.0014417
100.3,0.0014245
100.4,0.0014138
100.5,0.0014079
100.6,0.0014052
100.7,0.0014049
100.8,0.0014063
100.9,0.0014082
101.0,0.0014095
101.1,0.0014101
101.2,0.0014097
101.3,0.0014057
101.4,0.0014046
101.5,0.001418
101.6,0.0014439
101.7,0.0016395
101.8,0.0016998
101.9,0.0017515
102.0,0.0017818
102.1,0.0017949
102.2,0.0017975
102.3,0.0017947
102.4,0.0017892
102.5,0.001788
102.6,0.001787
102.7,0.0015734
102.8,0.0015321
102.9,0.0014949
103.0,0.0014684
103.1,0.0014494
103.2,0.001438
103.3,0.0014327
103.4,0.0014306
103.5,0.0014326
103.6,0.0014512
103.7,0.0014738
103.8,0.0014927
103.9,0.001508
104.0,0.0015197
104.1,0.0015246
104.2,0.0014875
104.3,0.001482
104.4,0.0014925
104.5,0.0016689
104.6,0.0017346
104.7,0.0017794
104.8,0.0018001
104.9,0.001795
