Time(S),Current(A)
50.0,0.0012104
50.1,0.0012049
50.2,0.0011991
50.3,0.0011927
50.4,0.0011865
50.5,0.0011811
50.6,0.0011792
50.7,0.00119
50.8,0.0012165
50.9,0.0012482
51.0,0.0012718
51.1,0.0012889
51.2,0.0013232
51.3,0.0014636
51.4,0.0014353
51.5,0.0013945
51.6,0.0013513
51.7,0.0013058
51.8,0.0012727
51.9,0.0012523
52.0,0.0012405
52.1,0.0012337
52.2,0.0012281
52.3,0.0012223
52.4,0.0012174
52.5,0.0012136
52.6,0.0012107
52.7,0.0012086
52.8,0.0012064
52.9,0.0012042
53.0,0.0012035
53.1,0.0012029
53.2,0.0012083
53.3,0.0012362
53.4,0.0012715
53.5,0.001308
53.6,0.001371
53.7,0.0014307
53.8,0.0014673
53.9,0.0014933
54.0,0.0015215
54.1,0.0015236
54.2,0.0015036
54.3,0.0014688
54.4,0.0014399
54.5,0.0013798
54.6,0.0013248
54.7,0.0012894
54.8,0.0012655
54.9,0.0012488
