Time(S),Current(A)
159.3,0.0052626
159.4,0.0053427
159.5,0.0054516
159.6,0.0055535
159.7,0.0056346
159.8,0.0056979
159.9,0.0057457
160.0,0.0057772
160.1,0.0057958
160.2,0.0057921
160.3,0.0057559
160.4,0.005694
160.5,0.0056103
160.6,0.0055126
160.7,0.0054359
160.8,0.0053975
160.9,0.0053839
161.0,0.0053773
161.1,0.0053686
161.2,0.0053547
161.3,0.0053364
161.4,0.005309
161.5,0.0052753
161.6,0.0052641
161.7,0.0053083
161.8,0.0054257
161.9,0.005556
162.0,0.005659
162.1,0.0057474
162.2,0.0058194
162.3,0.0058702
162.4,0.0059256
162.5,0.0059636
162.6,0.0059851
162.7,0.0059965
162.8,0.0059907
162.9,0.0059523
163.0,0.0058411
163.1,0.0057007
163.2,0.0055748
163.3,0.0054786
163.4,0.0054209
163.5,0.0053892
163.6,0.0053663
163.7,0.0053443
163.8,0.0053146
163.9,0.0052847
164.0,0.0053224
164.1,0.0054322
164.2,0.0055555
164.3,0.0056585
164.4,0.0057587
164.5,0.0058398
164.6,0.0059112
164.7,0.0059581
164.8,0.0059863
164.9,0.0059965
165.0,0.0059676
165.1,0.0059055
165.2,0.0057996
165.3,0.0056975
165.4,0.0055918
165.5,0.0055026
165.6,0.005437
165.7,0.0053974
165.8,0.0053767
165.9,0.0053657
166.0,0.0053621
166.1,0.0053521
166.2,0.0053232
166.3,0.0052892
