Normalized_Time,Normalized_Current
0.0,-0.7948671471876206
0.005025125628140704,-0.7592274135578837
0.010050251256281407,-0.7235876799281467
0.01507537688442211,-0.6961222852036536
0.020100502512562814,-0.6840623753390447
0.02512562814070352,-0.6720024654744378
0.03015075376884422,-0.6689280884522358
0.035175879396984924,-0.6698280817257128
0.04020100502512563,-0.6708864738153252
0.04522613065326633,-0.6757464374921077
0.05025125628140704,-0.6806064011688882
0.05527638190954774,-0.6858491619846565
0.06030150753768844,-0.6916991182622654
0.06532663316582915,-0.6975490745398742
0.07035175879396985,-0.70412502539142
0.07537688442211056,-0.7109649742698552
0.08040201005025126,-0.7177257237402228
0.08542713567839195,-0.7235756800178317
0.09045226130653267,-0.7294256362954405
0.09547738693467336,-0.7343155997480054
0.10050251256281408,-0.7379155728419197
0.10552763819095477,-0.7415155459358319
0.11055276381909548,-0.7324484137032967
0.11557788944723618,-0.7196685092199053
0.12060301507537688,-0.7023526386381858
0.12562814070351758,-0.6517730166687101
0.1306532663316583,-0.6011933946992324
0.135678391959799,-0.5387698612507833
0.1407035175879397,-0.4628104289692235
0.1457286432160804,-0.38685099668766165
0.15075376884422112,-0.3615455858195159
0.15577889447236182,-0.34786568806264745
0.16080402010050251,-0.3397585486551562
0.1658291457286432,-0.36090839058189295
0.1708542713567839,-0.3820582325086318
0.17587939698492464,-0.4109144168384065
0.18090452261306533,-0.4472741450869259
0.18592964824120603,-0.4836338733354474
0.19095477386934673,-0.518150415359884
0.19597989949748745,-0.552350159752056
0.20100502512562815,-0.5835259267453407
0.20603015075376885,-0.6026057841430794
0.21105527638190955,-0.6216856415408162
0.21608040201005024,-0.6342711474771353
0.22110552763819097,-0.6414710936649618
0.22613065326633167,-0.6486710398527883
0.23115577889447236,-0.6345651452798052
0.23618090452261306,-0.6179152697204577
0.24120603015075376,-0.591653466000364
0.24623115577889448,-0.5349538897712376
0.25125628140703515,-0.47825431354210907
0.2562814070351759,0.29266552462695
0.2613065326633166,1.5667860018900681
0.2663316582914573,2.8409064791531717
0.271356783919598,1.670813224393832
0.2763819095477387,0.32613327449002666
0.2814070351758794,-0.6081929423848321
0.2864321608040201,-0.4873238457567069
0.2914572864321608,-0.36645474912858367
0.2964824120603015,-0.3010264381377478
0.30150753768844224,-0.26862668029253184
0.3065326633165829,-0.23622692244731794
0.31155778894472363,-0.24517405557672137
0.3165829145728643,-0.2552539802396755
0.32160804020100503,-0.2691930760593062
0.32663316582914576,-0.2913329105868714
