Normalized_Time,Normalized_Current
0.0,0.33488500944277416
0.005025125628140704,0.27832517353298636
0.010050251256281407,0.2217653376232008
0.01507537688442211,0.165205501713413
0.020100502512562814,0.1215524399993133
0.02512562814070352,0.0855736764556209
0.03015075376884422,0.04959491291192852
0.035175879396984924,0.016329285085048873
0.04020100502512563,-0.008977811305854459
0.04522613065326633,-0.03428490769675556
0.05025125628140704,-0.05959200408765889
0.05527638190954774,-0.07838240688065852
0.06030150753768844,-0.09629556245855667
0.06532663316582915,-0.11420871803645481
0.07035175879396985,-0.12971881055089043
0.07537688442211056,-0.14290594210398067
0.08040201005025126,-0.1560930736570709
0.08542713567839195,-0.1688150962301369
0.09045226130653267,-0.17857204905554494
0.09547738693467336,-0.18832900188095297
0.10050251256281408,-0.19808595470636098
0.10552763819095477,-0.2060406102341727
0.11055276381909548,-0.21343455104717562
0.11557788944723618,-0.22082849186018083
0.12060301507537688,-0.22807385619345452
0.12562814070351758,-0.23508666603671724
0.1306532663316583,-0.24209947587997996
0.135678391959799,-0.24910970178446257
0.1407035175879397,-0.2559700592398292
0.1457286432160804,-0.2628304166951936
0.15075376884422112,-0.269690774150558
0.15577889447236182,-0.27552014003353587
0.16080402010050251,-0.28077974741598233
0.1658291457286432,-0.2860393547984288
0.1708542713567839,-0.290699488384398
0.17587939698492464,-0.29374853614233776
0.18090452261306533,-0.2967975839002775
0.18592964824120603,-0.29984663165821723
0.19095477386934673,-0.30248483315046865
0.19597989949748745,-0.3050765237447201
0.20100502512562815,-0.3076682143389693
0.20603015075376885,-0.31050021123956323
0.21105527638190955,-0.31354925899750297
0.21608040201005024,-0.3165983067554427
0.22110552763819097,-0.31987990900339563
0.22613065326633167,-0.3244534806403052
0.23115577889447236,-0.32902705227721485
0.23618090452261306,-0.33360062391412443
0.24120603015075376,-0.33829305673481963
0.24623115577889448,-0.34301908075962756
0.25125628140703515,-0.34774510478443327
0.2562814070351759,-0.35157191811452754
0.2613065326633166,-0.35408738251482647
0.2663316582914573,-0.35660284691512767
0.271356783919598,-0.3590847201113139
0.2763819095477387,-0.36060924399028377
0.2814070351758794,-0.3621337678692536
0.2864321608040201,-0.3636582917482257
0.2914572864321608,-0.36624093855675005
0.2964824120603015,-0.36936621250864005
0.30150753768844224,-0.3724914864605278
0.3065326633165829,-0.37535319865706984
0.31155778894472363,-0.37756375828157657
0.3165829145728643,-0.37977431790608335
0.32160804020100503,-0.3819848775305901
0.32663316582914576,-0.3839861381140847
0.3316582914572864,-0.3859680191567451
0.33668341708542715,-0.3879499001994077
0.3417085427135678,-0.3904692405078735
0.34673366834170855,-0.39344206207186516
0.35175879396984927,-0.39641488363585686
0.35678391959798994,-0.39960733999597003
0.36180904522613067,-0.40387600685708747
0.36683417085427134,-0.4081446737182026
0.37185929648241206,-0.41241334057932
0.3768844221105528,-0.4163176720727491
0.38190954773869346,-0.42012898177017377
0.3869346733668342,-0.42394029146759843
0.3919597989949749,-0.4273317111136121
0.3969849246231156,-0.4301520802897077
0.4020100502512563,-0.43297244946580105
0.40703517587939697,-0.43579669455006126
0.4120603015075377,-0.4386932899201049
0.4170854271356784,-0.44158988529014853
