Time(S),Current(A)
120.0,-2.1321e-06
120.1,-2.324e-06
120.2,-2.4322e-06
120.3,-2.5611e-06
120.4,-2.3569e-06
120.5,-3.0671e-06
120.6,-2.2941e-06
120.7,-2.304e-06
120.8,-3.1088e-06
120.9,-2.4126e-06
121.0,-2.6405e-06
121.1,-2.6529e-06
121.2,-2.1621e-06
121.3,-2.2235e-06
121.4,-2.4936e-06
121.5,-2.0806e-06
121.6,-2.7301e-06
121.7,-2.7603e-06
121.8,-2.8272e-06
121.9,-2.3405e-06
122.0,-2.8515e-06
122.1,-3.0015e-06
122.2,-2.6634e-06
122.3,-3.1773e-06
122.4,-2.5261e-06
122.5,-3.0113e-06
122.6,-2.8617e-06
122.7,-2.7198e-06
122.8,-1.9352e-06
122.9,-2.2865e-06
123.0,-3.1938e-06
123.1,-2.5836e-06
123.2,-2.0381e-06
123.3,-2.2749e-06
123.4,-2.8388e-06
123.5,-2.0188e-06
123.6,-3.0787e-06
123.7,-2.6534e-06
123.8,-2.276e-06
123.9,-2.1327e-06
124.0,-2.419e-06
124.1,-3.4518e-06
124.2,-2.9919e-06
124.3,-2.8632e-06
124.4,-2.009e-06
124.5,-3.0952e-06
124.6,-2.4483e-06
124.7,-2.4551e-06
124.8,-2.9773e-06
124.9,-2.7058e-06
