Time(S),Current(A)
105.0,0.00013161
105.1,0.00011768
105.2,0.00011814
105.3,0.00014594
105.4,0.00014952
105.5,0.0001858
105.6,0.00018304
105.7,0.00014501
105.8,0.00031104
105.9,0.00031538
106.0,0.00027847
106.1,0.00017544
106.2,0.00015654
106.3,0.00015498
106.4,0.00010665
106.5,0.00014669
106.6,0.00014644
106.7,0.00014653
106.8,0.00010236
106.9,0.00031452
107.0,0.00010666
107.1,8.896e-05
107.2,9.1302e-05
107.3,0.00011346
107.4,0.00012819
107.5,0.00013023
107.6,0.00013432
107.7,-2.5723e-06
107.8,-2.8445e-06
107.9,-2.8274e-06
108.0,-2.6532e-06
108.1,-2.3542e-06
108.2,-2.526e-06
108.3,-2.4559e-06
108.4,-3.0642e-06
108.5,-2.3554e-06
108.6,-2.6653e-06
108.7,-1.9951e-06
108.8,-2.8817e-06
108.9,-1.7822e-06
109.0,0.00010605
109.1,0.00010835
109.2,0.00010721
109.3,0.00012047
109.4,0.0001074
109.5,-3.3456e-06
109.6,-2.5509e-06
109.7,-2.1693e-06
109.8,-2.6805e-06
109.9,-3.1499e-06
