Time(S),Current(A)
70.0,0.0030241
70.1,0.00044805
70.2,0.00038533
70.3,0.00037302
70.4,0.00036312
70.5,0.00035388
70.6,0.00039109
70.7,0.00206
70.8,0.00285
70.9,0.0029223
71.0,0.0029683
71.1,0.0029957
71.2,0.003012
71.3,0.0030218
71.4,0.0030276
71.5,0.003031
71.6,0.0030331
71.7,0.0030343
71.8,0.0030348
71.9,0.0030344
72.0,0.0030234
72.1,0.00036751
72.2,0.00036112
72.3,0.00035588
72.4,0.00035003
72.5,0.00034211
72.6,0.0003716
72.7,0.0023483
72.8,0.0028689
72.9,0.002929
73.0,0.0029717
73.1,0.0029971
73.2,0.003012
73.3,0.0030203
73.4,0.0030252
73.5,0.0030285
73.6,0.0030307
73.7,0.0030324
73.8,0.0030331
73.9,0.0030307
74.0,0.0005817
74.1,0.00036468
74.2,0.00035512
74.3,0.0003478
74.4,0.0003406
74.5,0.00033118
74.6,0.00032593
74.7,0.0019803
74.8,0.0017461
74.9,0.00045314
