Time(S),Current(A)
130.0,0.00016951
130.1,5.3027e-05
130.2,0.001999
130.3,0.0016495
130.4,0.0016899
130.5,0.0019222
130.6,0.0019784
130.7,0.0019763
130.8,0.0019481
130.9,0.0019027
131.0,0.0018573
131.1,0.0018245
131.2,0.0018002
131.3,0.0017813
131.4,0.0017459
131.5,0.0017262
131.6,0.001727
131.7,0.0017436
131.8,0.0017732
131.9,0.0018119
132.0,0.001855
132.1,0.0019013
132.2,0.0019494
132.3,0.0020003
132.4,0.0020494
132.5,0.0020943
132.6,0.0021388
132.7,0.0021836
132.8,0.0022298
132.9,0.0022741
133.0,0.0023158
133.1,0.0023506
133.2,0.0023838
133.3,0.0024313
133.4,0.0024727
133.5,0.002508
133.6,0.0025304
133.7,0.0025438
133.8,0.0025616
133.9,0.0025784
134.0,0.002591
134.1,0.0026029
134.2,0.0026205
134.3,0.00264
134.4,0.0026521
134.5,0.0026584
134.6,0.0026567
134.7,0.0026506
134.8,0.0026412
134.9,0.0026313
