Time(S),Current(A)
80.0,0.00029286
80.1,0.00036506
80.2,0.0003596
80.3,0.0003538
80.4,0.00034506
80.5,0.00033731
80.6,0.00033157
80.7,0.00032746
80.8,0.00054061
80.9,0.00055231
81.0,0.00056064
81.1,0.00046434
81.2,0.0025623
81.3,0.0023033
81.4,0.0023177
81.5,0.0025768
81.6,0.002676
81.7,0.0027509
81.8,0.0028038
81.9,0.0028396
82.0,0.002863
82.1,0.0028807
82.2,0.0028926
82.3,0.00033559
82.4,0.00032923
82.5,0.0003209
82.6,0.00031361
82.7,0.00030716
82.8,0.00029903
82.9,0.000293
83.0,0.0002897
83.1,0.0015024
83.2,0.0027714
83.3,0.0027973
83.4,0.0028153
83.5,0.0028094
83.6,0.0028321
83.7,0.0028479
83.8,0.0028588
83.9,0.0028681
84.0,0.002875
84.1,0.0028808
84.2,0.0028841
84.3,0.00034089
84.4,0.00032936
84.5,0.00031887
84.6,0.00031027
84.7,0.00030307
84.8,0.00029501
84.9,0.00028837
