Time(S),Current(A)
65.0,0.0023491
65.1,0.0026467
65.2,0.0027103
65.3,0.0027477
65.4,0.0027308
65.5,0.0027506
65.6,0.0027923
65.7,0.0028373
65.8,0.0028823
65.9,0.0029186
66.0,0.0029421
66.1,0.0029547
66.2,0.0029611
66.3,0.00067367
66.4,0.00041984
66.5,0.00040081
66.6,0.00038597
66.7,0.00037538
66.8,0.00036379
66.9,0.0013241
67.0,0.0028635
67.1,0.0029347
67.2,0.002979
67.3,0.0030055
67.4,0.0030208
67.5,0.0030301
67.6,0.0030355
67.7,0.0030389
67.8,0.0030408
67.9,0.0030417
68.0,0.0030414
68.1,0.0030398
68.2,0.003032
68.3,0.00040817
68.4,0.00039024
68.5,0.00037717
68.6,0.00036669
68.7,0.0028496
68.8,0.0023095
68.9,0.0026239
69.0,0.002757
69.1,0.0028662
69.2,0.002936
69.3,0.0029769
69.4,0.0030009
69.5,0.0030149
69.6,0.0030229
69.7,0.0030271
69.8,0.0030293
69.9,0.0030301
