Time(S),Current(A)
125.0,-2.7901e-06
125.1,-2.3177e-06
125.2,-1.9563e-06
125.3,-2.7423e-06
125.4,-2.2779e-06
125.5,-2.4356e-06
125.6,-2.1902e-06
125.7,-2.4454e-06
125.8,-2.6324e-06
125.9,-2.8331e-06
126.0,-2.7226e-06
126.1,-2.5277e-06
126.2,-1.9012e-06
126.3,-2.6695e-06
126.4,-2.7095e-06
126.5,-2.3839e-06
126.6,-2.0205e-06
126.7,-2.4279e-06
126.8,-2.1998e-06
126.9,-2.8436e-06
127.0,-2.8459e-06
127.1,-2.9442e-06
127.2,-2.8828e-06
127.3,-2.3307e-06
127.4,-2.9439e-06
127.5,-2.9772e-06
127.6,-2.5269e-06
127.7,-2.8655e-06
127.8,-2.5621e-06
127.9,-2.5428e-06
128.0,-2.9259e-06
128.1,-2.839e-06
128.2,-1.9812e-06
128.3,-3.1401e-06
128.4,-2.7574e-06
128.5,-2.1391e-06
128.6,-2.7297e-06
128.7,-2.4851e-06
128.8,-3.1071e-06
128.9,-3.0582e-06
129.0,-2.819e-06
129.1,-2.1597e-06
129.2,-2.2767e-06
129.3,-2.3749e-06
129.4,-2.8761e-06
129.5,-2.8446e-06
129.6,-2.5191e-06
129.7,-2.7757e-06
129.8,0.00012464
129.9,3.4557e-05
