Time(S),Current(A)
135.0,0.0026229
135.1,0.0026177
135.2,0.0026229
135.3,0.0026089
135.4,0.002598
135.5,0.002605
135.6,0.0026156
135.7,0.0026208
135.8,0.0026189
135.9,0.002614
136.0,0.0026149
136.1,0.0026226
136.2,0.0026323
136.3,0.0026425
136.4,0.0026525
136.5,0.0026634
136.6,0.0026739
136.7,0.0026843
136.8,0.0026926
136.9,0.0026883
137.0,0.0026624
137.1,0.0026056
137.2,0.0025619
137.3,0.0025314
137.4,0.0025162
137.5,0.0025186
137.6,0.0025611
137.7,0.0026125
137.8,0.0026511
137.9,0.0026801
138.0,0.0027004
138.1,0.0027103
138.2,0.002717
138.3,0.0027272
138.4,0.0027385
138.5,0.0027495
138.6,0.002757
138.7,0.0027613
138.8,0.0027659
138.9,0.0027718
139.0,0.0027774
139.1,0.0027832
139.2,0.0027886
139.3,0.0027921
139.4,0.0027853
139.5,0.0027735
139.6,0.0027354
139.7,0.0026716
139.8,0.0026315
139.9,0.0026119
