Time(S),Current(A)
145.0,0.0029204
145.1,0.0029117
145.2,0.0028791
145.3,0.0028369
145.4,0.0028037
145.5,0.0027819
145.6,0.0027706
145.7,0.0027642
145.8,0.0027617
145.9,0.0027594
146.0,0.0027576
146.1,0.0027567
146.2,0.0027559
146.3,0.002754
146.4,0.0027494
146.5,0.0027474
146.6,0.0027462
146.7,0.0027459
146.8,0.0027464
146.9,0.0027469
147.0,0.0027475
147.1,0.0027485
147.2,0.0027501
147.3,0.0027521
147.4,0.0027547
147.5,0.002757
147.6,0.0027617
147.7,0.0027688
147.8,0.0027768
147.9,0.0027828
148.0,0.0027806
148.1,0.0027889
148.2,0.0027972
148.3,0.0027866
148.4,0.0027694
148.5,0.0027653
148.6,0.002767
148.7,0.0027701
148.8,0.0027649
148.9,0.0027567
149.0,0.0027502
149.1,0.0027485
149.2,0.0027463
149.3,0.0027452
149.4,0.0027335
149.5,0.0027161
149.6,0.0024725
149.7,0.0025808
149.8,-2.7164e-06
149.9,-2.5639e-06
