Time(S),Current(A)
115.0,-2.7013e-06
115.1,-3.0126e-06
115.2,-2.7668e-06
115.3,-2.6118e-06
115.4,-2.1604e-06
115.5,-2.7707e-06
115.6,-2.4611e-06
115.7,-2.3915e-06
115.8,-2.8606e-06
115.9,-2.4423e-06
116.0,-2.0752e-06
116.1,-2.3997e-06
116.2,-2.5325e-06
116.3,-2.5294e-06
116.4,-2.7796e-06
116.5,-2.4337e-06
116.6,-2.2771e-06
116.7,-3.0233e-06
116.8,-2.72e-06
116.9,-2.5262e-06
117.0,-3.2022e-06
117.1,-2.6302e-06
117.2,-1.9357e-06
117.3,-2.7951e-06
117.4,-2.4303e-06
117.5,-2.5645e-06
117.6,-2.7096e-06
117.7,-2.8448e-06
117.8,-2.7196e-06
117.9,-2.4054e-06
118.0,-2.4604e-06
118.1,-2.9518e-06
118.2,-2.8331e-06
118.3,-2.3904e-06
118.4,-2.5268e-06
118.5,-2.2435e-06
118.6,-2.3151e-06
118.7,-2.2421e-06
118.8,-2.9233e-06
118.9,-2.4317e-06
119.0,-2.3978e-06
119.1,-2.697e-06
119.2,-2.7791e-06
119.3,-2.2279e-06
119.4,-2.2691e-06
119.5,-2.3515e-06
119.6,-3.0241e-06
119.7,-2.8647e-06
119.8,-2.5802e-06
119.9,-2.2526e-06
