Time:,2024/12/13 0:05:27
Mode:,I-t - Amperometric i-t Curve
Range,5.0E-2A
Init E (mV),2000
Run Time (mS),180000
Quiet Time (mS),2000
Sample Int (mS),100
Filter (1-9999),9950

Time(S),Current(A)
7.3800e+001,3.0331e-003
7.3900e+001,3.0307e-003
7.4000e+001,5.8170e-004
7.4100e+001,3.6468e-004
7.4200e+001,3.5512e-004
7.4300e+001,3.4780e-004
7.4400e+001,3.4060e-004
7.4500e+001,3.3118e-004
7.4600e+001,3.2593e-004
7.4700e+001,1.9803e-003
7.4800e+001,1.7461e-003
7.4900e+001,4.5314e-004
7.5000e+001,1.7367e-003
7.5100e+001,2.2356e-003
7.5200e+001,2.2836e-003
7.5300e+001,2.3121e-003
7.5400e+001,1.8607e-003
7.5500e+001,2.0858e-003
7.5600e+001,2.2241e-003
7.5700e+001,2.2354e-003
7.5800e+001,2.2379e-003
7.5900e+001,2.3159e-003
7.6000e+001,2.2902e-003
7.6100e+001,2.3427e-003
7.6200e+001,2.3766e-003
7.6300e+001,2.4105e-003
7.6400e+001,2.3954e-003
7.6500e+001,3.8386e-004
7.6600e+001,3.6526e-004
7.6700e+001,3.5104e-004
7.6800e+001,3.4103e-004
7.6900e+001,3.3241e-004
7.7000e+001,3.2377e-004
7.7100e+001,3.1615e-004
7.7200e+001,3.1187e-004
7.7300e+001,3.5096e-004
7.7400e+001,7.8219e-004
7.7500e+001,3.5702e-004
7.7600e+001,3.5512e-004
7.7700e+001,1.6210e-003
7.7800e+001,1.6891e-003
7.7900e+001,1.9552e-003
7.8000e+001,1.1615e-003
7.8100e+001,1.1805e-003
7.8200e+001,1.2036e-003
7.8300e+001,1.2309e-003
7.8400e+001,1.2577e-003
7.8500e+001,1.2826e-003
7.8600e+001,1.3105e-003
7.8700e+001,1.3415e-003
7.8800e+001,1.3709e-003
7.8900e+001,1.3969e-003
7.9000e+001,1.4188e-003
7.9100e+001,1.4387e-003
7.9200e+001,3.2957e-004
7.9300e+001,3.2319e-004
7.9400e+001,3.1800e-004
7.9500e+001,3.1357e-004
7.9600e+001,3.0919e-004
7.9700e+001,3.0374e-004
7.9800e+001,2.9779e-004
7.9900e+001,2.9467e-004
8.0000e+001,2.9286e-004
8.0100e+001,3.6506e-004
8.0200e+001,3.5960e-004
8.0300e+001,3.5380e-004
8.0400e+001,3.4506e-004
8.0500e+001,3.3731e-004
8.0600e+001,3.3157e-004
8.0700e+001,3.2746e-004
8.0800e+001,5.4061e-004
8.0900e+001,5.5231e-004
8.1000e+001,5.6064e-004
8.1100e+001,4.6434e-004
8.1200e+001,2.5623e-003
8.1300e+001,2.3033e-003
8.1400e+001,2.3177e-003
8.1500e+001,2.5768e-003
8.1600e+001,2.6760e-003
8.1700e+001,2.7509e-003
8.1800e+001,2.8038e-003
8.1900e+001,2.8396e-003
8.2000e+001,2.8630e-003
8.2100e+001,2.8807e-003
8.2200e+001,2.8926e-003
8.2300e+001,3.3559e-004
8.2400e+001,3.2923e-004
8.2500e+001,3.2090e-004
8.2600e+001,3.1361e-004
8.2700e+001,3.0716e-004
8.2800e+001,2.9903e-004
8.2900e+001,2.9300e-004
8.3000e+001,2.8970e-004
8.3100e+001,1.5024e-003
