Time:,2024/12/12 23:33:06
Mode:,I-t - Amperometric i-t Curve
Range,5.0E-2A
Init E (mV),2000
Run Time (mS),180000
Quiet Time (mS),2000
Sample Int (mS),100
Filter (1-9999),9950

Time(S),Current(A)
6.4000e+000,1.1101e-003
6.5000e+000,1.1304e-003
6.6000e+000,1.1512e-003
6.7000e+000,1.1640e-003
6.8000e+000,1.1711e-003
6.9000e+000,1.1732e-003
7.0000e+000,1.1719e-003
7.1000e+000,1.1688e-003
7.2000e+000,1.1633e-003
7.3000e+000,1.1540e-003
7.4000e+000,1.1441e-003
7.5000e+000,1.1340e-003
7.6000e+000,1.1207e-003
7.7000e+000,1.1073e-003
7.8000e+000,1.0948e-003
7.9000e+000,1.0831e-003
8.0000e+000,1.0728e-003
8.1000e+000,1.0634e-003
8.2000e+000,1.0631e-003
8.3000e+000,1.0818e-003
8.4000e+000,1.1147e-003
8.5000e+000,1.1429e-003
8.6000e+000,1.1581e-003
8.7000e+000,1.1628e-003
8.8000e+000,1.1601e-003
8.9000e+000,1.1577e-003
9.0000e+000,1.1596e-003
9.1000e+000,1.1571e-003
9.2000e+000,1.1462e-003
9.3000e+000,1.1300e-003
9.4000e+000,1.1145e-003
9.5000e+000,1.0966e-003
9.6000e+000,1.0770e-003
9.7000e+000,1.0603e-003
9.8000e+000,1.0454e-003
9.9000e+000,1.0324e-003
1.0000e+001,1.0234e-003
1.0100e+001,1.0261e-003
1.0200e+001,1.0481e-003
1.0300e+001,1.0840e-003
1.0400e+001,1.1282e-003
1.0500e+001,1.1617e-003
1.0600e+001,1.1782e-003
1.0700e+001,1.1839e-003
1.0800e+001,1.1812e-003
1.0900e+001,1.1786e-003
1.1000e+001,1.1737e-003
1.1100e+001,1.1595e-003
1.1200e+001,1.1402e-003
1.1300e+001,1.1201e-003
1.1400e+001,1.1005e-003
1.1500e+001,1.0822e-003
1.1600e+001,1.0673e-003
1.1700e+001,1.0527e-003
1.1800e+001,1.0396e-003
1.1900e+001,1.0286e-003
1.2000e+001,1.0183e-003
1.2100e+001,1.0215e-003
1.2200e+001,1.0649e-003
1.2300e+001,1.1914e-003
1.2400e+001,1.2094e-003
1.2500e+001,1.2182e-003
1.2600e+001,1.2207e-003
1.2700e+001,1.2163e-003
1.2800e+001,1.2058e-003
1.2900e+001,1.1991e-003
1.3000e+001,1.1957e-003
1.3100e+001,1.1794e-003
1.3200e+001,1.1576e-003
1.3300e+001,1.1355e-003
1.3400e+001,1.1147e-003
1.3500e+001,1.0961e-003
1.3600e+001,1.0762e-003
1.3700e+001,1.0591e-003
1.3800e+001,1.0458e-003
1.3900e+001,1.0368e-003
1.4000e+001,1.0290e-003
1.4100e+001,1.0312e-003
1.4200e+001,1.0535e-003
1.4300e+001,1.0898e-003
1.4400e+001,1.1383e-003
1.4500e+001,1.1731e-003
1.4600e+001,1.2062e-003
1.4700e+001,1.2280e-003
1.4800e+001,1.2424e-003
1.4900e+001,1.2575e-003
1.5000e+001,1.2654e-003
1.5100e+001,1.2537e-003
1.5200e+001,1.2215e-003
1.5300e+001,1.1911e-003
1.5400e+001,1.1637e-003
1.5500e+001,1.1405e-003
1.5600e+001,1.1197e-003
1.5700e+001,1.1019e-003
1.5800e+001,1.0871e-003
1.5900e+001,1.0769e-003
1.6000e+001,1.0659e-003
1.6100e+001,1.0539e-003
1.6200e+001,1.0423e-003
1.6300e+001,1.0344e-003
1.6400e+001,1.0406e-003
1.6500e+001,1.0725e-003
1.6600e+001,1.2055e-003
1.6700e+001,1.2311e-003
1.6800e+001,1.2459e-003
1.6900e+001,1.2543e-003
1.7000e+001,1.2618e-003
1.7100e+001,1.2771e-003
1.7200e+001,1.2868e-003
1.7300e+001,1.2800e-003
1.7400e+001,1.2426e-003
1.7500e+001,1.2002e-003
1.7600e+001,1.1669e-003
1.7700e+001,1.1408e-003
1.7800e+001,1.1215e-003
1.7900e+001,1.1027e-003
1.8000e+001,1.0915e-003
1.8100e+001,1.0825e-003
1.8200e+001,1.0739e-003
1.8300e+001,1.0661e-003
1.8400e+001,1.0588e-003
1.8500e+001,1.0531e-003
1.8600e+001,1.0484e-003
1.8700e+001,1.0580e-003
1.8800e+001,1.0797e-003
1.8900e+001,1.2226e-003
1.9000e+001,1.2482e-003
1.9100e+001,1.3063e-003
1.9200e+001,1.3593e-003
1.9300e+001,1.3962e-003
1.9400e+001,1.4214e-003
1.9500e+001,1.4352e-003
1.9600e+001,1.4376e-003
1.9700e+001,1.4234e-003
1.9800e+001,1.2409e-003
1.9900e+001,1.1963e-003
2.0000e+001,1.1641e-003
2.0100e+001,1.1364e-003
2.0200e+001,1.1158e-003
2.0300e+001,1.1032e-003
2.0400e+001,1.0931e-003
2.0500e+001,1.0857e-003
2.0600e+001,1.0814e-003
2.0700e+001,1.0844e-003
2.0800e+001,1.1086e-003
2.0900e+001,1.1647e-003
2.1000e+001,1.3382e-003
2.1100e+001,1.4011e-003
2.1200e+001,1.4389e-003
2.1300e+001,1.4639e-003
2.1400e+001,1.4768e-003
2.1500e+001,1.2953e-003
2.1600e+001,1.2375e-003
2.1700e+001,1.1920e-003
2.1800e+001,1.1587e-003
2.1900e+001,1.1353e-003
2.2000e+001,1.1196e-003
2.2100e+001,1.1093e-003
2.2200e+001,1.1026e-003
2.2300e+001,1.0964e-003
2.2400e+001,1.0918e-003
2.2500e+001,1.0878e-003
2.2600e+001,1.0853e-003
2.2700e+001,1.0857e-003
2.2800e+001,1.0918e-003
2.2900e+001,1.1156e-003
2.3000e+001,1.1624e-003
2.3100e+001,1.4532e-003
2.3200e+001,1.4818e-003
2.3300e+001,1.4926e-003
2.3400e+001,1.4930e-003
2.3500e+001,1.4878e-003
2.3600e+001,1.4750e-003
2.3700e+001,1.2910e-003
2.3800e+001,1.2358e-003
2.3900e+001,1.1948e-003
2.4000e+001,1.1665e-003
2.4100e+001,1.1462e-003
2.4200e+001,1.1333e-003
2.4300e+001,1.1283e-003
2.4400e+001,1.1265e-003
2.4500e+001,1.1261e-003
2.4600e+001,1.1253e-003
2.4700e+001,1.1236e-003
2.4800e+001,1.1217e-003
2.4900e+001,1.1226e-003
2.5000e+001,1.1299e-003
2.5100e+001,1.1493e-003
2.5200e+001,1.4351e-003
2.5300e+001,1.4694e-003
2.5400e+001,1.5160e-003
2.5500e+001,1.5531e-003
2.5600e+001,1.5799e-003
2.5700e+001,1.5961e-003
2.5800e+001,1.6005e-003
2.5900e+001,1.6059e-003
2.6000e+001,1.4223e-003
2.6100e+001,1.2498e-003
2.6200e+001,1.2117e-003
2.6300e+001,1.1837e-003
2.6400e+001,1.1635e-003
2.6500e+001,1.1494e-003
2.6600e+001,1.1386e-003
2.6700e+001,1.1316e-003
2.6800e+001,1.1293e-003
2.6900e+001,1.1257e-003
2.7000e+001,1.1212e-003
2.7100e+001,1.1165e-003
2.7200e+001,1.1178e-003
2.7300e+001,1.1308e-003
2.7400e+001,1.1478e-003
2.7500e+001,1.1677e-003
2.7600e+001,1.1973e-003
2.7700e+001,1.2294e-003
2.7800e+001,1.4169e-003
2.7900e+001,1.4676e-003
2.8000e+001,1.4916e-003
2.8100e+001,1.5012e-003
2.8200e+001,1.3317e-003
2.8300e+001,1.2841e-003
2.8400e+001,1.2371e-003
2.8500e+001,1.1998e-003
2.8600e+001,1.1723e-003
2.8700e+001,1.1525e-003
2.8800e+001,1.1379e-003
2.8900e+001,1.1277e-003
2.9000e+001,1.1208e-003
2.9100e+001,1.1171e-003
2.9200e+001,1.1144e-003
2.9300e+001,1.1098e-003
2.9400e+001,1.1041e-003
2.9500e+001,1.0980e-003
2.9600e+001,1.1000e-003
2.9700e+001,1.1082e-003
2.9800e+001,1.1394e-003
2.9900e+001,1.1647e-003
3.0000e+001,1.1848e-003
3.0100e+001,1.2045e-003
3.0200e+001,1.2090e-003
3.0300e+001,1.2046e-003
3.0400e+001,1.1930e-003
3.0500e+001,1.1753e-003
3.0600e+001,1.1599e-003
3.0700e+001,1.1446e-003
3.0800e+001,1.1330e-003
3.0900e+001,1.1246e-003
3.1000e+001,1.1181e-003
3.1100e+001,1.1148e-003
3.1200e+001,1.1132e-003
3.1300e+001,1.1128e-003
3.1400e+001,1.1138e-003
3.1500e+001,1.1164e-003
3.1600e+001,1.1188e-003
3.1700e+001,1.1253e-003
3.1800e+001,1.1420e-003
3.1900e+001,1.1667e-003
3.2000e+001,1.1958e-003
3.2100e+001,1.2299e-003
3.2200e+001,1.3977e-003
3.2300e+001,1.4333e-003
3.2400e+001,1.4766e-003
3.2500e+001,1.4760e-003
3.2600e+001,1.3024e-003
3.2700e+001,1.2722e-003
3.2800e+001,1.2358e-003
3.2900e+001,1.2029e-003
3.3000e+001,1.1794e-003
3.3100e+001,1.1635e-003
3.3200e+001,1.1545e-003
3.3300e+001,1.1501e-003
3.3400e+001,1.1478e-003
3.3500e+001,1.1461e-003
3.3600e+001,1.1442e-003
3.3700e+001,1.1416e-003
3.3800e+001,1.1382e-003
3.3900e+001,1.1351e-003
3.4000e+001,1.1353e-003
3.4100e+001,1.1401e-003
3.4200e+001,1.1512e-003
3.4300e+001,1.1736e-003
3.4400e+001,1.2006e-003
3.4500e+001,1.2292e-003
3.4600e+001,1.4030e-003
3.4700e+001,1.4556e-003
3.4800e+001,1.4938e-003
3.4900e+001,1.5168e-003
3.5000e+001,1.5103e-003
3.5100e+001,1.4984e-003
3.5200e+001,1.4768e-003
3.5300e+001,1.2961e-003
3.5400e+001,1.2562e-003
3.5500e+001,1.2206e-003
3.5600e+001,1.1959e-003
3.5700e+001,1.1785e-003
3.5800e+001,1.1662e-003
3.5900e+001,1.1588e-003
3.6000e+001,1.1531e-003
3.6100e+001,1.1482e-003
3.6200e+001,1.1434e-003
3.6300e+001,1.1377e-003
3.6400e+001,1.1323e-003
3.6500e+001,1.1345e-003
3.6600e+001,1.1476e-003
3.6700e+001,1.1703e-003
3.6800e+001,1.2008e-003
3.6900e+001,1.2352e-003
3.7000e+001,1.3981e-003
3.7100e+001,1.4300e-003
3.7200e+001,1.4506e-003
3.7300e+001,1.4732e-003
3.7400e+001,1.4769e-003
3.7500e+001,1.4677e-003
3.7600e+001,1.2868e-003
3.7700e+001,1.2546e-003
3.7800e+001,1.2262e-003
3.7900e+001,1.2045e-003
3.8000e+001,1.1888e-003
3.8100e+001,1.1758e-003
3.8200e+001,1.1650e-003
3.8300e+001,1.1590e-003
3.8400e+001,1.1558e-003
3.8500e+001,1.1512e-003
3.8600e+001,1.1468e-003
3.8700e+001,1.1429e-003
3.8800e+001,1.1401e-003
3.8900e+001,1.1573e-003
3.9000e+001,1.1800e-003
3.9100e+001,1.1998e-003
3.9200e+001,1.2119e-003
3.9300e+001,1.2197e-003
3.9400e+001,1.2273e-003
3.9500e+001,1.2365e-003
3.9600e+001,1.2370e-003
3.9700e+001,1.2224e-003
3.9800e+001,1.2127e-003
3.9900e+001,1.2074e-003
4.0000e+001,1.2025e-003
4.0100e+001,1.1961e-003
4.0200e+001,1.1875e-003
4.0300e+001,1.1789e-003
4.0400e+001,1.1698e-003
4.0500e+001,1.1623e-003
4.0600e+001,1.1576e-003
4.0700e+001,1.1544e-003
4.0800e+001,1.1520e-003
4.0900e+001,1.1506e-003
4.1000e+001,1.1499e-003
4.1100e+001,1.1480e-003
4.1200e+001,1.1460e-003
4.1300e+001,1.1551e-003
4.1400e+001,1.1871e-003
4.1500e+001,1.2140e-003
4.1600e+001,1.2356e-003
4.1700e+001,1.3846e-003
4.1800e+001,1.4262e-003
4.1900e+001,1.4633e-003
4.2000e+001,1.4691e-003
4.2100e+001,1.4263e-003
4.2200e+001,1.3703e-003
4.2300e+001,1.3309e-003
4.2400e+001,1.2920e-003
4.2500e+001,1.2600e-003
4.2600e+001,1.2336e-003
4.2700e+001,1.2164e-003
4.2800e+001,1.2047e-003
4.2900e+001,1.1863e-003
4.3000e+001,1.1600e-003
4.3100e+001,1.1443e-003
4.3200e+001,1.1314e-003
4.3300e+001,1.1215e-003
4.3400e+001,1.1149e-003
4.3500e+001,1.1165e-003
4.3600e+001,1.1215e-003
4.3700e+001,1.1238e-003
4.3800e+001,1.1387e-003
4.3900e+001,1.1819e-003
4.4000e+001,1.2199e-003
4.4100e+001,1.2538e-003
4.4200e+001,1.4067e-003
4.4300e+001,1.4550e-003
4.4400e+001,1.5095e-003
4.4500e+001,1.5178e-003
4.4600e+001,1.4827e-003
4.4700e+001,1.4224e-003
4.4800e+001,1.3540e-003
4.4900e+001,1.2967e-003
4.5000e+001,1.2556e-003
4.5100e+001,1.2259e-003
4.5200e+001,1.2088e-003
4.5300e+001,1.2005e-003
4.5400e+001,1.1922e-003
4.5500e+001,1.1862e-003
4.5600e+001,1.1840e-003
4.5700e+001,1.1840e-003
4.5800e+001,1.1994e-003
4.5900e+001,1.2244e-003
4.6000e+001,1.2473e-003
4.6100e+001,1.2763e-003
4.6200e+001,1.4508e-003
4.6300e+001,1.5207e-003
4.6400e+001,1.5644e-003
4.6500e+001,1.5713e-003
4.6600e+001,1.5508e-003
4.6700e+001,1.3608e-003
4.6800e+001,1.3254e-003
4.6900e+001,1.2922e-003
4.7000e+001,1.2643e-003
4.7100e+001,1.2420e-003
4.7200e+001,1.2261e-003
4.7300e+001,1.2149e-003
4.7400e+001,1.2068e-003
4.7500e+001,1.2012e-003
4.7600e+001,1.1973e-003
4.7700e+001,1.1941e-003
4.7800e+001,1.1912e-003
4.7900e+001,1.1882e-003
4.8000e+001,1.1849e-003
4.8100e+001,1.1871e-003
4.8200e+001,1.2115e-003
4.8300e+001,1.2390e-003
4.8400e+001,1.2622e-003
4.8500e+001,1.2878e-003
4.8600e+001,1.3355e-003
4.8700e+001,1.3806e-003
4.8800e+001,1.4234e-003
4.8900e+001,1.4370e-003
4.9000e+001,1.4309e-003
4.9100e+001,1.4069e-003
4.9200e+001,1.3744e-003
4.9300e+001,1.3325e-003
4.9400e+001,1.2949e-003
4.9500e+001,1.2661e-003
4.9600e+001,1.2447e-003
4.9700e+001,1.2312e-003
4.9800e+001,1.2223e-003
4.9900e+001,1.2155e-003
5.0000e+001,1.2104e-003
5.0100e+001,1.2049e-003
5.0200e+001,1.1991e-003
5.0300e+001,1.1927e-003
5.0400e+001,1.1865e-003
5.0500e+001,1.1811e-003
5.0600e+001,1.1792e-003
5.0700e+001,1.1900e-003
5.0800e+001,1.2165e-003
5.0900e+001,1.2482e-003
5.1000e+001,1.2718e-003
5.1100e+001,1.2889e-003
5.1200e+001,1.3232e-003
5.1300e+001,1.4636e-003
5.1400e+001,1.4353e-003
5.1500e+001,1.3945e-003
5.1600e+001,1.3513e-003
5.1700e+001,1.3058e-003
5.1800e+001,1.2727e-003
5.1900e+001,1.2523e-003
5.2000e+001,1.2405e-003
5.2100e+001,1.2337e-003
5.2200e+001,1.2281e-003
5.2300e+001,1.2223e-003
5.2400e+001,1.2174e-003
5.2500e+001,1.2136e-003
5.2600e+001,1.2107e-003
5.2700e+001,1.2086e-003
5.2800e+001,1.2064e-003
5.2900e+001,1.2042e-003
5.3000e+001,1.2035e-003
5.3100e+001,1.2029e-003
5.3200e+001,1.2083e-003
5.3300e+001,1.2362e-003
5.3400e+001,1.2715e-003
5.3500e+001,1.3080e-003
5.3600e+001,1.3710e-003
5.3700e+001,1.4307e-003
5.3800e+001,1.4673e-003
5.3900e+001,1.4933e-003
5.4000e+001,1.5215e-003
5.4100e+001,1.5236e-003
5.4200e+001,1.5036e-003
5.4300e+001,1.4688e-003
5.4400e+001,1.4399e-003
5.4500e+001,1.3798e-003
5.4600e+001,1.3248e-003
5.4700e+001,1.2894e-003
5.4800e+001,1.2655e-003
5.4900e+001,1.2488e-003
5.5000e+001,1.2380e-003
5.5100e+001,1.2315e-003
5.5200e+001,1.2267e-003
5.5300e+001,1.2236e-003
5.5400e+001,1.2213e-003
5.5500e+001,1.2197e-003
5.5600e+001,1.2183e-003
5.5700e+001,1.2159e-003
5.5800e+001,1.2207e-003
5.5900e+001,1.2424e-003
5.6000e+001,1.2683e-003
5.6100e+001,1.2900e-003
5.6200e+001,1.3142e-003
5.6300e+001,1.3318e-003
5.6400e+001,1.3680e-003
5.6500e+001,1.4051e-003
5.6600e+001,1.4402e-003
5.6700e+001,1.4805e-003
5.6800e+001,1.4792e-003
5.6900e+001,1.4591e-003
5.7000e+001,1.4081e-003
5.7100e+001,1.3492e-003
5.7200e+001,1.3087e-003
5.7300e+001,1.2784e-003
5.7400e+001,1.2555e-003
5.7500e+001,1.2391e-003
5.7600e+001,1.2279e-003
5.7700e+001,1.2201e-003
5.7800e+001,1.2147e-003
5.7900e+001,1.2108e-003
5.8000e+001,1.2071e-003
5.8100e+001,1.2031e-003
5.8200e+001,1.1988e-003
5.8300e+001,1.1953e-003
5.8400e+001,1.1929e-003
5.8500e+001,1.1914e-003
5.8600e+001,1.2038e-003
5.8700e+001,1.2407e-003
5.8800e+001,1.2717e-003
5.8900e+001,1.2949e-003
5.9000e+001,1.3125e-003
5.9100e+001,1.3212e-003
5.9200e+001,1.3250e-003
5.9300e+001,1.3236e-003
5.9400e+001,1.3242e-003
5.9500e+001,1.3297e-003
5.9600e+001,1.3319e-003
5.9700e+001,1.3218e-003
5.9800e+001,1.3123e-003
5.9900e+001,1.3071e-003
6.0000e+001,1.2928e-003
6.0100e+001,1.2707e-003
6.0200e+001,1.2514e-003
6.0300e+001,1.2377e-003
6.0400e+001,1.2291e-003
6.0500e+001,1.2234e-003
6.0600e+001,1.2193e-003
6.0700e+001,1.2165e-003
6.0800e+001,1.2149e-003
6.0900e+001,1.2143e-003
6.1000e+001,1.2142e-003
6.1100e+001,1.2144e-003
6.1200e+001,1.2150e-003
6.1300e+001,1.2156e-003
6.1400e+001,1.2157e-003
6.1500e+001,1.2156e-003
6.1600e+001,1.2151e-003
6.1700e+001,1.2143e-003
6.1800e+001,1.2128e-003
6.1900e+001,1.2106e-003
6.2000e+001,1.2079e-003
6.2100e+001,1.2045e-003
6.2200e+001,1.2012e-003
6.2300e+001,1.1980e-003
6.2400e+001,1.1951e-003
6.2500e+001,1.1924e-003
6.2600e+001,1.1896e-003
6.2700e+001,1.1866e-003
6.2800e+001,1.1834e-003
6.2900e+001,1.1802e-003
6.3000e+001,1.1768e-003
6.3100e+001,1.1731e-003
6.3200e+001,1.1692e-003
6.3300e+001,1.1657e-003
6.3400e+001,1.1633e-003
6.3500e+001,1.1615e-003
6.3600e+001,1.1605e-003
6.3700e+001,1.1599e-003
6.3800e+001,1.1595e-003
6.3900e+001,1.1592e-003
6.4000e+001,1.1597e-003
6.4100e+001,1.1617e-003
6.4200e+001,1.1644e-003
6.4300e+001,1.1664e-003
6.4400e+001,1.1713e-003
6.4500e+001,1.1812e-003
6.4600e+001,1.1871e-003
6.4700e+001,1.1877e-003
6.4800e+001,1.2185e-003
6.4900e+001,1.2738e-003
6.5000e+001,1.3176e-003
6.5100e+001,1.3529e-003
6.5200e+001,1.3785e-003
6.5300e+001,1.3919e-003
6.5400e+001,1.3970e-003
6.5500e+001,1.3978e-003
6.5600e+001,1.4168e-003
6.5700e+001,1.4120e-003
6.5800e+001,1.3976e-003
6.5900e+001,1.3782e-003
6.6000e+001,1.3455e-003
6.6100e+001,1.3179e-003
6.6200e+001,1.2964e-003
6.6300e+001,1.2816e-003
6.6400e+001,1.2717e-003
6.6500e+001,1.2659e-003
6.6600e+001,1.2626e-003
6.6700e+001,1.2611e-003
6.6800e+001,1.2611e-003
6.6900e+001,1.2624e-003
6.7000e+001,1.2648e-003
6.7100e+001,1.2679e-003
6.7200e+001,1.2715e-003
6.7300e+001,1.2752e-003
6.7400e+001,1.2769e-003
6.7500e+001,1.2776e-003
6.7600e+001,1.2783e-003
6.7700e+001,1.2812e-003
6.7800e+001,1.2962e-003
6.7900e+001,1.3293e-003
6.8000e+001,1.3743e-003
6.8100e+001,1.4036e-003
6.8200e+001,1.4194e-003
6.8300e+001,1.4296e-003
6.8400e+001,1.4405e-003
6.8500e+001,1.4637e-003
6.8600e+001,1.4776e-003
6.8700e+001,1.4827e-003
6.8800e+001,1.4843e-003
6.8900e+001,1.4830e-003
6.9000e+001,1.4727e-003
6.9100e+001,1.4511e-003
6.9200e+001,1.4312e-003
6.9300e+001,1.4141e-003
6.9400e+001,1.4010e-003
6.9500e+001,1.3916e-003
6.9600e+001,1.3855e-003
6.9700e+001,1.3820e-003
6.9800e+001,1.3796e-003
6.9900e+001,1.3775e-003
7.0000e+001,1.3759e-003
7.0100e+001,1.3745e-003
7.0200e+001,1.3732e-003
7.0300e+001,1.3719e-003
7.0400e+001,1.3707e-003
7.0500e+001,1.3699e-003
7.0600e+001,1.3684e-003
7.0700e+001,1.3668e-003
7.0800e+001,1.3652e-003
7.0900e+001,1.3646e-003
7.1000e+001,1.3678e-003
7.1100e+001,1.3812e-003
7.1200e+001,1.3955e-003
7.1300e+001,1.4035e-003
7.1400e+001,1.4062e-003
7.1500e+001,1.4056e-003
7.1600e+001,1.4032e-003
7.1700e+001,1.4007e-003
7.1800e+001,1.3979e-003
7.1900e+001,1.3957e-003
7.2000e+001,1.3954e-003
7.2100e+001,1.3971e-003
7.2200e+001,1.4045e-003
7.2300e+001,1.4079e-003
7.2400e+001,1.4033e-003
7.2500e+001,1.3920e-003
7.2600e+001,1.3816e-003
7.2700e+001,1.3751e-003
7.2800e+001,1.3708e-003
7.2900e+001,1.3680e-003
7.3000e+001,1.3644e-003
7.3100e+001,1.3618e-003
7.3200e+001,1.3612e-003
7.3300e+001,1.3629e-003
7.3400e+001,1.3644e-003
7.3500e+001,1.3658e-003
7.3600e+001,1.3660e-003
7.3700e+001,1.3681e-003
7.3800e+001,1.3754e-003
7.3900e+001,1.3865e-003
7.4000e+001,1.3874e-003
7.4100e+001,1.3811e-003
7.4200e+001,1.3770e-003
7.4300e+001,1.3740e-003
7.4400e+001,1.3709e-003
7.4500e+001,1.3678e-003
7.4600e+001,1.3661e-003
7.4700e+001,1.3663e-003
7.4800e+001,1.3692e-003
7.4900e+001,1.3755e-003
7.5000e+001,1.3838e-003
7.5100e+001,1.3867e-003
7.5200e+001,1.3780e-003
7.5300e+001,1.3637e-003
7.5400e+001,1.3534e-003
7.5500e+001,1.3488e-003
7.5600e+001,1.3472e-003
7.5700e+001,1.3456e-003
7.5800e+001,1.3433e-003
7.5900e+001,1.3408e-003
7.6000e+001,1.3390e-003
7.6100e+001,1.3385e-003
7.6200e+001,1.3392e-003
7.6300e+001,1.3404e-003
7.6400e+001,1.3417e-003
7.6500e+001,1.3429e-003
7.6600e+001,1.3443e-003
7.6700e+001,1.3468e-003
7.6800e+001,1.3564e-003
7.6900e+001,1.3802e-003
7.7000e+001,1.3934e-003
7.7100e+001,1.3972e-003
7.7200e+001,1.3972e-003
7.7300e+001,1.4096e-003
7.7400e+001,1.4331e-003
7.7500e+001,1.4439e-003
7.7600e+001,1.4463e-003
7.7700e+001,1.4453e-003
7.7800e+001,1.4390e-003
7.7900e+001,1.4281e-003
7.8000e+001,1.4058e-003
7.8100e+001,1.3835e-003
7.8200e+001,1.3657e-003
7.8300e+001,1.3547e-003
7.8400e+001,1.3487e-003
7.8500e+001,1.3464e-003
7.8600e+001,1.3454e-003
7.8700e+001,1.3452e-003
7.8800e+001,1.3462e-003
7.8900e+001,1.3477e-003
7.9000e+001,1.3494e-003
7.9100e+001,1.3503e-003
7.9200e+001,1.3510e-003
7.9300e+001,1.3514e-003
7.9400e+001,1.3513e-003
7.9500e+001,1.3535e-003
7.9600e+001,1.3750e-003
7.9700e+001,1.4003e-003
7.9800e+001,1.4111e-003
7.9900e+001,1.4141e-003
8.0000e+001,1.4368e-003
8.0100e+001,1.4634e-003
8.0200e+001,1.4753e-003
8.0300e+001,1.4772e-003
8.0400e+001,1.4752e-003
8.0500e+001,1.4691e-003
8.0600e+001,1.4582e-003
8.0700e+001,1.4348e-003
8.0800e+001,1.4102e-003
8.0900e+001,1.3913e-003
8.1000e+001,1.3777e-003
8.1100e+001,1.3689e-003
8.1200e+001,1.3637e-003
8.1300e+001,1.3611e-003
8.1400e+001,1.3603e-003
8.1500e+001,1.3610e-003
8.1600e+001,1.3629e-003
8.1700e+001,1.3646e-003
8.1800e+001,1.3654e-003
8.1900e+001,1.3656e-003
8.2000e+001,1.3665e-003
8.2100e+001,1.3804e-003
8.2200e+001,1.3972e-003
8.2300e+001,1.4026e-003
8.2400e+001,1.4014e-003
8.2500e+001,1.4102e-003
8.2600e+001,1.4531e-003
8.2700e+001,1.4790e-003
8.2800e+001,1.4855e-003
8.2900e+001,1.4802e-003
8.3000e+001,1.4739e-003
8.3100e+001,1.4568e-003
8.3200e+001,1.4282e-003
8.3300e+001,1.4042e-003
8.3400e+001,1.3881e-003
8.3500e+001,1.3772e-003
8.3600e+001,1.3712e-003
8.3700e+001,1.3685e-003
8.3800e+001,1.3682e-003
8.3900e+001,1.3684e-003
8.4000e+001,1.3689e-003
8.4100e+001,1.3700e-003
8.4200e+001,1.3712e-003
8.4300e+001,1.3726e-003
8.4400e+001,1.3736e-003
8.4500e+001,1.3757e-003
8.4600e+001,1.3790e-003
8.4700e+001,1.3874e-003
8.4800e+001,1.4033e-003
8.4900e+001,1.4145e-003
8.5000e+001,1.4166e-003
8.5100e+001,1.4196e-003
8.5200e+001,1.4487e-003
8.5300e+001,1.4702e-003
8.5400e+001,1.4748e-003
8.5500e+001,1.4734e-003
8.5600e+001,1.4688e-003
8.5700e+001,1.4570e-003
8.5800e+001,1.4381e-003
8.5900e+001,1.4193e-003
8.6000e+001,1.4015e-003
