Time:,2024/12/13 0:41:51
6.4000e+000,3.1966e-003
6.5000e+000,3.1997e-003
6.6000e+000,3.1999e-003
6.7000e+000,3.1983e-003
6.8000e+000,3.1968e-003
6.9000e+000,3.1959e-003
7.0000e+000,3.1959e-003
7.1000e+000,3.1990e-003
7.2000e+000,3.2084e-003
7.3000e+000,3.2201e-003
7.4000e+000,3.2326e-003
7.5000e+000,3.2421e-003
7.6000e+000,3.2475e-003
7.7000e+000,3.2536e-003
7.8000e+000,3.2544e-003
7.9000e+000,3.2518e-003
8.0000e+000,3.2471e-003
8.1000e+000,3.2427e-003
8.2000e+000,3.2404e-003
8.3000e+000,3.2432e-003
8.4000e+000,3.2505e-003
8.5000e+000,3.2597e-003
8.6000e+000,3.2711e-003
8.7000e+000,3.2807e-003
8.8000e+000,3.2863e-003
8.9000e+000,3.2889e-003
9.0000e+000,3.2902e-003
9.1000e+000,3.2858e-003
9.2000e+000,3.2767e-003
9.3000e+000,3.2680e-003
9.4000e+000,3.2607e-003
9.5000e+000,3.2555e-003
9.6000e+000,3.2526e-003
9.7000e+000,3.2533e-003
9.8000e+000,3.2598e-003
9.9000e+000,3.2692e-003
1.0000e+001,3.2783e-003
1.0100e+001,3.2842e-003
1.0200e+001,3.2878e-003
1.0300e+001,3.2888e-003
1.0400e+001,3.2870e-003
1.0500e+001,3.2815e-003
1.0600e+001,3.2761e-003
1.0700e+001,3.2715e-003
1.0800e+001,3.2690e-003
1.0900e+001,3.2701e-003
1.1000e+001,3.2760e-003
1.1100e+001,3.2859e-003
1.1200e+001,3.2991e-003
1.1300e+001,3.3116e-003
1.1400e+001,3.3193e-003
1.1500e+001,3.3224e-003
1.1600e+001,3.3216e-003
1.1700e+001,3.3185e-003
1.1800e+001,3.3142e-003
1.1900e+001,3.3092e-003
1.2000e+001,3.3046e-003
1.2100e+001,3.3012e-003
1.2200e+001,3.2995e-003
1.2300e+001,3.3031e-003
1.2400e+001,3.3123e-003
1.2500e+001,3.3209e-003
1.2600e+001,3.3265e-003
1.2700e+001,3.3307e-003
1.2800e+001,3.3327e-003
1.2900e+001,3.3342e-003
1.3000e+001,3.3330e-003
1.3100e+001,3.3324e-003
1.3200e+001,3.3351e-003
1.3300e+001,3.3378e-003
1.3400e+001,3.3445e-003
1.3500e+001,3.3497e-003
1.3600e+001,3.3498e-003
1.3700e+001,3.3465e-003
1.3800e+001,3.3429e-003
1.3900e+001,3.3400e-003
1.4000e+001,3.3375e-003
1.4100e+001,3.3353e-003
1.4200e+001,3.3384e-003
1.4300e+001,3.3469e-003
1.4400e+001,3.3588e-003
1.4500e+001,3.3703e-003
1.4600e+001,3.3757e-003
1.4700e+001,3.3748e-003
1.4800e+001,3.3700e-003
1.4900e+001,3.3627e-003
1.5000e+001,3.3549e-003
1.5100e+001,3.3483e-003
1.5200e+001,3.3437e-003
1.5300e+001,3.3432e-003
1.5400e+001,3.3493e-003
1.5500e+001,3.3581e-003
1.5600e+001,3.3651e-003
1.5700e+001,3.3691e-003
1.5800e+001,3.3688e-003
1.5900e+001,3.3649e-003
1.6000e+001,3.3583e-003
1.6100e+001,3.3544e-003
1.6200e+001,3.3542e-003
1.6300e+001,3.3561e-003
1.6400e+001,3.3576e-003
1.6500e+001,3.3587e-003
1.6600e+001,3.3609e-003
1.6700e+001,3.3657e-003
1.6800e+001,3.3665e-003
1.6900e+001,3.3675e-003
1.7000e+001,3.3696e-003
1.7100e+001,3.3703e-003
1.7200e+001,3.3689e-003
1.7300e+001,3.3684e-003
1.7400e+001,3.3709e-003
1.7500e+001,3.3781e-003
1.7600e+001,3.3792e-003
1.7700e+001,3.3777e-003
1.7800e+001,3.3750e-003
1.7900e+001,3.3702e-003
1.8000e+001,3.3653e-003
1.8100e+001,3.3616e-003
1.8200e+001,3.3593e-003
1.8300e+001,3.3588e-003
1.8400e+001,3.3589e-003
1.8500e+001,3.3621e-003
1.8600e+001,3.3692e-003
1.8700e+001,3.3754e-003
1.8800e+001,3.3738e-003
1.8900e+001,3.3639e-003
1.9000e+001,3.3540e-003
1.9100e+001,3.3467e-003
1.9200e+001,3.3428e-003
1.9300e+001,3.3455e-003
1.9400e+001,3.3488e-003
1.9500e+001,3.3487e-003
1.9600e+001,3.3499e-003
1.9700e+001,3.3508e-003
1.9800e+001,3.3415e-003
1.9900e+001,3.3326e-003
2.0000e+001,3.3263e-003
2.0100e+001,3.3208e-003
2.0200e+001,3.3187e-003
2.0300e+001,3.3200e-003
2.0400e+001,3.3285e-003
2.0500e+001,3.3425e-003
2.0600e+001,3.3515e-003
2.0700e+001,3.3542e-003
2.0800e+001,3.3551e-003
2.0900e+001,3.3540e-003
2.1000e+001,3.3515e-003
2.1100e+001,3.3505e-003
2.1200e+001,3.3485e-003
2.1300e+001,3.3473e-003
2.1400e+001,3.3467e-003
2.1500e+001,3.3463e-003
2.1600e+001,3.3468e-003
2.1700e+001,3.3492e-003
2.1800e+001,3.3583e-003
2.1900e+001,3.3694e-003
2.2000e+001,3.3720e-003
2.2100e+001,3.3644e-003
2.2200e+001,3.3553e-003
2.2300e+001,3.3425e-003
2.2400e+001,3.3294e-003
2.2500e+001,3.3199e-003
2.2600e+001,3.3122e-003
2.2700e+001,3.3074e-003
2.2800e+001,3.3067e-003
2.2900e+001,3.3092e-003
2.3000e+001,3.3170e-003
2.3100e+001,3.3302e-003
2.3200e+001,3.3401e-003
2.3300e+001,3.3430e-003
2.3400e+001,3.3404e-003
2.3500e+001,3.3351e-003
2.3600e+001,3.3286e-003
2.3700e+001,3.3218e-003
2.3800e+001,3.3146e-003
2.3900e+001,3.3082e-003
2.4000e+001,3.3041e-003
2.4100e+001,3.3042e-003
2.4200e+001,3.3094e-003
2.4300e+001,3.3191e-003
2.4400e+001,3.3325e-003
2.4500e+001,3.3414e-003
2.4600e+001,3.3442e-003
2.4700e+001,3.3407e-003
2.4800e+001,3.3325e-003
2.4900e+001,3.3249e-003
2.5000e+001,3.3191e-003
2.5100e+001,3.3149e-003
2.5200e+001,3.3126e-003
2.5300e+001,3.3165e-003
2.5400e+001,3.3236e-003
2.5500e+001,3.3276e-003
2.5600e+001,3.3341e-003
2.5700e+001,3.3419e-003
2.5800e+001,3.3411e-003
2.5900e+001,3.3317e-003
2.6000e+001,3.3220e-003
2.6100e+001,3.3128e-003
2.6200e+001,3.3052e-003
2.6300e+001,3.2999e-003
2.6400e+001,3.2968e-003
2.6500e+001,3.2971e-003
2.6600e+001,3.3029e-003
2.6700e+001,3.3135e-003
2.6800e+001,3.3234e-003
2.6900e+001,3.3260e-003
2.7000e+001,3.3236e-003
2.7100e+001,3.3181e-003
2.7200e+001,3.3115e-003
2.7300e+001,3.3081e-003
2.7400e+001,3.3068e-003
2.7500e+001,3.3089e-003
2.7600e+001,3.3129e-003
2.7700e+001,3.3198e-003
2.7800e+001,3.3290e-003
2.7900e+001,3.3328e-003
2.8000e+001,3.3312e-003
2.8100e+001,3.3260e-003
2.8200e+001,3.3198e-003
2.8300e+001,3.3128e-003
2.8400e+001,3.3070e-003
2.8500e+001,3.3018e-003
2.8600e+001,3.2988e-003
2.8700e+001,3.2992e-003
2.8800e+001,3.3034e-003
2.8900e+001,3.3109e-003
2.9000e+001,3.3182e-003
2.9100e+001,3.3198e-003
2.9200e+001,3.3166e-003
2.9300e+001,3.3107e-003
2.9400e+001,3.3044e-003
2.9500e+001,3.2994e-003
2.9600e+001,3.2962e-003
2.9700e+001,3.2948e-003
2.9800e+001,3.2949e-003
2.9900e+001,3.2975e-003
3.0000e+001,3.3035e-003
3.0100e+001,3.3093e-003
3.0200e+001,3.3122e-003
3.0300e+001,3.3118e-003
3.0400e+001,3.3086e-003
3.0500e+001,3.3030e-003
3.0600e+001,3.2978e-003
3.0700e+001,3.2934e-003
3.0800e+001,3.2907e-003
3.0900e+001,3.2908e-003
3.1000e+001,3.2952e-003
3.1100e+001,3.3054e-003
3.1200e+001,3.3149e-003
3.1300e+001,3.3183e-003
3.1400e+001,3.3190e-003
3.1500e+001,3.3182e-003
3.1600e+001,3.3157e-003
3.1700e+001,3.3084e-003
3.1800e+001,3.2996e-003
3.1900e+001,3.2914e-003
3.2000e+001,3.2852e-003
3.2100e+001,3.2816e-003
3.2200e+001,3.2822e-003
3.2300e+001,3.2911e-003
3.2400e+001,3.3070e-003
3.2500e+001,3.3222e-003
3.2600e+001,3.3284e-003
3.2700e+001,3.3249e-003
3.2800e+001,3.3181e-003
3.2900e+001,3.3123e-003
3.3000e+001,3.3081e-003
3.3100e+001,3.3060e-003
3.3200e+001,3.3086e-003
3.3300e+001,3.3174e-003
3.3400e+001,3.3265e-003
3.3500e+001,3.3297e-003
3.3600e+001,3.3286e-003
3.3700e+001,3.3229e-003
3.3800e+001,3.3167e-003
3.3900e+001,3.3128e-003
3.4000e+001,3.3096e-003
3.4100e+001,3.3017e-003
3.4200e+001,3.2976e-003
3.4300e+001,3.2918e-003
3.4400e+001,3.2870e-003
3.4500e+001,3.2827e-003
3.4600e+001,3.2807e-003
3.4700e+001,3.2827e-003
3.4800e+001,3.2949e-003
3.4900e+001,3.3058e-003
3.5000e+001,3.3019e-003
3.5100e+001,3.2897e-003
3.5200e+001,3.2797e-003
3.5300e+001,3.2727e-003
3.5400e+001,3.2676e-003
3.5500e+001,3.2653e-003
3.5600e+001,3.2695e-003
3.5700e+001,3.2756e-003
3.5800e+001,3.2789e-003
3.5900e+001,3.2789e-003
3.6000e+001,3.2722e-003
3.6100e+001,3.2651e-003
3.6200e+001,3.2587e-003
3.6300e+001,3.2529e-003
3.6400e+001,3.2479e-003
3.6500e+001,3.2451e-003
3.6600e+001,3.2461e-003
3.6700e+001,3.2565e-003
3.6800e+001,3.2657e-003
3.6900e+001,3.2683e-003
3.7000e+001,3.2679e-003
3.7100e+001,3.2651e-003
3.7200e+001,3.2602e-003
3.7300e+001,3.2554e-003
3.7400e+001,3.2515e-003
3.7500e+001,3.2485e-003
3.7600e+001,3.2464e-003
3.7700e+001,3.2470e-003
3.7800e+001,3.2525e-003
3.7900e+001,3.2632e-003
3.8000e+001,3.2723e-003
3.8100e+001,3.2762e-003
3.8200e+001,3.2766e-003
3.8300e+001,3.2737e-003
3.8400e+001,3.2678e-003
3.8500e+001,3.2619e-003
3.8600e+001,3.2567e-003
3.8700e+001,3.2523e-003
3.8800e+001,3.2498e-003
3.8900e+001,3.2548e-003
3.9000e+001,3.2659e-003
3.9100e+001,3.2740e-003
3.9200e+001,3.2765e-003
3.9300e+001,3.2751e-003
3.9400e+001,3.2737e-003
3.9500e+001,3.2706e-003
3.9600e+001,3.2670e-003
3.9700e+001,3.2634e-003
3.9800e+001,3.2598e-003
3.9900e+001,3.2571e-003
4.0000e+001,3.2567e-003
4.0100e+001,3.2607e-003
4.0200e+001,3.2720e-003
4.0300e+001,3.2806e-003
4.0400e+001,3.2846e-003
4.0500e+001,3.2839e-003
4.0600e+001,3.2807e-003
4.0700e+001,3.2751e-003
4.0800e+001,3.2698e-003
4.0900e+001,3.2651e-003
4.1000e+001,3.2611e-003
4.1100e+001,3.2593e-003
4.1200e+001,3.2625e-003
4.1300e+001,3.2769e-003
4.1400e+001,3.2915e-003
4.1500e+001,3.2976e-003
4.1600e+001,3.2949e-003
4.1700e+001,3.2883e-003
4.1800e+001,3.2804e-003
4.1900e+001,3.2716e-003
4.2000e+001,3.2626e-003
4.2100e+001,3.2540e-003
4.2200e+001,3.2486e-003
4.2300e+001,3.2492e-003
4.2400e+001,3.2563e-003
4.2500e+001,3.2627e-003
4.2600e+001,3.2653e-003
4.2700e+001,3.2623e-003
4.2800e+001,3.2548e-003
4.2900e+001,3.2482e-003
4.3000e+001,3.2422e-003
4.3100e+001,3.2360e-003
4.3200e+001,3.2310e-003
4.3300e+001,3.2275e-003
4.3400e+001,3.2280e-003
4.3500e+001,3.2313e-003
4.3600e+001,3.2410e-003
4.3700e+001,3.2485e-003
4.3800e+001,3.2474e-003
4.3900e+001,3.2352e-003
4.4000e+001,3.2210e-003
4.4100e+001,3.2086e-003
4.4200e+001,3.1992e-003
4.4300e+001,3.1938e-003
4.4400e+001,3.1965e-003
4.4500e+001,3.2087e-003
4.4600e+001,3.2246e-003
4.4700e+001,3.2377e-003
4.4800e+001,3.2439e-003
4.4900e+001,3.2423e-003
4.5000e+001,3.2365e-003
4.5100e+001,3.2303e-003
4.5200e+001,3.2236e-003
4.5300e+001,3.2185e-003
4.5400e+001,3.2149e-003
4.5500e+001,3.2155e-003
4.5600e+001,3.2223e-003
4.5700e+001,3.2327e-003
4.5800e+001,3.2427e-003
4.5900e+001,3.2490e-003
4.6000e+001,3.2491e-003
4.6100e+001,3.2455e-003
4.6200e+001,3.2412e-003
4.6300e+001,3.2367e-003
4.6400e+001,3.2317e-003
4.6500e+001,3.2276e-003
4.6600e+001,3.2286e-003
4.6700e+001,3.2366e-003
4.6800e+001,3.2493e-003
4.6900e+001,3.2656e-003
4.7000e+001,3.2790e-003
4.7100e+001,3.2852e-003
4.7200e+001,3.2829e-003
4.7300e+001,3.2751e-003
4.7400e+001,3.2679e-003
4.7500e+001,3.2620e-003
4.7600e+001,3.2583e-003
4.7700e+001,3.2592e-003
4.7800e+001,3.2653e-003
4.7900e+001,3.2796e-003
4.8000e+001,3.2876e-003
4.8100e+001,3.2846e-003
4.8200e+001,3.2784e-003
4.8300e+001,3.2695e-003
4.8400e+001,3.2584e-003
4.8500e+001,3.2471e-003
4.8600e+001,3.2419e-003
4.8700e+001,3.2507e-003
4.8800e+001,3.2696e-003
4.8900e+001,3.2867e-003
4.9000e+001,3.2931e-003
4.9100e+001,3.2880e-003
4.9200e+001,3.2768e-003
4.9300e+001,3.2658e-003
4.9400e+001,3.2572e-003
4.9500e+001,3.2509e-003
4.9600e+001,3.2488e-003
4.9700e+001,3.2535e-003
4.9800e+001,3.2665e-003
4.9900e+001,3.2900e-003
5.0000e+001,3.3100e-003
5.0100e+001,3.3190e-003
5.0200e+001,3.3177e-003
5.0300e+001,3.3093e-003
5.0400e+001,3.2961e-003
5.0500e+001,3.2818e-003
5.0600e+001,3.2708e-003
5.0700e+001,3.2650e-003
5.0800e+001,3.2657e-003
5.0900e+001,3.2743e-003
5.1000e+001,3.2916e-003
5.1100e+001,3.3031e-003
5.1200e+001,3.3063e-003
5.1300e+001,3.3015e-003
5.1400e+001,3.2878e-003
5.1500e+001,3.2710e-003
5.1600e+001,3.2582e-003
5.1700e+001,3.2493e-003
5.1800e+001,3.2436e-003
5.1900e+001,3.2447e-003
5.2000e+001,3.2538e-003
5.2100e+001,3.2668e-003
5.2200e+001,3.2798e-003
5.2300e+001,3.2846e-003
5.2400e+001,3.2808e-003
5.2500e+001,3.2717e-003
5.2600e+001,3.2597e-003
5.2700e+001,3.2472e-003
5.2800e+001,3.2373e-003
5.2900e+001,3.2328e-003
5.3000e+001,3.2333e-003
5.3100e+001,3.2386e-003
5.3200e+001,3.2508e-003
5.3300e+001,3.2659e-003
5.3400e+001,3.2779e-003
5.3500e+001,3.2689e-003
5.3600e+001,3.2320e-003
5.3700e+001,3.1908e-003
5.3800e+001,3.1582e-003
5.3900e+001,3.1359e-003
5.4000e+001,3.1202e-003
5.4100e+001,3.2195e-003
5.4200e+001,3.1733e-003
5.4300e+001,3.1501e-003
5.4400e+001,7.2386e-005
5.4500e+001,5.0612e-005
5.4600e+001,4.9645e-005
5.4700e+001,4.8042e-005
5.4800e+001,4.6952e-005
5.4900e+001,4.6695e-005
5.5000e+001,4.6967e-005
5.5100e+001,1.0054e-005
5.5200e+001,1.0587e-005
5.5300e+001,8.5226e-006
5.5400e+001,1.0081e-005
5.5500e+001,8.5019e-006
5.5600e+001,9.2791e-006
5.5700e+001,7.4114e-006
5.5800e+001,6.9629e-006
5.5900e+001,1.0356e-005
5.6000e+001,7.9411e-006
5.6100e+001,4.9713e-006
5.6200e+001,6.8325e-006
5.6300e+001,7.7099e-006
5.6400e+001,4.8540e-006
5.6500e+001,2.6329e-006
5.6600e+001,2.3725e-006
5.6700e+001,5.5575e-007
5.6800e+001,4.8704e-006
5.6900e+001,5.6942e-006
5.7000e+001,1.9847e-006
5.7100e+001,1.0022e-006
5.7200e+001,-4.6661e-007
5.7300e+001,-6.8924e-007
5.7400e+001,-1.7609e-006
5.7500e+001,-1.0789e-006
5.7600e+001,-1.8015e-006
5.7700e+001,-2.2713e-006
5.7800e+001,-3.4910e-006
5.7900e+001,-9.1223e-007
5.8000e+001,-4.4600e-006
5.8100e+001,-4.3953e-006
5.8200e+001,-4.2312e-006
5.8300e+001,-3.4534e-006
5.8400e+001,-3.6360e-006
5.8500e+001,-3.5769e-006
5.8600e+001,-3.4913e-006
5.8700e+001,-4.0217e-006
5.8800e+001,-4.0773e-006
5.8900e+001,-3.7155e-006
5.9000e+001,-3.8717e-006
5.9100e+001,-4.4371e-006
5.9200e+001,-3.7991e-006
5.9300e+001,-3.6293e-006
5.9400e+001,-4.4090e-006
5.9500e+001,-4.0725e-006
5.9600e+001,-3.7472e-006
5.9700e+001,-4.0220e-006
5.9800e+001,-3.9350e-006
5.9900e+001,-4.2766e-006
6.0000e+001,-4.0311e-006
6.0100e+001,-3.7180e-006
6.0200e+001,-4.4107e-006
6.0300e+001,-4.2003e-006
6.0400e+001,-4.9098e-006
6.0500e+001,-3.8971e-006
6.0600e+001,-4.4756e-006
6.0700e+001,-3.7361e-006
6.0800e+001,-3.8908e-006
6.0900e+001,-4.2202e-006
6.1000e+001,-3.8003e-006
6.1100e+001,-3.5558e-006
6.1200e+001,-3.9713e-006
6.1300e+001,-3.5306e-006
6.1400e+001,-3.5959e-006
6.1500e+001,-4.4176e-006
6.1600e+001,-3.1749e-006
6.1700e+001,-4.4984e-006
6.1800e+001,-3.8331e-006
6.1900e+001,-4.0342e-006
6.2000e+001,-4.4359e-006
6.2100e+001,-3.9524e-006
6.2200e+001,-4.3984e-006
6.2300e+001,-4.5467e-006
6.2400e+001,-4.0712e-006
6.2500e+001,-4.0324e-006
6.2600e+001,-3.9260e-006
6.2700e+001,-3.7603e-006
6.2800e+001,-4.0524e-006
6.2900e+001,-4.6712e-006
6.3000e+001,-4.1650e-006
6.3100e+001,-3.8514e-006
6.3200e+001,-4.2782e-006
6.3300e+001,-3.8027e-006
6.3400e+001,-4.2301e-006
6.3500e+001,-4.4185e-006
6.3600e+001,-3.7500e-006
6.3700e+001,-4.3009e-006
6.3800e+001,-4.2652e-006
6.3900e+001,-3.9602e-006
6.4000e+001,-4.1927e-006
6.4100e+001,-4.0795e-006
6.4200e+001,-4.3595e-006
6.4300e+001,-4.5773e-006
6.4400e+001,-4.4321e-006
6.4500e+001,-3.9073e-006
6.4600e+001,-3.7853e-006
6.4700e+001,-4.1219e-006
6.4800e+001,-3.7916e-006
6.4900e+001,-3.8824e-006
6.5000e+001,-3.3615e-006
6.5100e+001,-4.6051e-006
6.5200e+001,-3.7350e-006
6.5300e+001,-4.1664e-006
6.5400e+001,-4.0198e-006
6.5500e+001,-3.7463e-006
6.5600e+001,-3.1585e-006
6.5700e+001,-3.8723e-006
6.5800e+001,-4.6419e-006
6.5900e+001,-3.6785e-006
6.6000e+001,-4.3688e-006
6.6100e+001,-3.8935e-006
6.6200e+001,-4.2201e-006
6.6300e+001,-3.8415e-006
6.6400e+001,-4.0686e-006
6.6500e+001,-3.9262e-006
6.6600e+001,-3.6429e-006
6.6700e+001,-3.3888e-006
6.6800e+001,-3.5678e-006
6.6900e+001,-4.0208e-006
6.7000e+001,-3.3721e-006
6.7100e+001,-4.3322e-006
6.7200e+001,-4.1261e-006
6.7300e+001,-3.5577e-006
6.7400e+001,-3.9714e-006
6.7500e+001,-3.3769e-006
6.7600e+001,-4.1633e-006
6.7700e+001,-3.7727e-006
6.7800e+001,-3.7605e-006
6.7900e+001,-4.0434e-006
6.8000e+001,-3.8107e-006
6.8100e+001,-4.4163e-006
6.8200e+001,-4.6056e-006
6.8300e+001,-4.4316e-006
6.8400e+001,-4.1585e-006
6.8500e+001,-4.5028e-006
6.8600e+001,-3.5491e-006
6.8700e+001,-4.3016e-006
6.8800e+001,-3.8856e-006
6.8900e+001,-4.6387e-006
6.9000e+001,-3.6317e-006
6.9100e+001,-4.0315e-006
6.9200e+001,-3.8318e-006
6.9300e+001,-4.5379e-006
6.9400e+001,-3.8041e-006
6.9500e+001,-4.4326e-006
6.9600e+001,-4.0338e-006
6.9700e+001,-4.0402e-006
6.9800e+001,-3.6972e-006
6.9900e+001,-4.4328e-006
7.0000e+001,-4.5293e-006
7.0100e+001,-4.6220e-006
7.0200e+001,-3.7752e-006
7.0300e+001,-4.5385e-006
7.0400e+001,-3.7386e-006
7.0500e+001,-4.5173e-006
7.0600e+001,-3.4438e-006
7.0700e+001,-4.2142e-006
7.0800e+001,-3.7163e-006
7.0900e+001,-3.6652e-006
7.1000e+001,-3.9923e-006
7.1100e+001,-4.8003e-006
7.1200e+001,-4.0921e-006
7.1300e+001,-4.0226e-006
7.1400e+001,-4.2961e-006
7.1500e+001,-4.3055e-006
7.1600e+001,-4.1364e-006
7.1700e+001,-3.7607e-006
7.1800e+001,-4.7661e-006
7.1900e+001,-4.1773e-006
7.2000e+001,-4.0494e-006
7.2100e+001,-4.6069e-006
7.2200e+001,-4.1554e-006
7.2300e+001,-4.1684e-006
7.2400e+001,-4.7600e-006
7.2500e+001,-4.0956e-006
7.2600e+001,-4.2640e-006
7.2700e+001,-4.2840e-006
7.2800e+001,-4.1616e-006
7.2900e+001,-4.3616e-006
7.3000e+001,-4.2425e-006
7.3100e+001,-3.8975e-006
7.3200e+001,-3.6391e-006
7.3300e+001,-4.0624e-006
7.3400e+001,-4.6845e-006
7.3500e+001,-4.5541e-006
7.3600e+001,-4.6907e-006
7.3700e+001,-4.3489e-006
7.3800e+001,-3.8950e-006
7.3900e+001,-3.7971e-006
7.4000e+001,-4.1133e-006
7.4100e+001,-4.5903e-006
7.4200e+001,-3.7580e-006
7.4300e+001,-3.9533e-006
7.4400e+001,-4.1468e-006
7.4500e+001,-4.0110e-006
7.4600e+001,-3.8910e-006
7.4700e+001,-4.1645e-006
7.4800e+001,-4.5587e-006
7.4900e+001,-3.9433e-006
7.5000e+001,-3.9508e-006
7.5100e+001,-4.1442e-006
7.5200e+001,-4.5408e-006
7.5300e+001,-3.8965e-006
7.5400e+001,-4.4340e-006
7.5500e+001,-3.8384e-006
7.5600e+001,-4.3035e-006
7.5700e+001,-3.7967e-006
7.5800e+001,-3.8939e-006
7.5900e+001,-4.0182e-006
7.6000e+001,-3.7477e-006
7.6100e+001,-4.0319e-006
7.6200e+001,-4.3034e-006
7.6300e+001,-4.2850e-006
7.6400e+001,-4.0622e-006
7.6500e+001,-3.7885e-006
7.6600e+001,-4.1797e-006
7.6700e+001,-3.9769e-006
7.6800e+001,-4.2396e-006
7.6900e+001,-3.9734e-006
7.7000e+001,-3.9597e-006
7.7100e+001,-3.8716e-006
7.7200e+001,-4.6967e-006
7.7300e+001,-4.0399e-006
7.7400e+001,-4.2718e-006
7.7500e+001,-4.3025e-006
7.7600e+001,-4.1367e-006
7.7700e+001,-3.8147e-006
7.7800e+001,-4.1572e-006
7.7900e+001,-4.1682e-006
7.8000e+001,-3.9772e-006
7.8100e+001,-4.0214e-006
7.8200e+001,-4.0235e-006
7.8300e+001,-4.3483e-006
7.8400e+001,-4.1658e-006
7.8500e+001,-4.3484e-006
7.8600e+001,-4.2564e-006
7.8700e+001,-4.4365e-006
7.8800e+001,-3.3403e-006
7.8900e+001,-3.8017e-006
7.9000e+001,-4.4158e-006
7.9100e+001,-4.3379e-006
7.9200e+001,-3.8818e-006
7.9300e+001,-4.4399e-006
7.9400e+001,-4.0315e-006
7.9500e+001,-3.6328e-006
7.9600e+001,-4.5483e-006
7.9700e+001,-3.6285e-006
7.9800e+001,-4.1450e-006
7.9900e+001,-3.5298e-006
8.0000e+001,-4.1276e-006
8.0100e+001,-4.3663e-006
8.0200e+001,-4.2571e-006
8.0300e+001,-4.1220e-006
8.0400e+001,-4.4813e-006
8.0500e+001,-3.8023e-006
8.0600e+001,-4.0183e-006

