数据名单电势阶跃记时电流CASE2024年4月1日  14:46:27
时间: 2024/4/1 14:46:51
线数1	点数15512
2.12	0.228583635975219	
2.13	0.229194006164739	
2.14	0.229194006164739	
2.15	0.228583635975219	
2.16	0.228583635975219	
2.17	0.228583635975219	
2.18	0.229194006164739	
2.19	0.228583635975219	
2.2	0.228583635975219	
2.21	0.228583635975219	
2.22	0.229194006164739	
2.23	0.229194006164739	
2.24	0.228583635975219	
2.25	0.228583635975219	
2.26	0.228583635975219	
2.27	0.227973265785699	
2.28	0.228583635975219	
2.29	0.228583635975219	
2.3	0.227973265785699	
2.31	0.228583635975219	
2.32	0.227973265785699	
2.33	0.227973265785699	
2.34	0.227973265785699	
2.35	0.227973265785699	
2.36	0.227973265785699	
2.37	0.227973265785699	
2.38	0.227973265785699	
2.39	0.227668080690939	
2.4	0.227362895596179	
2.41	0.227973265785699	
2.42	0.227362895596179	
