Time(S),Current(A)
85.0,0.0063971
85.1,0.0064234
85.2,0.0064417
85.3,0.0064542
85.4,0.0064622
85.5,0.0064672
85.6,0.00647
85.7,0.0064711
85.8,0.006471
85.9,0.0064702
86.0,0.0064689
86.1,0.0064673
86.2,0.0064659
86.3,0.0064622
86.4,0.0064521
86.5,0.0064128
86.6,0.0063677
86.7,0.0063407
86.8,0.0063328
86.9,0.006326
87.0,0.0063246
87.1,0.0063494
87.2,0.0063784
87.3,0.0063995
87.4,0.0064148
87.5,0.006425
87.6,0.006431
87.7,0.0064342
87.8,0.0064356
87.9,0.0064356
88.0,0.0064354
88.1,0.0064343
88.2,0.0064325
88.3,0.0064306
88.4,0.0064287
88.5,0.0064255
88.6,0.0064168
88.7,0.0064076
88.8,0.0063839
88.9,0.0063452
89.0,0.0063217
89.1,0.0063051
89.2,0.0062957
89.3,0.0062858
89.4,0.0062919
89.5,0.0063155
89.6,0.0063415
89.7,0.0063607
89.8,0.0063745
89.9,0.006384
