Time(S),Current(A)
65.0,0.0067926
65.1,0.0067899
65.2,0.006779
65.3,0.0067442
65.4,0.0066875
65.5,0.0066577
65.6,0.0066437
65.7,0.006636
65.8,0.0066285
65.9,0.006619
66.0,0.006626
66.1,0.0066527
66.2,0.0066845
66.3,0.0067099
66.4,0.0067282
66.5,0.0067407
66.6,0.0067487
66.7,0.0067536
66.8,0.0067562
66.9,0.0067572
67.0,0.0067568
67.1,0.0067572
67.2,0.0067545
67.3,0.006736
67.4,0.0066801
67.5,0.0066381
67.6,0.0066194
67.7,0.006611
67.8,0.0066017
67.9,0.0066032
68.0,0.0066388
68.1,0.0066712
68.2,0.0066937
68.3,0.0067096
68.4,0.0067197
68.5,0.0067259
68.6,0.0067296
68.7,0.0067313
68.8,0.0067317
68.9,0.0067313
69.0,0.0067293
69.1,0.006726
69.2,0.0067153
69.3,0.0066739
69.4,0.0066242
69.5,0.0065998
69.6,0.0065893
69.7,0.006584
69.8,0.0065754
69.9,0.0065859
