Time(S),Current(A)
80.0,0.0064635
80.1,0.0064464
80.2,0.0064357
80.3,0.0064318
80.4,0.0064289
80.5,0.006427
80.6,0.0064447
80.7,0.0064728
80.8,0.0064944
80.9,0.0065101
81.0,0.0065207
81.1,0.0065274
81.2,0.0065313
81.3,0.0065331
81.4,0.0065334
81.5,0.0065331
81.6,0.006532
81.7,0.0065307
81.8,0.0065288
81.9,0.0065194
82.0,0.0064787
82.1,0.0064383
82.2,0.006415
82.3,0.0064038
82.4,0.0063965
82.5,0.0063882
82.6,0.0064007
82.7,0.0064306
82.8,0.006455
82.9,0.0064744
83.0,0.006488
83.1,0.006497
83.2,0.0065023
83.3,0.0065053
83.4,0.0065068
83.5,0.006507
83.6,0.0065067
83.7,0.0065055
83.8,0.0065041
83.9,0.0065026
84.0,0.0065008
84.1,0.0064957
84.2,0.0064853
84.3,0.0064559
84.4,0.0064139
84.5,0.0063846
84.6,0.0063716
84.7,0.0063642
84.8,0.0063553
84.9,0.0063673
