Time(S),Current(A)
135.0,0.0057503
135.1,0.0057416
135.2,0.00574
135.3,0.0057417
135.4,0.0057427
135.5,0.0057429
135.6,0.0057593
135.7,0.0057741
135.8,0.0057837
135.9,0.0057941
136.0,0.005802
136.1,0.0058069
136.2,0.00581
136.3,0.0058125
136.4,0.0058137
136.5,0.005812
136.6,0.0058073
136.7,0.0058015
136.8,0.0057946
136.9,0.005781
137.0,0.0057521
137.1,0.0057375
137.2,0.0057339
137.3,0.005735
137.4,0.0057375
137.5,0.0057387
137.6,0.0057417
137.7,0.0057575
137.8,0.005769
137.9,0.0057761
138.0,0.0057839
138.1,0.0057912
138.2,0.0057969
138.3,0.0058008
138.4,0.0058028
138.5,0.0058036
138.6,0.005803
138.7,0.005797
138.8,0.0057911
138.9,0.0057772
139.0,0.0057485
139.1,0.0057286
139.2,0.0057294
139.3,0.0057306
139.4,0.0057358
139.5,0.0057399
139.6,0.0057408
139.7,0.0057479
139.8,0.0057543
139.9,0.005763
