Time(S),Current(A)
105.0,0.0060613
105.1,0.0060808
105.2,0.0060952
105.3,0.0061048
105.4,0.0061108
105.5,0.0061137
105.6,0.0061147
105.7,0.0061144
105.8,0.0061135
105.9,0.0061121
106.0,0.0061095
106.1,0.0061056
106.2,0.0060997
106.3,0.0060873
106.4,0.0060531
106.5,0.0060195
106.6,0.0060009
106.7,0.0059902
106.8,0.0059856
106.9,0.0059832
107.0,0.0059864
107.1,0.006007
107.2,0.0060308
107.3,0.0060473
107.4,0.0060603
107.5,0.0060687
107.6,0.0060733
107.7,0.0060754
107.8,0.0060759
107.9,0.0060755
108.0,0.0060748
108.1,0.0060735
108.2,0.0060713
108.3,0.0060682
108.4,0.006064
108.5,0.0060595
108.6,0.0060504
108.7,0.0060131
108.8,0.0059767
108.9,0.0059618
109.0,0.0059574
109.1,0.0059561
109.2,0.0059547
109.3,0.0059579
109.4,0.0059813
109.5,0.006008
109.6,0.0060288
109.7,0.0060427
109.8,0.0060507
109.9,0.0060551
