Time(S),Current(A)
100.0,0.0060938
100.1,0.0060844
100.2,0.0060803
100.3,0.0060746
100.4,0.0060909
100.5,0.0061168
100.6,0.0061379
100.7,0.0061533
100.8,0.0061639
100.9,0.0061705
101.0,0.006174
101.1,0.0061754
101.2,0.0061751
101.3,0.0061742
101.4,0.0061727
101.5,0.0061708
101.6,0.0061689
101.7,0.0061667
101.8,0.0061635
101.9,0.0061594
102.0,0.00615
102.1,0.0061248
102.2,0.0060922
102.3,0.0060686
102.4,0.0060543
102.5,0.0060489
102.6,0.0060463
102.7,0.0060457
102.8,0.0060716
102.9,0.0061021
103.0,0.0061216
103.1,0.0061341
103.2,0.0061422
103.3,0.0061467
103.4,0.0061489
103.5,0.0061493
103.6,0.0061484
103.7,0.006147
103.8,0.0061452
103.9,0.0061431
104.0,0.0061404
104.1,0.0061363
104.2,0.0061296
104.3,0.0061053
104.4,0.0060653
104.5,0.0060406
104.6,0.0060289
104.7,0.0060229
104.8,0.0060172
104.9,0.0060342
