Time(S),Current(A)
50.0,0.007008
50.1,0.0070133
50.2,0.0070171
50.3,0.0070195
50.4,0.0070206
50.5,0.007021
50.6,0.007018
50.7,0.0070128
50.8,0.0069967
50.9,0.0069737
51.0,0.0069301
51.1,0.0068897
51.2,0.0068704
51.3,0.0068598
51.4,0.0068545
51.5,0.0068492
51.6,0.006843
51.7,0.0068345
51.8,0.0068371
51.9,0.0068556
52.0,0.0068849
52.1,0.0069134
52.2,0.0069361
52.3,0.0069521
52.4,0.0069619
52.5,0.0069673
52.6,0.0069706
52.7,0.0069722
52.8,0.0069729
52.9,0.0069729
53.0,0.0069714
53.1,0.0069662
53.2,0.00695
53.3,0.006898
53.4,0.0068588
53.5,0.0068381
53.6,0.0068251
53.7,0.0068168
53.8,0.0068112
53.9,0.0068071
54.0,0.0068393
54.1,0.0068784
54.2,0.0069064
54.3,0.0069256
54.4,0.0069374
54.5,0.0069453
54.6,0.006951
54.7,0.0069549
54.8,0.0069575
54.9,0.0069592
