Time(S),Current(A)
140.0,0.0057697
140.1,0.0057744
140.2,0.0057792
140.3,0.0057819
140.4,0.0057832
140.5,0.0057831
140.6,0.0057826
140.7,0.0057804
140.8,0.0057776
140.9,0.0057588
141.0,0.0057295
141.1,0.0057205
141.2,0.0057174
141.3,0.0057132
141.4,0.0057109
141.5,0.0057115
141.6,0.0057212
141.7,0.0057409
141.8,0.0057645
141.9,0.0057744
142.0,0.0057756
142.1,0.0057792
142.2,0.0057826
142.3,0.0057847
142.4,0.0057858
142.5,0.0057852
142.6,0.0057825
142.7,0.0057782
142.8,0.0057706
142.9,0.0057498
143.0,0.0057151
143.1,0.0056977
143.2,0.0056919
143.3,0.0056871
143.4,0.0056855
143.5,0.0056828
143.6,0.0056867
143.7,0.0056978
143.8,0.0057122
143.9,0.0057233
144.0,0.0057326
144.1,0.00574
144.2,0.0057457
144.3,0.0057493
144.4,0.0057512
144.5,0.0057515
144.6,0.0057505
144.7,0.005748
144.8,0.0057422
144.9,0.0057245
