Time(S),Current(A)
90.0,0.0063899
90.1,0.0063933
90.2,0.0063948
90.3,0.0063948
90.4,0.0063941
90.5,0.0063927
90.6,0.0063889
90.7,0.0063842
90.8,0.0063765
90.9,0.0063691
91.0,0.0063414
91.1,0.0063053
91.2,0.0062784
91.3,0.0062631
91.4,0.0062548
91.5,0.0062474
91.6,0.006242
91.7,0.0062599
91.8,0.0062852
91.9,0.0063078
92.0,0.0063237
92.1,0.0063348
92.2,0.006342
92.3,0.0063458
92.4,0.0063472
92.5,0.0063475
92.6,0.0063469
92.7,0.0063457
92.8,0.006344
92.9,0.0063408
93.0,0.0063348
93.1,0.0063211
93.2,0.006278
93.3,0.0062399
93.4,0.0062206
93.5,0.0062093
93.6,0.0062044
93.7,0.0061995
93.8,0.0061936
93.9,0.0062091
94.0,0.0062353
94.1,0.0062566
94.2,0.0062713
94.3,0.0062812
94.4,0.0062876
94.5,0.0062913
94.6,0.0062931
94.7,0.0062938
94.8,0.0062935
94.9,0.0062923
