Time(S),Current(A)
95.0,0.0062909
95.1,0.0062892
95.2,0.0062874
95.3,0.0062844
95.4,0.0062795
95.5,0.0062664
95.6,0.0062286
95.7,0.0061961
95.8,0.006173
95.9,0.0061583
96.0,0.0061508
96.1,0.0061431
96.2,0.0061494
96.3,0.0061744
96.4,0.0061988
96.5,0.0062158
96.6,0.0062273
96.7,0.0062356
96.8,0.0062403
96.9,0.0062428
97.0,0.0062436
97.1,0.0062433
97.2,0.0062425
97.3,0.006241
97.4,0.006236
97.5,0.0062291
97.6,0.0062112
97.7,0.0061724
97.8,0.0061378
97.9,0.0061217
98.0,0.0061153
98.1,0.0061111
98.2,0.0061149
98.3,0.0061401
98.4,0.006166
98.5,0.0061842
98.6,0.0061971
98.7,0.0062046
98.8,0.0062085
98.9,0.0062103
99.0,0.0062106
99.1,0.00621
99.2,0.0062092
99.3,0.0062071
99.4,0.006204
99.5,0.0062021
99.6,0.0061989
99.7,0.0061886
99.8,0.0061581
99.9,0.0061217
