Time(S),Current(A)
70.0,0.0066188
70.1,0.0066488
70.2,0.0066703
70.3,0.0066849
70.4,0.0066942
70.5,0.0066997
70.6,0.0067029
70.7,0.0067042
70.8,0.0067042
70.9,0.0067031
71.0,0.0066959
71.1,0.0066688
71.2,0.0066144
71.3,0.0065826
71.4,0.0065706
71.5,0.006566
71.6,0.0065643
71.7,0.0065617
71.8,0.0065865
71.9,0.0066113
72.0,0.0066288
72.1,0.0066409
72.2,0.0066486
72.3,0.0066537
72.4,0.0066574
72.5,0.0066594
72.6,0.00666
72.7,0.0066598
72.8,0.006659
72.9,0.0066579
73.0,0.0066557
73.1,0.0066522
73.2,0.006639
73.3,0.0066026
73.4,0.006556
73.5,0.0065302
73.6,0.0065209
73.7,0.0065152
73.8,0.0065081
73.9,0.0065267
74.0,0.0065579
74.1,0.0065837
74.2,0.0066024
74.3,0.0066144
74.4,0.0066216
74.5,0.0066254
74.6,0.0066271
74.7,0.0066269
74.8,0.0066259
74.9,0.0066243
