Time(S),Current(A)
130.0,0.0058309
130.1,0.0058317
130.2,0.0058329
130.3,0.0058309
130.4,0.0058268
130.5,0.0058199
130.6,0.0058066
130.7,0.0057771
130.8,0.0057587
130.9,0.0057509
131.0,0.0057516
131.1,0.0057531
131.2,0.0057543
131.3,0.005754
131.4,0.0057642
131.5,0.0057981
131.6,0.0058245
131.7,0.0058404
131.8,0.0058481
131.9,0.0058536
132.0,0.0058566
132.1,0.0058577
132.2,0.0058572
132.3,0.0058556
132.4,0.0058505
132.5,0.0058432
132.6,0.0058337
132.7,0.0058205
132.8,0.0057995
132.9,0.0057786
133.0,0.0057594
133.1,0.0057504
133.2,0.0057485
133.3,0.005748
133.4,0.0057478
133.5,0.0057489
133.6,0.0057634
133.7,0.0057853
133.8,0.0058019
133.9,0.0058132
134.0,0.0058218
134.1,0.005828
134.2,0.0058317
134.3,0.0058336
134.4,0.0058339
134.5,0.0058322
134.6,0.0058285
134.7,0.0058239
134.8,0.005806
134.9,0.0057729
