Time(S),Current(A)
60.0,0.0067207
60.1,0.0067194
60.2,0.0067466
60.3,0.0067817
60.4,0.0068079
60.5,0.0068268
60.6,0.00684
60.7,0.0068487
60.8,0.0068543
60.9,0.0068577
61.0,0.0068602
61.1,0.0068636
61.2,0.0068638
61.3,0.006861
61.4,0.0068522
61.5,0.0068197
61.6,0.0067728
61.7,0.0067409
61.8,0.0067228
61.9,0.0067125
62.0,0.0066994
62.1,0.0067175
62.2,0.0067548
62.3,0.0067854
62.4,0.0068062
62.5,0.0068192
62.6,0.0068269
62.7,0.0068309
62.8,0.0068327
62.9,0.0068326
63.0,0.0068307
63.1,0.006829
63.2,0.0068286
63.3,0.0068016
63.4,0.006739
63.5,0.0066961
63.6,0.0066753
63.7,0.0066662
63.8,0.0066642
63.9,0.0066575
64.0,0.0066601
64.1,0.00669
64.2,0.0067225
64.3,0.006746
64.4,0.0067637
64.5,0.0067758
64.6,0.0067838
64.7,0.0067891
64.8,0.0067921
64.9,0.0067935
