Time(S),Current(A)
55.0,0.0069596
55.1,0.0069612
55.2,0.0069567
55.3,0.0069132
55.4,0.0068558
55.5,0.0068261
55.6,0.006808
55.7,0.0067968
55.8,0.0067891
55.9,0.0067808
56.0,0.0067828
56.1,0.0068145
56.2,0.0068491
56.3,0.006875
56.4,0.0068927
56.5,0.0069044
56.6,0.0069121
56.7,0.0069174
56.8,0.0069206
56.9,0.0069222
57.0,0.0069228
57.1,0.0069228
57.2,0.0069225
57.3,0.0069194
57.4,0.0069146
57.5,0.0068979
57.6,0.0068391
57.7,0.0067948
57.8,0.0067752
57.9,0.0067679
58.0,0.0067648
58.1,0.0067606
58.2,0.0067554
58.3,0.006778
58.4,0.0068152
58.5,0.0068427
58.6,0.0068618
58.7,0.0068747
58.8,0.0068831
58.9,0.0068883
59.0,0.0068914
59.1,0.006893
59.2,0.0068937
59.3,0.0068883
59.4,0.0068753
59.5,0.0068192
59.6,0.0067636
59.7,0.0067438
59.8,0.0067336
59.9,0.0067277
